education_years,age,experience_years,experience_sq,tenure_years,female,married,union_member,urban,south_region,nonwhite,hours_worked_weekly,firm_size_log,health_score,computer_skills_score,sibling_count,commute_minutes,household_size,coffee_cups_per_day,savings_rate_pct,hourly_wage,log_hourly_wage
15.0,37.0,17.2,295.84,16.4,1,1,0,0,0,1,41.1,4.172134924976372,56.2,62.0,2,42.9,4,2,12.3,34.86,3.5513
11.0,46.0,31.8,1011.24,7.2,1,0,0,1,0,1,34.8,5.801173006085651,53.5,55.1,3,37.2,2,2,-1.7,25.18,3.2259
15.0,35.0,15.3,234.09000000000003,11.4,1,0,0,1,0,0,38.5,5.511127228888446,69.7,75.1,4,25.5,1,4,10.0,20.43,3.0172
8.0,35.0,19.7,388.09,15.9,1,0,0,0,1,0,38.9,4.527743841171197,71.6,53.3,4,42.8,1,1,10.7,21.02,3.0455
15.0,37.0,17.7,313.28999999999996,9.6,0,0,0,1,0,0,46.7,5.877631959323027,61.3,5.2,3,9.2,3,4,7.9,36.32,3.5922
12.0,20.0,2.5,6.25,2.5,1,1,0,1,0,0,35.9,4.924636375218108,61.0,54.1,2,42.1,3,1,10.1,9.31,2.2306
15.0,43.0,22.6,510.76000000000005,20.2,0,1,0,0,0,0,34.1,4.419989312155578,89.2,46.6,4,47.9,2,4,12.9,49.15,3.895
10.0,39.0,23.2,538.24,17.6,1,1,0,1,0,0,41.7,8.380526615745215,59.3,23.8,5,37.0,2,3,13.1,27.91,3.329
11.0,28.0,13.0,169.0,10.3,0,1,0,0,1,0,45.9,1.9967085079931555,51.0,62.1,4,23.9,2,4,4.5,24.91,3.2153
19.0,50.0,25.8,665.64,22.9,0,1,1,1,1,0,35.7,3.068374550987914,65.5,39.9,3,15.2,2,3,12.6,86.45,4.4595
11.0,31.0,13.0,169.0,11.7,0,1,0,1,0,0,44.1,3.237414824421366,86.1,34.0,1,29.3,7,0,5.7,21.91,3.087
11.0,29.0,12.7,161.29,7.8,0,0,0,1,0,1,41.2,3.998945826105126,78.7,88.4,0,12.2,2,0,5.4,16.14,2.781
12.0,38.0,21.1,445.21000000000004,4.8,1,1,0,0,1,0,44.0,4.7553578241505035,69.9,70.0,3,30.4,1,1,10.2,29.25,3.376
10.0,31.0,13.9,193.21,5.3,0,1,1,1,0,0,30.1,4.2504691068649905,54.8,76.9,1,23.4,6,1,5.4,36.83,3.6063
16.0,60.0,37.3,1391.2899999999997,9.5,0,1,0,1,0,0,41.6,7.421903174770762,69.3,81.2,4,25.0,2,3,11.6,38.34,3.6465
18.0,32.0,7.4,54.760000000000005,3.6,0,1,0,0,1,0,39.6,3.8778035512364464,100.0,26.9,2,31.1,4,3,11.1,34.48,3.5403
11.0,43.0,25.1,630.0100000000001,5.5,1,0,0,1,0,0,42.3,3.1537066579238413,77.7,82.8,2,14.2,1,2,11.5,24.81,3.2114
8.0,42.0,28.5,812.25,15.8,1,1,1,1,0,1,37.1,4.5534730099317535,83.0,31.6,1,27.8,3,0,3.5,25.65,3.2444
16.0,26.0,5.5,30.25,5.8,0,0,0,0,1,1,40.4,3.9776985678449344,51.3,31.5,1,29.1,2,2,9.3,26.77,3.2872
16.0,28.0,8.8,77.44000000000001,7.4,1,1,0,1,1,0,28.2,3.9085127572532574,65.4,56.0,3,5.6,7,3,12.4,23.57,3.1599
15.0,45.0,25.8,665.64,4.3,0,0,0,1,0,1,40.9,5.70560468638341,63.6,43.8,1,48.8,4,1,13.2,76.57,4.3383
16.0,38.0,17.5,306.25,10.9,0,0,0,1,0,0,49.1,4.929982097107755,91.3,80.2,2,24.2,3,2,17.6,34.25,3.5336
11.0,40.0,24.7,610.0899999999999,7.6,1,0,0,1,0,1,42.2,5.964355884071573,66.9,43.6,1,25.1,4,3,13.7,25.75,3.2485
13.0,48.0,31.0,961.0,28.2,0,1,0,0,1,0,41.5,3.1712053065126584,69.6,61.4,1,41.2,2,0,1.5,26.02,3.2589
9.0,32.0,16.4,268.96,4.2,1,0,0,1,0,0,43.1,5.304800415662864,64.5,49.7,0,38.3,4,2,7.5,19.22,2.9559
9.0,26.0,12.0,144.0,5.6,1,1,0,0,0,0,49.4,4.546605064314939,36.1,36.7,2,0.2,1,4,8.8,11.27,2.4222
16.0,20.0,0.0,0.0,0.9,0,0,0,1,0,0,37.0,3.7356755421446177,84.1,45.2,1,54.1,2,2,1.5,8.77,2.1712
11.0,39.0,21.8,475.24,1.3,0,0,0,1,1,0,32.4,2.520355702950065,47.5,42.4,2,50.4,5,3,5.4,21.08,3.0482
19.0,38.0,12.3,151.29000000000002,8.9,0,1,0,0,0,0,34.5,4.422534180449758,63.4,52.9,2,20.8,1,2,1.8,46.7,3.8436
13.0,42.0,22.2,492.84,6.5,1,1,0,0,0,1,37.1,3.0436689753690294,51.3,47.4,3,35.3,7,0,5.8,18.44,2.9146
11.0,39.0,21.6,466.56000000000006,13.3,1,1,0,1,1,0,41.6,5.441503181616394,63.1,65.1,3,35.1,2,2,15.6,25.92,3.2552
15.0,30.0,7.1,50.41,4.7,0,1,0,1,0,0,45.9,5.10604206764707,64.7,45.1,3,13.8,2,1,8.2,23.17,3.1427
18.0,58.0,34.8,1211.0399999999997,21.3,1,0,1,1,0,0,36.7,5.134530799734255,64.1,55.1,5,30.5,1,0,2.8,64.07,4.16
14.0,49.0,29.0,841.0,13.1,1,0,0,1,0,0,35.0,8.08203567071027,87.7,79.0,1,32.0,5,3,0.3,19.26,2.958
10.0,43.0,27.2,739.8399999999999,23.6,0,1,0,0,0,1,46.3,6.141160989499306,55.8,58.7,5,49.5,4,0,5.0,37.38,3.6211
14.0,31.0,11.5,132.25,6.7,0,1,0,1,0,0,47.4,1.9432258395660744,66.5,99.3,1,0.0,4,2,19.1,19.14,2.9517
17.0,40.0,18.1,327.61000000000007,16.0,1,1,0,1,1,0,36.5,5.278686189538848,76.8,52.3,2,22.7,6,2,5.6,38.61,3.6534
12.0,34.0,15.1,228.01,8.1,0,1,0,0,0,0,45.5,4.7896599880856305,65.3,55.8,2,13.1,2,0,6.4,24.41,3.1951
11.0,34.0,16.8,282.24,3.4,0,0,0,1,1,1,39.9,4.791748341870408,64.0,61.0,0,46.8,5,3,22.2,19.89,2.9903
16.0,33.0,8.6,73.96,2.9,0,1,0,1,1,0,38.1,3.8840471085679704,93.7,70.8,3,13.7,4,1,10.5,33.03,3.4973
13.0,42.0,19.7,388.09,13.7,0,1,0,1,1,0,40.2,5.693047730737903,79.6,64.0,2,13.3,5,1,5.6,26.14,3.2635
10.0,38.0,19.1,364.81000000000006,5.7,1,0,0,0,1,1,35.9,0.9198035300765399,60.2,49.7,2,15.4,1,2,7.6,13.31,2.5887
12.0,41.0,25.3,640.09,19.5,1,1,0,0,1,0,30.9,2.816959841443328,73.4,46.8,2,29.3,2,1,2.3,53.35,3.9768
11.0,33.0,13.3,176.89000000000001,10.8,0,0,0,1,0,1,32.6,5.303868938005689,59.4,43.3,3,31.4,2,1,12.9,36.13,3.587
14.0,50.0,30.7,942.49,24.8,0,1,0,1,0,0,36.5,4.75876389632419,75.7,50.3,1,33.0,2,1,7.8,61.83,4.1244
13.0,41.0,24.2,585.64,15.9,1,1,0,1,0,0,42.7,5.688268264204736,53.0,23.4,1,22.3,3,1,1.4,37.15,3.6148
16.0,20.0,0.0,0.0,0.0,0,1,1,1,0,0,43.3,4.031045807334541,80.0,28.6,1,26.1,6,1,1.4,30.7,3.4243
15.0,36.0,17.4,302.75999999999993,14.2,0,1,0,1,1,0,46.1,3.8318381335940424,74.8,29.9,1,16.0,1,0,4.2,32.9,3.4936
9.0,35.0,22.8,519.84,10.3,1,1,0,1,0,1,36.3,5.514768255365265,74.4,75.4,1,17.2,2,1,2.4,14.71,2.6882
14.0,48.0,29.4,864.3599999999999,13.5,0,1,1,1,0,0,40.8,4.726255569339171,70.2,54.8,3,18.1,2,0,9.3,46.16,3.8321
16.0,40.0,21.6,466.56000000000006,13.1,1,1,0,1,0,1,32.4,2.3015536262516028,73.0,68.4,1,12.0,1,1,-2.6,26.76,3.2869
14.0,38.0,18.9,357.2099999999999,10.3,1,1,0,0,1,1,35.1,5.721311743628676,59.8,46.1,3,56.2,5,3,14.6,28.2,3.3392
16.0,37.0,13.9,193.21,5.0,0,1,0,0,0,0,47.0,3.1234215312422355,71.0,56.0,4,27.5,3,5,13.0,20.66,3.028
11.0,42.0,25.8,665.64,11.3,0,1,0,0,0,0,40.1,5.645775965226822,77.4,35.6,2,27.7,5,4,-2.9,28.93,3.3647
10.0,32.0,15.3,234.09000000000003,9.4,0,0,0,1,0,0,52.1,4.756328838670719,75.5,15.8,2,22.2,2,1,2.0,23.26,3.1468
16.0,37.0,13.1,171.60999999999999,6.3,1,0,0,1,0,0,45.0,5.254521793194236,59.0,45.7,4,23.8,2,1,8.4,38.24,3.6439
10.0,30.0,12.1,146.41,8.4,1,1,0,1,0,0,38.1,5.8211129319752235,77.1,41.2,2,50.3,2,1,11.2,21.08,3.0486
7.0,37.0,27.5,756.25,21.1,0,1,1,0,0,0,36.8,3.2175722768508246,55.8,39.1,2,52.7,2,1,12.9,27.56,3.3162
16.0,38.0,15.2,231.04,11.8,1,0,0,1,0,0,28.6,5.350477911215686,61.4,25.5,3,21.1,3,5,7.9,25.34,3.2324
11.0,24.0,7.0,49.0,3.8,0,0,0,1,0,1,48.7,4.438519769165053,59.9,60.4,2,26.2,5,1,8.7,30.17,3.4068
12.0,43.0,24.0,576.0,12.6,1,1,1,0,1,0,46.8,4.1874209770220805,62.9,63.8,1,54.1,2,4,2.5,28.64,3.3549
9.0,29.0,14.2,201.64,7.0,0,1,0,1,0,1,62.3,4.520906628992064,68.7,59.6,4,11.7,6,1,10.5,21.95,3.0889
9.0,38.0,22.7,515.29,19.2,0,1,0,1,0,0,53.3,3.867728234566383,78.4,69.1,2,28.7,4,2,3.8,29.9,3.398
10.0,39.0,22.4,501.75999999999993,5.4,0,0,1,0,0,0,42.9,4.567276435842173,83.0,35.5,1,37.8,1,0,6.4,27.46,3.3129
12.0,48.0,28.2,795.24,21.0,0,0,0,1,0,0,34.7,4.825763947905303,75.6,60.5,3,18.8,2,2,4.5,35.11,3.5584
14.0,48.0,25.9,670.81,18.0,1,0,0,0,1,0,30.4,3.6960124171985504,61.3,48.9,2,41.2,2,3,8.9,45.38,3.8152
7.0,28.0,13.9,193.21,10.3,1,0,0,0,0,0,38.7,5.91200083388619,79.2,41.5,0,7.6,6,3,15.9,22.38,3.1083
15.0,40.0,19.5,380.25,11.4,1,0,0,1,1,0,40.8,4.636072914863714,82.0,50.3,2,37.8,4,4,10.8,30.08,3.404
10.0,26.0,13.1,171.60999999999999,8.9,0,1,0,1,0,0,32.2,3.1017090120936643,61.0,33.3,2,49.0,1,1,2.8,30.35,3.4129
10.0,49.0,34.6,1197.16,12.7,0,0,0,1,0,1,45.1,5.098454536928836,55.8,44.2,3,11.6,2,0,13.9,29.16,3.3728
15.0,45.0,26.8,718.24,6.3,0,1,0,1,0,0,46.7,5.179360262588971,68.3,49.7,2,35.1,1,2,13.3,32.25,3.4736
13.0,50.0,31.7,1004.89,27.3,1,1,0,0,0,0,35.1,2.680182633674902,93.5,18.8,0,50.2,4,2,1.7,40.18,3.6933
9.0,32.0,16.9,285.60999999999996,14.9,0,0,0,0,1,0,39.4,4.884114637687562,66.5,76.5,2,21.5,1,3,5.0,36.25,3.5905
18.0,28.0,2.0,4.0,0.5,1,0,0,1,0,0,32.6,4.030133735094833,68.0,67.2,1,28.4,1,0,13.0,24.78,3.2099
11.0,49.0,32.0,1024.0,21.7,0,1,0,0,1,0,47.0,4.841725887328642,78.6,64.1,0,26.4,4,4,5.1,24.71,3.2073
14.0,41.0,17.8,316.84000000000003,3.8,1,0,0,1,0,0,35.6,4.293196728964663,55.9,80.3,2,8.3,5,1,6.4,35.05,3.5567
14.0,41.0,20.6,424.36000000000007,11.0,0,1,0,0,0,0,34.2,5.008523192786177,57.1,61.8,1,27.2,1,0,13.9,42.53,3.7501
17.0,43.0,22.5,506.25,15.4,0,0,0,1,0,0,29.2,4.749182952427112,68.7,60.6,2,51.9,2,0,12.6,55.93,4.0241
12.0,43.0,25.5,650.25,17.0,1,1,1,0,0,1,34.8,1.6013087121637959,80.3,79.0,1,26.2,2,1,14.7,38.98,3.6631
16.0,46.0,25.7,660.49,10.2,1,1,0,1,0,1,30.6,4.6135270080904505,66.4,41.6,5,46.5,3,2,3.8,29.23,3.3751
11.0,24.0,6.5,42.25,0.5,0,0,0,1,0,1,47.3,5.215153505037251,62.3,26.5,1,0.0,5,0,17.3,18.03,2.8923
16.0,51.0,27.0,729.0,23.1,1,1,0,1,0,0,44.7,5.436111411817525,49.9,66.6,3,25.4,3,4,-3.5,59.19,4.0807
11.0,33.0,15.3,234.09000000000003,11.9,0,1,0,1,1,1,33.6,6.098040005852209,89.2,45.9,1,0.0,1,2,9.9,22.51,3.1141
12.0,34.0,15.4,237.16000000000003,7.0,0,1,0,1,0,0,35.6,4.947018201167844,54.9,68.2,1,11.2,3,1,9.6,21.5,3.0682
18.0,58.0,35.8,1281.6399999999999,26.7,0,1,0,1,1,0,40.5,6.193247679746693,85.9,61.7,2,31.1,2,1,4.2,86.96,4.4654
14.0,47.0,30.0,900.0,25.0,0,1,1,1,0,1,41.6,5.612657930093709,61.5,37.8,1,47.5,3,0,0.7,111.51,4.7141
13.0,36.0,15.9,252.81,3.1,0,0,1,1,0,0,34.6,3.908988327619554,83.9,49.0,4,21.4,3,1,7.6,18.1,2.8959
19.0,30.0,4.5,20.25,3.3,0,1,0,0,0,0,49.0,3.6233507483143415,90.7,30.7,5,48.6,1,1,11.5,25.65,3.2444
14.0,41.0,20.8,432.64000000000004,11.2,1,1,0,1,0,0,44.7,6.14752482719264,59.5,50.9,1,26.5,1,0,3.7,19.37,2.9638
11.0,41.0,23.5,552.25,11.4,0,1,0,1,1,0,53.0,5.414086259134246,77.1,47.2,1,24.2,2,1,10.0,28.04,3.3335
15.0,40.0,17.2,295.84,4.0,1,1,0,1,0,0,24.3,2.2746562596416706,79.0,64.4,2,6.6,1,0,9.7,17.6,2.8677
10.0,26.0,10.2,104.03999999999999,4.5,1,1,0,1,0,0,31.4,3.1638784912533575,85.2,83.3,2,10.3,1,2,6.1,15.28,2.7262
16.0,36.0,14.6,213.16,10.6,1,1,0,1,0,0,45.2,6.002364450304389,66.4,54.9,2,17.4,3,2,4.4,23.34,3.1502
16.0,32.0,10.6,112.36,4.1,1,1,0,1,0,1,42.2,4.717819714681075,85.0,45.3,1,25.8,5,1,14.8,20.52,3.0215
11.0,39.0,20.2,408.03999999999996,6.5,1,0,0,1,0,1,39.2,2.3029542689597324,71.3,52.3,2,52.3,4,2,3.3,14.39,2.6665
11.0,44.0,26.9,723.6099999999999,19.7,1,1,1,1,1,1,34.0,5.079207654906718,57.9,48.7,1,52.3,1,3,13.0,48.31,3.8776
13.0,47.0,25.4,645.16,10.8,1,1,0,1,0,0,43.9,5.782553548863201,82.2,42.2,1,43.0,3,1,3.9,29.76,3.3932
13.0,33.0,15.4,237.16000000000003,9.6,1,1,1,0,0,0,37.8,5.35034267598922,85.4,54.4,1,29.1,1,3,7.1,27.67,3.3204
10.0,38.0,20.5,420.25,15.8,1,0,0,0,1,1,49.1,4.452201133728865,69.9,30.5,2,34.3,1,4,8.3,17.76,2.8769
15.0,45.0,23.6,556.96,9.2,1,0,0,1,0,0,47.6,4.26054300059543,68.6,35.5,1,45.8,4,3,14.7,32.6,3.4843
7.0,29.0,15.4,237.16000000000003,10.9,0,0,0,1,0,0,46.4,3.8322025421024604,79.4,54.5,5,7.7,2,0,5.7,15.94,2.7687
12.0,37.0,18.2,331.23999999999995,12.5,0,0,0,1,0,1,29.8,3.852371422628954,90.4,66.8,2,25.8,4,1,12.2,29.25,3.3758
12.0,55.0,35.5,1260.25,26.9,0,1,0,1,0,0,42.9,4.862386954068365,55.1,59.3,0,39.2,3,2,5.1,31.48,3.4494
12.0,40.0,19.4,376.35999999999996,8.5,1,0,0,1,0,0,51.5,7.745167920477648,82.9,45.4,2,13.1,4,1,15.2,35.18,3.5605
14.0,47.0,29.6,876.1600000000001,16.9,0,0,1,1,1,0,52.0,7.8316585109961565,94.6,69.9,4,50.4,4,2,3.6,48.87,3.8891
10.0,33.0,17.4,302.75999999999993,4.1,0,1,0,1,0,0,48.4,4.29827538014405,59.5,55.9,0,34.5,1,1,13.6,20.09,3.0001
15.0,41.0,20.4,416.15999999999997,8.3,1,1,0,1,0,0,47.8,2.612060875197715,77.0,80.7,1,32.7,3,3,13.9,35.23,3.5619
12.0,24.0,9.2,84.63999999999999,4.8,1,1,1,1,0,0,36.3,4.3937093611191465,70.8,59.2,0,31.5,1,3,2.3,22.88,3.1305
11.0,37.0,19.9,396.00999999999993,13.9,1,0,0,1,1,0,49.8,4.151745396909984,74.4,50.1,0,21.6,1,3,14.1,32.29,3.4747
9.0,45.0,30.9,954.81,19.8,0,0,0,1,0,0,52.3,4.190998178181714,85.2,29.1,3,34.2,2,3,3.9,24.36,3.193
10.0,53.0,37.1,1376.41,27.3,0,1,0,1,0,0,43.5,2.3711547082224236,50.8,72.6,3,21.9,1,3,4.5,31.55,3.4517
14.0,50.0,31.8,1011.24,9.0,0,0,0,1,0,0,44.1,4.420003985712179,63.9,67.6,4,20.1,2,1,2.8,27.59,3.3173
10.0,41.0,25.8,665.64,10.6,0,1,0,1,1,0,40.1,3.6786971647722653,53.4,74.4,3,26.3,3,1,3.8,14.23,2.6553
13.0,39.0,20.5,420.25,1.4,1,0,0,1,0,0,42.1,4.571406431978001,66.3,40.6,3,46.3,2,2,6.9,19.93,2.9921
16.0,37.0,14.7,216.08999999999997,10.3,1,0,0,1,1,0,39.1,2.5258260612995147,92.6,31.2,4,13.1,1,0,11.9,18.32,2.9081
16.0,41.0,19.5,380.25,3.4,0,1,0,1,0,0,43.8,4.555744517810718,57.4,74.4,2,38.7,4,2,18.4,38.68,3.6552
17.0,48.0,26.8,718.24,16.8,1,0,0,1,0,0,39.9,2.9530283367980505,64.4,50.2,2,42.3,1,4,9.0,21.98,3.0903
12.0,32.0,10.9,118.81,8.9,0,0,0,0,0,0,31.8,3.4408065940311365,62.7,7.2,1,25.5,2,1,1.7,23.71,3.1658
10.0,43.0,26.9,723.6099999999999,10.2,0,1,0,1,0,1,37.2,3.6753083199654357,74.9,61.7,3,22.0,3,2,12.1,32.58,3.4838
16.0,34.0,11.4,129.96,10.6,1,1,0,1,0,0,43.4,3.8050382137650125,66.2,27.8,0,35.3,2,1,0.3,18.82,2.9349
14.0,26.0,5.6,31.359999999999996,1.8,1,0,0,1,1,0,42.2,3.8085206411916337,60.6,75.0,2,18.8,2,1,10.7,20.11,3.0013
16.0,34.0,9.1,82.80999999999999,3.8,1,0,1,1,0,0,49.7,3.787181100796702,60.8,69.4,4,4.2,2,2,4.3,24.18,3.1857
13.0,26.0,8.1,65.61,1.8,0,1,0,1,0,1,46.8,3.719680324250124,68.1,15.4,4,48.1,1,3,4.5,21.93,3.0878
16.0,31.0,7.8,60.839999999999996,7.0,0,1,0,0,0,1,48.8,3.6079597462874613,55.2,56.2,0,8.0,3,2,1.1,21.83,3.0831
15.0,50.0,28.7,823.6899999999999,18.2,1,0,0,1,0,0,40.7,3.769704629739626,41.0,49.9,2,18.9,3,3,12.7,16.29,2.7907
15.0,39.0,17.3,299.29,14.3,0,0,0,1,0,0,47.4,4.060360128381274,84.1,61.0,2,17.0,3,3,9.1,26.96,3.2945
14.0,42.0,19.5,380.25,13.5,0,0,1,1,0,0,36.7,6.9259620591264754,71.6,28.8,1,25.1,2,2,7.5,68.17,4.2221
14.0,49.0,28.4,806.56,26.0,1,0,0,1,1,1,36.9,5.687800327870761,62.8,25.0,2,39.8,2,2,-1.1,43.62,3.7755
14.0,50.0,27.3,745.2900000000001,18.7,1,1,0,0,0,1,46.4,3.7411894092034195,68.1,66.0,2,20.7,2,0,4.5,27.34,3.3085
14.0,36.0,14.6,213.16,6.4,1,0,0,1,1,0,42.4,2.749904260283138,78.9,15.4,0,23.0,1,0,4.1,21.42,3.0644
16.0,53.0,30.6,936.3600000000001,20.4,1,0,0,0,1,0,36.2,5.966699356490738,59.6,48.4,1,31.7,2,2,13.7,39.81,3.6842
12.0,41.0,23.0,529.0,13.3,0,0,0,1,0,0,46.7,4.491505391128637,70.4,57.8,0,18.7,2,0,15.4,37.72,3.6302
18.0,44.0,20.1,404.01000000000005,16.1,0,0,0,1,0,0,49.8,4.959976348028045,63.6,63.2,0,34.4,2,2,12.7,56.85,4.0403
13.0,43.0,23.8,566.44,12.5,1,0,0,1,1,0,45.6,6.000166066938323,84.8,56.2,0,45.1,2,1,15.8,26.08,3.2612
16.0,31.0,12.3,151.29000000000002,1.4,1,0,1,1,0,0,48.9,2.062279443978724,40.7,90.6,3,34.3,4,1,14.1,36.17,3.5881
13.0,33.0,14.7,216.08999999999997,11.8,0,1,1,0,0,0,46.6,3.72763000584031,53.1,71.4,1,53.9,4,2,6.0,38.81,3.6587
12.0,37.0,17.2,295.84,7.6,1,1,1,1,0,0,46.5,4.749254992935844,87.0,47.4,1,36.7,2,1,8.8,21.69,3.0767
19.0,50.0,24.1,580.8100000000001,17.9,1,0,0,0,0,1,36.1,6.300407397706891,55.6,47.7,3,36.4,2,2,-0.4,43.3,3.7682
12.0,35.0,16.1,259.21000000000004,10.6,0,0,0,1,0,1,29.7,4.402577693460513,60.5,37.2,2,0.0,2,2,11.2,20.12,3.0018
9.0,34.0,18.8,353.44000000000005,12.1,1,1,0,1,0,0,38.9,4.6103319146869435,55.2,53.6,3,19.7,4,1,11.3,20.81,3.0352
11.0,45.0,27.1,734.4100000000001,21.7,0,1,0,1,0,0,21.4,4.4623907233262585,41.9,87.6,2,41.2,1,0,1.5,23.84,3.1713
12.0,49.0,29.8,888.0400000000001,24.0,1,0,0,0,0,1,37.6,4.455976267462652,68.8,62.7,2,10.1,2,0,12.4,33.81,3.5207
19.0,51.0,28.5,812.25,24.0,0,0,0,0,1,0,34.2,4.703944860102087,78.2,48.5,2,24.4,4,0,6.8,137.27,4.922
14.0,50.0,30.1,906.0100000000001,23.0,1,0,0,1,1,0,41.6,3.7743694612969096,73.7,29.1,4,39.2,1,3,-1.8,44.04,3.7851
16.0,39.0,16.5,272.25,3.5,0,0,0,0,0,0,36.6,3.5946772742868536,55.0,6.1,0,43.3,1,1,7.3,27.81,3.3255
10.0,34.0,17.7,313.28999999999996,8.3,1,1,0,0,0,0,40.9,4.020801027831335,63.5,48.8,4,30.1,2,1,12.0,13.27,2.5854
14.0,43.0,22.7,515.29,8.8,0,1,0,0,0,0,35.5,5.311809638749733,89.8,36.6,5,27.5,3,3,5.2,18.98,2.9434
15.0,39.0,20.1,404.01000000000005,10.7,0,0,0,1,1,1,39.4,6.010245662217539,67.7,56.7,1,33.1,1,0,8.2,20.06,2.9988
18.0,40.0,16.8,282.24,8.2,1,1,0,1,0,1,49.9,4.677482636478438,58.7,30.4,2,0.0,4,3,10.2,25.58,3.2418
11.0,50.0,34.7,1204.0900000000001,17.9,0,1,0,1,1,1,34.7,4.160147045336045,80.7,63.3,4,30.5,3,2,5.6,25.19,3.2265
15.0,39.0,13.4,179.56,4.4,1,1,0,1,0,0,30.4,6.089395997191818,66.4,46.0,0,15.3,3,1,5.1,31.02,3.4346
14.0,32.0,12.5,156.25,6.1,1,0,0,1,1,1,49.4,5.226740390927372,47.3,39.2,4,23.2,4,1,-0.1,14.73,2.6898
10.0,40.0,25.6,655.3600000000001,9.0,1,1,0,1,1,0,45.6,5.456273503899407,59.6,55.5,1,7.5,1,1,9.5,18.06,2.8935
13.0,54.0,38.0,1444.0,14.1,1,0,0,0,0,0,40.7,4.35168200523611,81.0,41.7,2,0.0,3,5,8.4,22.89,3.1305
12.0,39.0,21.1,445.21000000000004,8.4,0,1,0,1,1,1,38.5,3.975034227139499,67.9,49.3,1,24.0,1,1,16.6,33.02,3.4972
6.0,42.0,27.5,756.25,4.5,1,0,0,0,1,1,42.8,5.139553013469627,68.7,36.9,2,33.9,1,2,10.6,12.21,2.5025
15.0,37.0,16.9,285.60999999999996,9.2,1,1,0,1,1,1,38.7,4.310291887750853,77.6,58.3,1,32.8,2,1,7.2,28.97,3.3664
15.0,37.0,15.2,231.04,5.2,1,0,1,1,1,0,46.7,6.0152106094037405,60.5,20.2,3,7.2,2,2,1.1,34.99,3.5551
12.0,32.0,11.4,129.96,6.7,1,0,0,1,0,0,39.1,3.3794055859817336,51.8,48.2,3,15.9,2,4,-2.3,28.16,3.338
9.0,34.0,18.1,327.61000000000007,10.6,0,1,1,0,0,0,37.1,4.935773121738191,69.7,60.0,3,12.5,3,2,5.4,26.02,3.259
17.0,58.0,36.6,1339.5600000000002,11.6,0,1,0,1,1,1,44.2,4.535983397047653,62.2,65.4,2,32.5,5,1,5.6,40.77,3.708
14.0,31.0,12.9,166.41,11.8,1,1,1,1,0,0,36.1,3.2098870185937187,69.7,59.7,4,40.2,2,3,10.4,30.71,3.4245
16.0,55.0,34.1,1162.8100000000002,16.7,0,0,0,1,0,0,44.3,4.058252567430573,61.1,73.1,1,34.5,5,1,8.0,66.16,4.1921
17.0,35.0,10.5,110.25,9.1,1,0,0,1,1,0,33.8,3.167147628666028,60.8,54.4,3,34.7,3,2,8.0,25.55,3.2407
12.0,36.0,21.8,475.24,10.1,0,1,1,1,1,0,37.6,4.06126495693053,52.8,95.7,3,50.5,5,0,13.8,55.08,4.0088
15.0,48.0,25.3,640.09,8.8,0,1,0,1,1,0,42.0,4.169233017557823,73.3,40.9,4,26.1,2,0,9.6,49.54,3.9028
12.0,43.0,24.9,620.0099999999999,15.7,0,1,1,1,1,0,36.7,7.9105008752336525,93.3,14.2,0,25.7,2,4,10.1,37.02,3.6115
13.0,41.0,19.9,396.00999999999993,4.8,1,0,0,1,1,0,46.8,3.1787248827873067,55.0,11.4,2,41.0,1,4,9.1,24.28,3.1897
13.0,26.0,9.0,81.0,10.0,1,1,0,0,0,0,40.4,5.341806618523208,83.8,16.5,5,8.0,2,0,10.2,16.82,2.8227
13.0,42.0,23.7,561.6899999999999,9.1,1,0,0,1,0,0,42.2,3.9236789785029895,78.1,49.5,3,10.3,4,5,7.4,29.77,3.3936
16.0,34.0,13.4,179.56,10.4,1,0,0,0,0,0,29.0,4.980460954780388,62.1,19.6,2,28.2,2,2,16.0,33.43,3.5094
13.0,60.0,41.2,1697.4400000000003,26.4,1,1,1,1,0,0,44.3,4.080356657563719,57.6,23.8,0,53.8,2,0,8.6,42.07,3.7395
13.0,37.0,18.0,324.0,13.6,0,0,0,0,1,0,41.4,3.483479255985644,76.4,62.1,2,14.3,4,3,11.2,37.05,3.6123
12.0,40.0,22.3,497.29,8.8,0,0,0,0,1,1,28.9,6.344791035909423,65.7,18.0,4,28.6,6,1,14.7,11.91,2.477
14.0,31.0,8.2,67.24,6.2,1,1,0,1,0,0,42.4,5.949341357221973,66.5,50.9,2,17.1,1,3,6.6,20.63,3.0268
10.0,32.0,17.5,306.25,10.0,0,1,0,0,0,0,42.9,2.2806227046868637,64.4,65.2,3,37.3,2,2,4.9,21.61,3.0733
12.0,28.0,11.4,129.96,6.6,0,1,0,1,0,0,36.6,4.327259057313052,93.0,70.6,4,33.3,2,2,11.1,13.26,2.5851
13.0,47.0,27.5,756.25,10.0,0,1,0,1,1,0,34.3,4.056049690081129,50.5,53.9,2,28.7,1,1,14.7,30.62,3.4218
11.0,35.0,18.0,324.0,7.6,1,1,0,0,0,0,32.4,2.471592352657869,75.2,25.0,2,19.0,3,2,16.9,13.51,2.6031
13.0,44.0,25.5,650.25,21.0,1,0,0,1,0,0,41.0,4.72835148430994,92.9,32.2,2,22.2,1,1,8.1,29.16,3.3728
