TxnNo,ProductCode,Description,Quantity,TxnDate,UnitAmount,CustomerID,Region
539633,DDA100,CHECKING DEPOSIT,1,22.03.2011 16:24,223.56,41203.0,Mountain
546013,DDA101,CHECKING ACH CREDIT,3,27.10.2011 09:35,187.32,41568.0,Southwest
548632,SAV100,SAVINGS DEPOSIT,1,10.09.2011 16:45,137.76,42428.0,West
551441,ATM100,ATM WITHDRAWAL,2,17.02.2011 08:24,12.71,43033.0,Northeast
540630,POS100,POS PURCHASE,3,21.11.2011 07:29,67.4,41262.0,New York Metro
549736,DDA101,CHECKING ACH CREDIT,3,26.02.2011 05:05,31.45,42664.0,Northeast
551674,SAV100,SAVINGS DEPOSIT,1,27.06.2011 14:06,62.3,43081.0,Texas
549131,DDA200,CHECKING DEBIT CARD,1,26.07.2011 21:01,143.2,42540.0,New York Metro
541805,POS100,POS PURCHASE,3,24.11.2011 10:50,35.95,41329.0,Great Lakes
540861,DDA101,CHECKING ACH CREDIT,1,05.04.2011 18:08,80.86,41274.0,Northeast
545625,CCD100,CARD PURCHASE,5,23.03.2011 20:27,41.91,41545.0,Northeast
537204,CCD200,CARD PAYMENT,1,13.04.2011 09:00,63.86,41067.0,Florida
550730,CCD200,CARD PAYMENT,3,24.07.2011 16:45,60.7,42879.0,Texas
542524,CCD200,CARD PAYMENT,1,15.11.2011 10:19,575.87,41369.0,Carolinas
538673,INT100,INTEREST CREDIT,1,11.11.2011 19:04,57.69,41145.0,Southeast
551986,DDA101,CHECKING ACH CREDIT,1,29.05.2011 11:20,71.35,43151.0,Florida
543357,DDA100,CHECKING DEPOSIT,1,05.05.2011 19:18,187.94,,Northeast
545506,CCD100,CARD PURCHASE,1,03.11.2011 14:40,113.52,41539.0,New York Metro
542631,ACH100,ACH PAYROLL,1,10.06.2011 11:29,41.44,41374.0,Great Lakes
550565,ACH200,ACH BILL PAY,1,05.09.2011 16:45,33.88,42842.0,Midwest
551769,FEE100,MONTHLY SERVICE FEE,2,28.01.2011 10:40,16.98,43103.0,Northeast
539247,INT100,INTEREST CREDIT,1,31.05.2011 03:05,176.18,41180.0,Northeast
553904,DDA200,CHECKING DEBIT CARD,1,05.01.2011 00:18,10.77,44237.0,New York Metro
540390,POS100,POS PURCHASE,1,01.07.2011 01:56,92.64,41249.0,New York Metro
548258,POS100,POS PURCHASE,1,21.07.2011 12:54,16.48,42350.0,California
552868,INT100,INTEREST CREDIT,1,25.07.2011 16:45,13.62,43550.0,Great Lakes
536810,SAV100,SAVINGS DEPOSIT,1,23.12.2010 19:23,96.59,41046.0,Midwest
547933,POS100,POS PURCHASE,2,15.11.2011 04:31,16.94,42273.0,Carolinas
546671,SAV200,SAVINGS TRANSFER,1,29.11.2011 16:23,33.25,41764.0,Northeast
552253,CCD200,CARD PAYMENT,3,29.08.2011 18:49,18.92,43203.0,New York Metro
548395,ACH200,ACH BILL PAY,1,12.03.2011 16:55,52.13,42377.0,New York Metro
554264,FEE100,MONTHLY SERVICE FEE,3,27.02.2011 06:26,9.32,44471.0,New York Metro
546860,POS100,POS PURCHASE,1,12.09.2011 01:14,33.48,41839.0,Southwest
537520,CCD200,CARD PAYMENT,1,31.03.2011 00:54,207.45,,West
R553993,ACH200,ACH BILL PAY,-1,13.01.2011 16:45,15.71,44296.0,New York Metro
543238,SAV100,SAVINGS DEPOSIT,1,14.07.2011 06:24,42.89,,California
538332,ACH200,ACH BILL PAY,1,11.08.2011 11:22,70.37,41128.0,New York Metro
540034,ACH200,ACH BILL PAY,3,05.02.2011 08:51,120.53,41226.0,New York Metro
539849,DDA100,CHECKING DEPOSIT,1,27.09.2011 07:55,87.39,41215.0,Great Lakes
540226,SAV200,SAVINGS TRANSFER,2,06.12.2011 12:23,50.88,41238.0,Southeast
545147,ACH100,ACH PAYROLL,1,26.09.2011 23:26,33.77,,Texas
549939,FEE100,MONTHLY SERVICE FEE,1,26.08.2011 16:45,44.69,42708.0,Northeast
537315,FEE100,MONTHLY SERVICE FEE,1,17.06.2011 20:54,10592.93,41074.0,Texas
546591,DDA101,CHECKING ACH CREDIT,2,23.10.2011 23:52,4.07,41732.0,Florida
550463,ACH200,ACH BILL PAY,1,30.07.2011 01:30,69.68,42820.0,New York Metro
550620,POS100,POS PURCHASE,1,15.09.2011 16:45,124.63,42854.0,Southwest
543122,WIR100,WIRE IN,1,17.06.2011 18:05,25.9,41401.0,Florida
552249,ACH100,ACH PAYROLL,1,16.02.2011 10:50,57.7,43202.0,California
540784,POS100,POS PURCHASE,1,13.08.2011 22:20,164.88,41270.0,Mountain
548096,DDA200,CHECKING DEBIT CARD,2,10.03.2011 12:17,33.77,42319.0,New York Metro
552439,ATM100,ATM WITHDRAWAL,2,17.04.2011 17:10,6.85,43262.0,New York Metro
537366,ATM100,ATM WITHDRAWAL,1,02.07.2011 20:13,138.29,41076.0,Northeast
543293,POS100,POS PURCHASE,1,06.10.2011 17:37,76.3,41411.0,West
547235,POS100,POS PURCHASE,5,15.10.2011 07:13,9.34,41995.0,Northeast
539924,ACH200,ACH BILL PAY,1,28.07.2011 02:52,15.56,41221.0,Pacific NW
551203,DDA200,CHECKING DEBIT CARD,1,13.06.2011 04:01,35.57,42985.0,West
551815,DDA200,CHECKING DEBIT CARD,1,01.03.2011 11:47,54.48,43112.0,West
543504,ACH200,ACH BILL PAY,1,30.11.2011 16:45,69.68,41425.0,New York Metro
537573,SAV200,SAVINGS TRANSFER,1,29.01.2011 16:31,901.91,41088.0,New England
540888,SAV200,SAVINGS TRANSFER,1,30.12.2010 02:11,181.41,41277.0,New York Metro
550840,CCD200,CARD PAYMENT,1,09.09.2011 16:45,81.93,42903.0,Texas
552692,FEE100,MONTHLY SERVICE FEE,1,19.12.2010 16:45,15.2,43432.0,Southeast
546313,CCD100,CARD PURCHASE,1,14.10.2011 21:22,24.95,41624.0,Southeast
542507,DDA100,CHECKING DEPOSIT,1,27.02.2011 06:26,206.72,41368.0,New England
536579,FEE100,MONTHLY SERVICE FEE,1,24.11.2011 14:36,63.1,,New York Metro
553663,ACH100,ACH PAYROLL,2,07.03.2011 16:45,6.29,,New York Metro
543276,CCD200,CARD PAYMENT,2,29.11.2011 16:45,28.93,41410.0,Southwest
547978,DDA100,CHECKING DEPOSIT,2,03.10.2011 00:27,20.56,42291.0,Southeast
541107,FEE100,MONTHLY SERVICE FEE,1,18.11.2011 16:45,75.18,41289.0,Southeast
538994,ACH100,ACH PAYROLL,1,25.03.2011 12:52,112.01,41164.0,West
541900,DDA101,CHECKING ACH CREDIT,1,20.01.2011 17:10,9.71,,Northeast
536696,ACH100,ACH PAYROLL,1,24.08.2011 10:22,49.65,41041.0,New York Metro
542477,DDA200,CHECKING DEBIT CARD,1,31.05.2011 10:34,49.01,41367.0,Florida
550986,FEE100,MONTHLY SERVICE FEE,2,06.08.2011 16:45,31.63,42937.0,Northeast
542332,DDA200,CHECKING DEBIT CARD,1,03.10.2011 18:19,112.13,,Southeast
548105,FEE100,MONTHLY SERVICE FEE,1,26.02.2011 22:18,88.1,42320.0,New York Metro
547241,WIR200,WIRE OUT,1,03.11.2011 21:30,15.0,,Texas
554194,DDA100,CHECKING DEPOSIT,1,22.03.2011 06:27,7.18,44425.0,New York Metro
552891,FEE100,MONTHLY SERVICE FEE,1,21.01.2011 16:45,43.04,43566.0,Great Lakes
548549,CCD200,CARD PAYMENT,1,13.07.2011 18:18,105.17,42409.0,New York Metro
545168,INT100,INTEREST CREDIT,5,25.04.2011 15:59,3.09,41518.0,New York Metro
R543063,FEE100,MONTHLY SERVICE FEE,-1,20.04.2011 11:21,374.94,41398.0,California
536957,POS100,POS PURCHASE,1,29.05.2011 20:00,70.35,41054.0,Carolinas
541914,CCD200,CARD PAYMENT,2,08.02.2011 21:52,123.82,41335.0,Carolinas
543006,FEE100,MONTHLY SERVICE FEE,1,04.07.2011 05:05,38.91,41395.0,Southeast
541269,WIR200,WIRE OUT,1,08.11.2011 21:32,303.83,41299.0,Northeast
547891,DDA101,CHECKING ACH CREDIT,5,17.09.2011 16:46,3.52,42256.0,New York Metro
545532,CCD200,CARD PAYMENT,1,15.01.2011 12:20,94.31,41540.0,Midwest
542071,SAV100,SAVINGS DEPOSIT,1,04.12.2011 12:49,3213.0,,Northeast
546014,INT100,INTEREST CREDIT,1,21.07.2011 21:56,185.28,41568.0,Southwest
546121,ACH200,ACH BILL PAY,1,23.02.2011 08:13,300.24,41574.0,Northeast
548072,SAV100,SAVINGS DEPOSIT,1,07.09.2011 16:45,18.18,42312.0,Florida
547355,ATM100,ATM WITHDRAWAL,1,10.09.2011 14:27,20.84,,Southeast
552737,CCD100,CARD PURCHASE,1,25.05.2011 11:13,30.72,43464.0,New York Metro
545637,ACH100,ACH PAYROLL,1,20.12.2010 12:09,32.27,,New York Metro
540798,DDA100,CHECKING DEPOSIT,5,02.02.2011 04:22,26.06,41271.0,California
546918,CCD200,CARD PAYMENT,1,06.11.2011 05:52,33.59,,California
538058,CCD200,CARD PAYMENT,1,04.01.2011 15:57,95.0,,Mountain
542758,WIR200,WIRE OUT,1,16.11.2011 16:45,32.59,41381.0,New York Metro
553081,INT100,INTEREST CREDIT,1,21.12.2010 16:45,19.72,43697.0,New York Metro
547392,INT100,INTEREST CREDIT,3,24.11.2011 21:46,23.82,42060.0,West
553006,ACH200,ACH BILL PAY,1,31.05.2011 16:45,10.44,,Northeast
545577,INT100,INTEREST CREDIT,1,30.08.2011 16:40,217.99,41542.0,New York Metro
547913,DDA200,CHECKING DEBIT CARD,1,18.11.2011 19:44,24.42,42267.0,Northeast
536501,DDA100,CHECKING DEPOSIT,1,02.12.2011 03:37,35.13,41029.0,Northeast
547716,DDA200,CHECKING DEBIT CARD,1,26.11.2011 02:53,24.38,42189.0,Florida
553641,INT100,INTEREST CREDIT,2,25.05.2011 10:37,18.31,44071.0,Southeast
546296,FEE100,MONTHLY SERVICE FEE,1,06.10.2011 10:18,26.74,,Midwest
552871,FEE100,MONTHLY SERVICE FEE,1,14.07.2011 16:45,13.0,43552.0,West
546425,WIR200,WIRE OUT,1,25.11.2011 16:45,20.56,41670.0,Midwest
550795,SAV100,SAVINGS DEPOSIT,1,15.03.2011 23:52,113.53,42894.0,Southeast
536084,POS100,POS PURCHASE,5,06.02.2011 22:57,70.09,41004.0,California
543152,WIR100,WIRE IN,1,24.01.2011 18:50,229.95,41403.0,Northeast
554020,ACH200,ACH BILL PAY,3,09.01.2011 06:26,3.14,,Midwest
547510,ATM100,ATM WITHDRAWAL,1,26.11.2011 16:45,22.71,42102.0,Southeast
550178,FEE100,MONTHLY SERVICE FEE,1,06.08.2011 13:56,19.28,,Great Lakes
541383,CCD100,CARD PURCHASE,1,05.08.2011 17:45,229.47,41305.0,Northeast
540464,POS100,POS PURCHASE,2,13.08.2011 22:18,55.83,41252.0,New York Metro
552881,CCD100,CARD PURCHASE,1,09.08.2011 16:45,18.41,43559.0,Southeast
550251,CCD200,CARD PAYMENT,1,21.08.2011 23:57,105.24,42772.0,Midwest
550567,WIR200,WIRE OUT,2,22.02.2011 03:58,16.61,42843.0,Southeast
550995,CCD200,CARD PAYMENT,1,29.07.2011 16:45,63.54,42940.0,Southwest
549426,WIR200,WIRE OUT,1,15.09.2011 09:14,57.77,42602.0,Mountain
544038,CCD200,CARD PAYMENT,1,13.10.2011 08:04,23.67,,West
551186,POS100,POS PURCHASE,1,26.08.2011 13:04,44.87,42982.0,Northeast
544572,DDA101,CHECKING ACH CREDIT,1,25.12.2010 04:37,37.65,41486.0,Southeast
541831,INT100,INTEREST CREDIT,3,07.07.2011 02:00,201.99,41331.0,Carolinas
540163,WIR200,WIRE OUT,1,26.12.2010 04:08,97.56,41233.0,Northeast
548971,CCD100,CARD PURCHASE,1,21.06.2011 07:28,46.86,,New York Metro
546074,SAV200,SAVINGS TRANSFER,1,24.03.2011 19:30,81.47,,Midwest
544669,ATM100,ATM WITHDRAWAL,3,28.04.2011 13:20,29.76,41491.0,Southeast
537613,POS100,POS PURCHASE,1,01.12.2011 17:45,90.26,41090.0,California
550566,ATM100,ATM WITHDRAWAL,1,23.03.2011 06:29,55.55,42843.0,Southeast
547062,DDA101,CHECKING ACH CREDIT,2,23.10.2011 07:09,13.76,41924.0,West
546551,DDA101,CHECKING ACH CREDIT,1,20.09.2011 23:50,81.3,41717.0,Southeast
536425,SAV100,SAVINGS DEPOSIT,1,17.03.2011 05:43,31.09,41025.0,Southeast
546447,CCD200,CARD PAYMENT,1,03.11.2011 16:50,10.21,41680.0,West
544391,WIR100,WIRE IN,1,21.12.2010 03:03,826.09,41477.0,Midwest
546130,ACH100,ACH PAYROLL,2,16.08.2011 02:35,25.47,41574.0,Northeast
551217,DDA200,CHECKING DEBIT CARD,1,13.09.2011 16:45,66.98,42987.0,California
536143,DDA100,CHECKING DEPOSIT,2,20.04.2011 02:15,34.7,,Southwest
539820,ACH200,ACH BILL PAY,1,16.01.2011 06:40,141.69,41214.0,Midwest
547571,CCD100,CARD PURCHASE,1,02.12.2011 16:45,30.31,42127.0,Northeast
544496,CCD100,CARD PURCHASE,1,31.12.2010 08:51,62.93,41482.0,Florida
540788,ACH200,ACH BILL PAY,1,21.12.2010 09:23,203.06,41270.0,Mountain
543661,DDA101,CHECKING ACH CREDIT,1,19.05.2011 04:31,80.68,41435.0,New York Metro
548705,ACH100,ACH PAYROLL,1,30.06.2011 22:44,43.21,,Texas
554197,INT100,INTEREST CREDIT,1,11.01.2011 14:11,18.26,,Southeast
546788,DDA200,CHECKING DEBIT CARD,1,29.09.2011 23:19,35.52,,New York Metro
538112,SAV200,SAVINGS TRANSFER,1,26.10.2011 21:52,170.75,41116.0,Great Lakes
536834,DDA101,CHECKING ACH CREDIT,1,27.07.2011 21:37,111.73,41047.0,New York Metro
551464,DDA101,CHECKING ACH CREDIT,1,26.08.2011 16:45,43.72,,Southeast
547762,ACH100,ACH PAYROLL,1,01.12.2011 16:45,68.77,,New York Metro
550983,POS100,POS PURCHASE,1,06.10.2011 16:45,28.9,42936.0,Northeast
543732,FEE100,MONTHLY SERVICE FEE,1,06.06.2011 19:37,45.44,41438.0,West
547725,CCD100,CARD PURCHASE,1,07.11.2011 16:45,23.21,42191.0,New York Metro
545480,DDA200,CHECKING DEBIT CARD,1,18.07.2011 20:58,180.91,41537.0,Texas
545847,CCD200,CARD PAYMENT,1,11.11.2011 09:04,63.34,41558.0,New York Metro
541008,CCD100,CARD PURCHASE,1,14.08.2011 07:01,47.96,41283.0,California
538131,DDA101,CHECKING ACH CREDIT,1,11.09.2011 18:42,66.16,41117.0,New York Metro
538150,SAV100,SAVINGS DEPOSIT,1,16.09.2011 02:08,36.2,,New York Metro
552530,DDA100,CHECKING DEPOSIT,1,09.03.2011 16:45,12.45,43327.0,Southeast
536394,DDA100,CHECKING DEPOSIT,1,12.11.2011 13:35,55.9,41023.0,Southeast
543701,INT100,INTEREST CREDIT,1,28.03.2011 04:01,32.54,41436.0,Northeast
539494,ACH200,ACH BILL PAY,1,20.07.2011 06:03,117.9,41195.0,Great Lakes
539336,CCD100,CARD PURCHASE,1,02.11.2011 08:52,142.12,41186.0,Pacific NW
548609,WIR200,WIRE OUT,1,10.08.2011 16:45,48.44,42423.0,West
538159,INT100,INTEREST CREDIT,1,01.04.2011 16:31,147.22,41118.0,New York Metro
542732,INT100,INTEREST CREDIT,1,05.12.2011 13:23,239.37,41380.0,New York Metro
551898,SAV100,SAVINGS DEPOSIT,3,17.03.2011 11:05,35.79,43133.0,Florida
551814,WIR200,WIRE OUT,1,10.10.2011 16:45,65.29,43111.0,Midwest
546376,ACH200,ACH BILL PAY,1,24.11.2011 16:45,17.12,41650.0,Northeast
552706,POS100,POS PURCHASE,1,09.03.2011 16:45,16.54,43442.0,West
538071,WIR200,WIRE OUT,1,03.02.2011 09:53,72.63,41114.0,Texas
537367,SAV100,SAVINGS DEPOSIT,1,21.06.2011 06:18,150.93,,Northeast
552211,ATM100,ATM WITHDRAWAL,1,03.09.2011 17:37,41.69,43195.0,Northeast
R542364,CCD200,CARD PAYMENT,-2,02.09.2011 19:35,29.59,41361.0,Florida
553719,ATM100,ATM WITHDRAWAL,1,08.08.2011 16:45,30.43,44119.0,West
539141,SAV100,SAVINGS DEPOSIT,1,30.01.2011 12:21,68.27,41172.0,California
542041,ACH200,ACH BILL PAY,1,03.03.2011 23:43,1359.22,41342.0,Florida
537247,FEE100,MONTHLY SERVICE FEE,2,15.01.2011 00:27,41.97,41069.0,Pacific NW
548723,CCD200,CARD PAYMENT,2,01.10.2011 16:45,36.61,42446.0,Southeast
544798,FEE100,MONTHLY SERVICE FEE,2,22.11.2011 16:45,16.87,,New York Metro
536074,POS100,POS PURCHASE,1,30.09.2011 17:58,431.92,,California
543334,ATM100,ATM WITHDRAWAL,2,06.05.2011 12:34,25.43,41414.0,Northeast
538396,DDA101,CHECKING ACH CREDIT,3,13.02.2011 18:46,44.59,41131.0,Mountain
544305,SAV200,SAVINGS TRANSFER,1,10.07.2011 13:28,300.53,41471.0,Midwest
536986,ACH100,ACH PAYROLL,1,04.09.2011 10:07,98.01,41055.0,California
540843,DDA101,CHECKING ACH CREDIT,1,16.07.2011 05:42,309.53,41273.0,Southeast
550854,DDA200,CHECKING DEBIT CARD,1,16.06.2011 23:23,87.57,42907.0,New York Metro
541598,FEE100,MONTHLY SERVICE FEE,5,26.10.2011 07:20,29.61,,Pacific NW
546184,INT100,INTEREST CREDIT,1,15.11.2011 16:45,113.68,41577.0,Texas
551455,DDA100,CHECKING DEPOSIT,1,10.08.2011 16:45,77.76,43036.0,Southeast
549854,POS100,POS PURCHASE,1,16.06.2011 07:38,70.6,42689.0,New England
544834,CCD200,CARD PAYMENT,1,05.05.2011 03:14,19.12,41500.0,West
551151,ATM100,ATM WITHDRAWAL,5,15.10.2011 16:45,14.39,42974.0,Florida
548635,INT100,INTEREST CREDIT,1,05.05.2011 04:44,68.96,42429.0,Northeast
540212,WIR100,WIRE IN,1,08.05.2011 23:31,136.55,,Texas
536530,POS100,POS PURCHASE,1,25.10.2011 18:00,153.17,41031.0,Midwest
549682,FEE100,MONTHLY SERVICE FEE,1,22.08.2011 16:45,102.17,42651.0,Northeast
546782,POS100,POS PURCHASE,1,22.10.2011 08:34,35.32,41811.0,Midwest
541124,CCD200,CARD PAYMENT,1,23.03.2011 00:22,373.19,41291.0,Southwest
543814,WIR200,WIRE OUT,2,19.03.2011 14:41,420.27,41443.0,Florida
541063,DDA101,CHECKING ACH CREDIT,1,31.12.2010 12:41,336.85,41285.0,New York Metro
547243,ACH200,ACH BILL PAY,3,29.11.2011 16:45,4.87,,Southeast
545522,ACH200,ACH BILL PAY,1,04.05.2011 06:03,52.85,41540.0,Midwest
541720,DDA101,CHECKING ACH CREDIT,1,19.11.2011 12:26,7814.6,41324.0,Southeast
552607,SAV200,SAVINGS TRANSFER,3,20.12.2010 16:45,6.12,43376.0,Southwest
545492,DDA101,CHECKING ACH CREDIT,1,08.06.2011 07:25,95.7,41538.0,Northeast
538275,DDA100,CHECKING DEPOSIT,1,23.06.2011 20:33,87.24,41125.0,Florida
549820,WIR200,WIRE OUT,1,18.04.2011 14:55,92.05,42684.0,Mountain
548133,WIR200,WIRE OUT,1,05.10.2011 16:45,38.3,,West
537025,DDA100,CHECKING DEPOSIT,1,22.06.2011 16:02,52.5,41058.0,Southwest
542568,DDA101,CHECKING ACH CREDIT,1,24.05.2011 04:33,482.36,41371.0,Midwest
539778,FEE100,MONTHLY SERVICE FEE,1,29.09.2011 15:40,446.84,41211.0,Texas
552889,CCD100,CARD PURCHASE,1,02.01.2011 03:51,29.02,43565.0,Carolinas
545984,SAV100,SAVINGS DEPOSIT,1,30.09.2011 02:46,76.6,41566.0,Pacific NW
549085,DDA200,CHECKING DEBIT CARD,1,21.02.2011 23:58,124.17,42527.0,New York Metro
542143,INT100,INTEREST CREDIT,3,22.09.2011 15:09,6.53,41348.0,Midwest
546865,ATM100,ATM WITHDRAWAL,1,09.11.2011 16:45,48.1,,California
550771,ACH100,ACH PAYROLL,1,06.02.2011 14:45,14.5,42888.0,New York Metro
547693,WIR200,WIRE OUT,1,06.11.2011 16:45,26.33,,Pacific NW
545886,DDA101,CHECKING ACH CREDIT,3,28.05.2011 02:19,68.62,41560.0,Southwest
541725,ACH100,ACH PAYROLL,1,13.05.2011 21:43,5726.05,,Southeast
542794,SAV200,SAVINGS TRANSFER,2,20.11.2011 16:45,69.15,41383.0,California
541741,POS100,POS PURCHASE,1,15.08.2011 02:48,31.13,,Midwest
541800,ACH100,ACH PAYROLL,1,23.12.2010 17:55,77.0,41329.0,Great Lakes
550981,CCD100,CARD PURCHASE,1,29.04.2011 04:41,215.2,42936.0,Northeast
543398,SAV200,SAVINGS TRANSFER,1,16.08.2011 01:29,65.57,,Northeast
537551,ACH100,ACH PAYROLL,2,13.09.2011 01:13,35.7,,Northeast
539136,DDA200,CHECKING DEBIT CARD,1,02.02.2011 02:52,110.44,41172.0,California
552216,DDA100,CHECKING DEPOSIT,3,12.02.2011 19:48,27.72,43196.0,Texas
539810,INT100,INTEREST CREDIT,3,09.07.2011 14:05,9.53,41213.0,Southeast
541466,SAV200,SAVINGS TRANSFER,1,04.09.2011 00:50,119.94,41310.0,California
540022,POS100,POS PURCHASE,1,19.01.2011 19:51,172.88,41226.0,New York Metro
546529,WIR100,WIRE IN,1,06.11.2011 16:45,60.42,41707.0,New York Metro
536128,INT100,INTEREST CREDIT,1,10.04.2011 08:56,213.39,,California
537009,ACH100,ACH PAYROLL,1,15.11.2011 16:45,227.8,41056.0,Southeast
546005,ACH100,ACH PAYROLL,1,02.07.2011 20:11,12.57,41568.0,Southwest
546963,DDA100,CHECKING DEPOSIT,1,16.11.2011 16:45,32.61,,Florida
552585,ATM100,ATM WITHDRAWAL,1,11.12.2010 00:49,18.95,43363.0,Southeast
543440,WIR200,WIRE OUT,1,25.10.2011 19:25,40.66,,Southeast
554177,INT100,INTEREST CREDIT,1,02.01.2011 16:45,19.96,44413.0,Northeast
541517,CCD200,CARD PAYMENT,1,06.08.2011 16:16,980.28,41313.0,Texas
536954,DDA200,CHECKING DEBIT CARD,1,08.07.2011 11:28,53.63,41054.0,Carolinas
538361,DDA101,CHECKING ACH CREDIT,1,03.01.2011 02:31,184.65,41129.0,Northeast
544149,SAV200,SAVINGS TRANSFER,1,06.05.2011 11:03,53.99,41462.0,Southwest
545162,INT100,INTEREST CREDIT,1,15.10.2011 15:04,71.71,41518.0,New York Metro
544394,WIR100,WIRE IN,1,07.12.2011 21:50,330.96,41477.0,Midwest
550013,POS100,POS PURCHASE,1,29.04.2011 12:39,18.95,42724.0,Southeast
550262,CCD200,CARD PAYMENT,1,02.08.2011 11:02,55.12,42776.0,West
536982,WIR200,WIRE OUT,1,07.04.2011 14:07,164.96,41055.0,California
539696,CCD100,CARD PURCHASE,1,10.01.2011 08:42,65.84,,Northeast
553260,ACH200,ACH BILL PAY,1,28.03.2011 16:45,11.15,43817.0,Carolinas
549104,CCD100,CARD PURCHASE,1,17.04.2011 07:51,27.38,42533.0,Florida
538380,CCD100,CARD PURCHASE,1,18.04.2011 01:27,233.33,,Mountain
538486,CCD100,CARD PURCHASE,1,25.07.2011 21:54,28.9,,New York Metro
539089,WIR200,WIRE OUT,1,11.06.2011 13:51,20.03,,Northeast
542166,SAV100,SAVINGS DEPOSIT,1,25.05.2011 18:26,504.1,41349.0,Midwest
542425,WIR200,WIRE OUT,1,29.12.2010 07:01,130.48,41364.0,California
540447,DDA100,CHECKING DEPOSIT,3,28.12.2010 13:31,18.51,41252.0,New York Metro
R543499,DDA100,CHECKING DEPOSIT,-1,05.03.2011 18:26,338.42,41425.0,New York Metro
539919,ATM100,ATM WITHDRAWAL,1,17.05.2011 00:42,185.11,41220.0,Great Lakes
550043,FEE100,MONTHLY SERVICE FEE,1,17.09.2011 09:41,40.63,42730.0,Northeast
540092,INT100,INTEREST CREDIT,1,10.10.2011 23:50,230.82,,Northeast
544234,WIR200,WIRE OUT,2,23.04.2011 07:40,28.05,,Northeast
539638,DDA101,CHECKING ACH CREDIT,1,29.12.2010 15:30,131.85,41203.0,Mountain
539347,INT100,INTEREST CREDIT,1,18.03.2011 19:12,113.42,,Pacific NW
541168,POS100,POS PURCHASE,1,16.07.2011 00:21,165.24,41294.0,Northeast
546374,POS100,POS PURCHASE,1,31.10.2011 16:13,26.41,41649.0,Florida
536574,DDA101,CHECKING ACH CREDIT,1,19.07.2011 04:22,42.59,,Texas
546112,DDA200,CHECKING DEBIT CARD,1,02.11.2011 15:08,74.13,41574.0,Northeast
551212,CCD100,CARD PURCHASE,1,30.07.2011 16:45,77.96,,West
536144,WIR100,WIRE IN,1,15.06.2011 03:37,63.91,,Southwest
551954,WIR200,WIRE OUT,1,28.07.2011 04:19,64.65,43144.0,Northeast
542272,DDA200,CHECKING DEBIT CARD,1,22.07.2011 18:01,70.21,41356.0,West
550134,ATM100,ATM WITHDRAWAL,1,06.07.2011 04:32,52.02,42747.0,Pacific NW
546000,FEE100,MONTHLY SERVICE FEE,1,05.04.2011 01:33,725.79,41567.0,California
538620,POS100,POS PURCHASE,1,14.09.2011 14:30,89.67,41142.0,Texas
541994,SAV200,SAVINGS TRANSFER,2,17.07.2011 10:59,61.07,,Northeast
546038,FEE100,MONTHLY SERVICE FEE,1,06.02.2011 17:43,2952.03,41569.0,California
540971,ACH100,ACH PAYROLL,1,21.07.2011 14:45,260.72,41281.0,New England
540889,WIR100,WIRE IN,1,08.01.2011 12:59,100.1,41277.0,New York Metro
543322,WIR100,WIRE IN,2,08.04.2011 23:59,8.21,41413.0,Pacific NW
536988,FEE100,MONTHLY SERVICE FEE,1,18.11.2011 16:45,85.82,41055.0,California
549521,WIR100,WIRE IN,2,06.09.2011 16:45,29.75,42621.0,New York Metro
540162,INT100,INTEREST CREDIT,1,15.04.2011 13:43,51.07,,Northeast
540480,ACH100,ACH PAYROLL,1,12.05.2011 01:36,351.4,,New York Metro
549181,CCD200,CARD PAYMENT,1,21.08.2011 16:45,155.89,42551.0,California
548344,SAV200,SAVINGS TRANSFER,1,15.10.2011 16:45,52.8,42367.0,New York Metro
544903,CCD200,CARD PAYMENT,1,25.01.2011 12:39,112.22,41504.0,Midwest
542222,SAV100,SAVINGS DEPOSIT,1,06.08.2011 12:57,43.2,,West
542684,WIR100,WIRE IN,3,17.11.2011 16:45,69.66,41377.0,Southeast
539565,ACH200,ACH BILL PAY,1,18.11.2011 16:45,233.2,41198.0,Carolinas
550130,FEE100,MONTHLY SERVICE FEE,3,11.10.2011 16:45,20.58,42746.0,New York Metro
542503,INT100,INTEREST CREDIT,1,17.01.2011 01:03,192.0,41368.0,New England
539887,SAV100,SAVINGS DEPOSIT,1,14.06.2011 08:13,92.43,41219.0,New York Metro
549602,ACH200,ACH BILL PAY,1,06.10.2011 16:45,79.87,42636.0,New York Metro
539296,DDA100,CHECKING DEPOSIT,1,26.09.2011 01:39,60.15,41184.0,Northeast
547155,DDA101,CHECKING ACH CREDIT,5,02.12.2011 16:45,10.3,,New York Metro
540403,ATM100,ATM WITHDRAWAL,1,28.09.2011 15:43,23.15,,Southeast
539461,DDA101,CHECKING ACH CREDIT,1,30.09.2011 04:13,3644.6,41193.0,New York Metro
540909,WIR200,WIRE OUT,1,05.12.2011 22:17,61.48,41277.0,New York Metro
549693,ACH100,ACH PAYROLL,1,20.07.2011 22:24,21.2,42654.0,New York Metro
543956,ATM100,ATM WITHDRAWAL,1,13.04.2011 23:22,115.92,41450.0,Northeast
538737,WIR200,WIRE OUT,1,27.12.2010 18:43,40.9,41148.0,Northeast
542063,CCD200,CARD PAYMENT,1,04.07.2011 00:23,63.85,41343.0,New York Metro
541783,WIR100,WIRE IN,2,23.11.2011 21:13,24.63,,West
