iso_code,continent,location,date,total_cases,new_cases
AFG,Asia,Afghanistan,26/04/2020,3892416,102
AFG,Asia,Afghanistan,24/08/2020,3892446,30
IND,Asia,India,19/06/2020,3892677,231
BRA,South America,Brazil,30/08/2020,3982679,90002
ZAF,Africa,South Africa,29/06/2020,3983583,904
GBR,Europe,United Kingdom,30/03/2020,3983802,219
ZAF,Africa,South Africa,03/04/2020,4140066,156264
IND,Asia,India,17/03/2020,4141748,1682
GBR,Europe,United Kingdom,26/07/2020,4143339,1591
BRA,South America,Brazil,12/03/2020,4143376,37
ZAF,Africa,South Africa,12/05/2020,4145457,2081
BRA,South America,Brazil,28/03/2020,4145529,72
BRA,South America,Brazil,28/07/2020,4145538,9
USA,North America,United States,09/06/2020,4145564,26
GBR,Europe,United Kingdom,12/04/2020,4185868,40304
GBR,Europe,United Kingdom,02/09/2020,4185964,96
IND,Asia,India,09/09/2020,4199008,13044
AFG,Asia,Afghanistan,01/09/2020,4199168,160
BRA,South America,Brazil,25/04/2020,4486317,287149
BRA,South America,Brazil,05/04/2020,4486363,46
ZAF,Africa,South Africa,18/03/2020,4486817,454
IND,Asia,India,04/08/2020,4486843,26
GBR,Europe,United Kingdom,24/08/2020,4502041,15198
USA,North America,United States,18/08/2020,4523930,21889
GBR,Europe,United Kingdom,10/05/2020,4526165,2235
USA,North America,United States,28/05/2020,4528697,2532
USA,North America,United States,28/08/2020,4530084,1387
GBR,Europe,United Kingdom,16/05/2020,4555160,25076
ZAF,Africa,South Africa,26/05/2020,4555317,157
BRA,South America,Brazil,16/03/2020,4605987,50670
USA,North America,United States,07/06/2020,4620308,14321
ZAF,Africa,South Africa,18/05/2020,4620308,0
IND,Asia,India,24/04/2020,4620413,105
IND,Asia,India,30/07/2020,4620413,0
USA,North America,United States,02/05/2020,4620416,3
BRA,South America,Brazil,29/08/2020,4622844,2428
USA,North America,United States,29/02/2020,4622954,110
IND,Asia,India,18/05/2020,4623027,73
IND,Asia,India,16/06/2020,4623143,116
GBR,Europe,United Kingdom,11/07/2020,4623983,840
BRA,South America,Brazil,18/03/2020,4624044,61
GBR,Europe,United Kingdom,12/05/2020,4624044,0
ZAF,Africa,South Africa,12/06/2020,4624044,0
ZAF,Africa,South Africa,06/06/2020,4635208,11164
ZAF,Africa,South Africa,14/04/2020,4635225,17
AFG,Asia,Afghanistan,13/03/2020,4639008,3783
ZAF,Africa,South Africa,19/08/2020,4640492,1484
USA,North America,United States,03/07/2020,4640492,0
GBR,Europe,United Kingdom,03/07/2020,4640856,364
ZAF,Africa,South Africa,30/06/2020,4640905,49
BRA,South America,Brazil,25/05/2020,4640960,55
ZAF,Africa,South Africa,25/03/2020,4659226,18266
USA,North America,United States,08/06/2020,4659275,49
USA,North America,United States,26/06/2020,4659286,11
USA,North America,United States,15/06/2020,4659373,87
USA,North America,United States,16/08/2020,4659970,597
USA,North America,United States,08/07/2020,4909183,249213
BRA,South America,Brazil,11/03/2020,4909938,755
AFG,Asia,Afghanistan,01/06/2020,4910437,499
IND,Asia,India,02/06/2020,4910487,50
AFG,Asia,Afghanistan,06/06/2020,4935284,24797
IND,Asia,India,08/04/2020,4935325,41
GBR,Europe,United Kingdom,30/05/2020,4935759,434
USA,North America,United States,23/04/2020,4936468,709
GBR,Europe,United Kingdom,16/06/2020,4936476,8
GBR,Europe,United Kingdom,15/03/2020,4952108,15632
IND,Asia,India,08/09/2020,4952108,0
BRA,South America,Brazil,14/06/2020,4952108,0
USA,North America,United States,21/07/2020,4952108,0
ZAF,Africa,South Africa,27/06/2020,4952370,262
GBR,Europe,United Kingdom,27/08/2020,4952370,0
AFG,Asia,Afghanistan,24/08/2020,4953905,1535
USA,North America,United States,22/03/2020,4953916,11
BRA,South America,Brazil,14/05/2020,4958167,4251
USA,North America,United States,15/05/2020,4958167,0
ZAF,Africa,South Africa,09/04/2020,4958167,0
ZAF,Africa,South Africa,07/04/2020,4958167,0
GBR,Europe,United Kingdom,22/05/2020,4958252,85
AFG,Asia,Afghanistan,25/07/2020,4963874,5622
GBR,Europe,United Kingdom,09/09/2020,4966180,2306
BRA,South America,Brazil,18/08/2020,4966349,169
IND,Asia,India,20/06/2020,4966349,0
ZAF,Africa,South Africa,15/08/2020,4967413,1064
AFG,Asia,Afghanistan,22/06/2020,4968410,997
ZAF,Africa,South Africa,26/04/2020,4968418,8
BRA,South America,Brazil,10/05/2020,4968456,38
BRA,South America,Brazil,21/05/2020,4970336,1880
ZAF,Africa,South Africa,12/07/2020,3844,33508
GBR,Europe,United Kingdom,11/05/2020,13210,9366
ZAF,Africa,South Africa,26/08/2020,13323,113
GBR,Europe,United Kingdom,27/04/2020,13597,274
ZAF,Africa,South Africa,31/07/2020,13809,212
GBR,Europe,United Kingdom,27/02/2020,16886,3077
IND,Asia,India,23/08/2020,19033,2147
USA,North America,United States,16/05/2020,19062,29
USA,North America,United States,03/09/2020,24760,5698
GBR,Europe,United Kingdom,29/02/2020,25372,612
GBR,Europe,United Kingdom,03/09/2020,25745,373
IND,Asia,India,24/05/2020,25751,6
USA,North America,United States,16/03/2020,36691,10940
IND,Asia,India,17/07/2020,37574,883
BRA,South America,Brazil,28/08/2020,37577,3
ZAF,Africa,South Africa,23/03/2020,37612,35
USA,North America,United States,05/09/2020,37936,324
GBR,Europe,United Kingdom,17/07/2020,37966,30
AFG,Asia,Afghanistan,25/02/2020,39158,1192
BRA,South America,Brazil,26/03/2020,39266,108
ZAF,Africa,South Africa,22/07/2020,39683,417
AFG,Asia,Afghanistan,05/06/2020,39994,311
IND,Asia,India,27/08/2020,40714,720
ZAF,Africa,South Africa,22/08/2020,40755,41
IND,Asia,India,16/08/2020,40755,0
IND,Asia,India,04/07/2020,40755,0
GBR,Europe,United Kingdom,07/08/2020,68921,28166
IND,Asia,India,19/06/2020,69015,94
AFG,Asia,Afghanistan,13/07/2020,72323,3308
BRA,South America,Brazil,24/04/2020,72480,157
GBR,Europe,United Kingdom,27/04/2020,72504,24
BRA,South America,Brazil,10/05/2020,72687,183
IND,Asia,India,27/03/2020,72903,216
USA,North America,United States,31/05/2020,72903,0
ZAF,Africa,South Africa,07/08/2020,92090,19187
GBR,Europe,United Kingdom,28/06/2020,92134,44
IND,Asia,India,29/07/2020,92414,280
GBR,Europe,United Kingdom,24/04/2020,108885,16471
USA,North America,United States,26/03/2020,109185,300
AFG,Asia,Afghanistan,11/07/2020,109509,324
AFG,Asia,Afghanistan,12/03/2020,109570,61
ZAF,Africa,South Africa,08/04/2020,109832,262
AFG,Asia,Afghanistan,15/03/2020,109876,44
USA,North America,United States,06/03/2020,110132,256
BRA,South America,Brazil,05/06/2020,110207,75
USA,North America,United States,14/03/2020,111203,996
USA,North America,United States,01/03/2020,286105,174902
IND,Asia,India,24/05/2020,286155,50
AFG,Asia,Afghanistan,09/09/2020,286176,21
GBR,Europe,United Kingdom,02/07/2020,286505,329
ZAF,Africa,South Africa,06/04/2020,286505,0
BRA,South America,Brazil,30/05/2020,286631,126
GBR,Europe,United Kingdom,15/03/2020,287420,789
IND,Asia,India,23/03/2020,287699,279
IND,Asia,India,26/03/2020,287828,129
BRA,South America,Brazil,14/08/2020,304782,16954
GBR,Europe,United Kingdom,09/05/2020,305000,218
BRA,South America,Brazil,05/06/2020,306212,1212
BRA,South America,Brazil,15/06/2020,307389,1177
AFG,Asia,Afghanistan,28/08/2020,307397,8
GBR,Europe,United Kingdom,06/06/2020,307502,105
AFG,Asia,Afghanistan,03/07/2020,307510,8
AFG,Asia,Afghanistan,02/04/2020,307585,75
ZAF,Africa,South Africa,14/04/2020,307845,260
AFG,Asia,Afghanistan,18/06/2020,307845,0
USA,North America,United States,02/03/2020,307935,90
IND,Asia,India,12/06/2020,308416,481
IND,Asia,India,09/04/2020,314500,6084
USA,North America,United States,04/09/2020,321555,7055
BRA,South America,Brazil,29/02/2020,321555,0
GBR,Europe,United Kingdom,14/06/2020,321587,32
GBR,Europe,United Kingdom,21/04/2020,324059,2472
GBR,Europe,United Kingdom,10/08/2020,324065,6
AFG,Asia,Afghanistan,24/06/2020,411068,87003
GBR,Europe,United Kingdom,17/06/2020,411844,776
GBR,Europe,United Kingdom,17/04/2020,411919,75
GBR,Europe,United Kingdom,09/05/2020,411919,0
IND,Asia,India,10/08/2020,432805,20886
USA,North America,United States,11/04/2020,664201,231396
ZAF,Africa,South Africa,03/05/2020,664201,0
BRA,South America,Brazil,27/07/2020,664201,0
USA,North America,United States,10/04/2020,664260,59
GBR,Europe,United Kingdom,19/06/2020,664383,123
BRA,South America,Brazil,17/03/2020,664470,87
BRA,South America,Brazil,14/07/2020,664484,14
USA,North America,United States,24/04/2020,665119,635
USA,North America,United States,05/09/2020,666058,939
USA,North America,United States,28/06/2020,674072,8014
ZAF,Africa,South Africa,09/05/2020,675071,999
USA,North America,United States,25/07/2020,675228,157
ZAF,Africa,South Africa,28/04/2020,675306,78
AFG,Asia,Afghanistan,29/05/2020,675356,50
IND,Asia,India,24/07/2020,675417,61
ZAF,Africa,South Africa,22/08/2020,675507,90
IND,Asia,India,08/06/2020,675519,12
GBR,Europe,United Kingdom,19/08/2020,676035,516
AFG,Asia,Afghanistan,01/07/2020,696277,20242
BRA,South America,Brazil,02/04/2020,696434,157
USA,North America,United States,07/04/2020,696530,96
GBR,Europe,United Kingdom,07/06/2020,698074,1544
BRA,South America,Brazil,27/05/2020,698184,110
IND,Asia,India,05/07/2020,698291,107
BRA,South America,Brazil,25/06/2020,698382,91
USA,North America,United States,06/09/2020,698521,139
USA,North America,United States,26/06/2020,704215,5694
ZAF,Africa,South Africa,11/06/2020,738273,34058
ZAF,Africa,South Africa,05/05/2020,739946,1673
IND,Asia,India,28/04/2020,739979,33
USA,North America,United States,12/05/2020,742805,2826
AFG,Asia,Afghanistan,21/05/2020,742843,38
GBR,Europe,United Kingdom,15/07/2020,749972,7129
IND,Asia,India,19/08/2020,750059,87
IND,Asia,India,29/02/2020,751726,1667
BRA,South America,Brazil,29/04/2020,753961,2235
IND,Asia,India,02/05/2020,754048,87
GBR,Europe,United Kingdom,17/06/2020,754264,216
AFG,Asia,Afghanistan,08/08/2020,779720,25456
BRA,South America,Brazil,07/06/2020,863611,83891
GBR,Europe,United Kingdom,31/05/2020,873906,10295
ZAF,Africa,South Africa,29/05/2020,873932,26
IND,Asia,India,29/07/2020,892046,18114
USA,North America,United States,09/04/2020,898222,6176
ZAF,Africa,South Africa,24/06/2020,898234,12
USA,North America,United States,25/03/2020,898234,0
GBR,Europe,United Kingdom,24/07/2020,898234,0
AFG,Asia,Afghanistan,21/06/2020,898239,5
USA,North America,United States,28/06/2020,898239,0
GBR,Europe,United Kingdom,15/07/2020,898816,577
BRA,South America,Brazil,20/07/2020,898883,67
IND,Asia,India,04/07/2020,898885,2
AFG,Asia,Afghanistan,27/08/2020,902365,3480
AFG,Asia,Afghanistan,30/08/2020,1119974,217609
BRA,South America,Brazil,29/06/2020,1134434,14460
AFG,Asia,Afghanistan,10/06/2020,1134486,52
GBR,Europe,United Kingdom,10/07/2020,1134486,0
AFG,Asia,Afghanistan,04/04/2020,1135080,594
AFG,Asia,Afghanistan,16/04/2020,1135106,26
AFG,Asia,Afghanistan,20/05/2020,1135406,300
GBR,Europe,United Kingdom,09/09/2020,1139446,4040
ZAF,Africa,South Africa,23/06/2020,1139452,6
IND,Asia,India,09/05/2020,1140550,1098
USA,North America,United States,11/04/2020,1149269,8719
ZAF,Africa,South Africa,15/07/2020,1149747,478
AFG,Asia,Afghanistan,07/07/2020,1150765,1018
BRA,South America,Brazil,05/05/2020,1152571,1806
BRA,South America,Brazil,09/09/2020,1185729,33158
GBR,Europe,United Kingdom,12/08/2020,1188363,2634
IND,Asia,India,27/02/2020,1188369,6
AFG,Asia,Afghanistan,26/06/2020,1188387,18
GBR,Europe,United Kingdom,20/08/2020,1188856,469
USA,North America,United States,04/05/2020,1188897,41
IND,Asia,India,28/06/2020,1188897,0
IND,Asia,India,22/04/2020,1190235,1338
GBR,Europe,United Kingdom,11/06/2020,1190372,137
ZAF,Africa,South Africa,04/04/2020,1190413,41
BRA,South America,Brazil,30/08/2020,1477562,287149
ZAF,Africa,South Africa,24/03/2020,1480397,2835
IND,Asia,India,25/06/2020,1486376,5979
BRA,South America,Brazil,18/07/2020,1486635,259
IND,Asia,India,24/03/2020,1488579,1944
IND,Asia,India,07/07/2020,1503995,15416
IND,Asia,India,15/04/2020,1504162,167
USA,North America,United States,17/08/2020,1504162,0
BRA,South America,Brazil,17/03/2020,1638494,134332
USA,North America,United States,26/06/2020,1638494,0
BRA,South America,Brazil,06/08/2020,1639394,900
USA,North America,United States,04/05/2020,1639469,75
USA,North America,United States,05/06/2020,1640020,551
USA,North America,United States,16/04/2020,1640085,65
GBR,Europe,United Kingdom,07/06/2020,1640099,14
USA,North America,United States,14/08/2020,1640099,0
ZAF,Africa,South Africa,18/08/2020,1640187,88
ZAF,Africa,South Africa,12/04/2020,1640268,81
IND,Asia,India,13/06/2020,1650884,10616
AFG,Asia,Afghanistan,16/08/2020,1650884,0
USA,North America,United States,09/06/2020,1650925,41
AFG,Asia,Afghanistan,25/07/2020,1652096,1171
AFG,Asia,Afghanistan,24/05/2020,1654523,2427
IND,Asia,India,27/07/2020,1654523,0
AFG,Asia,Afghanistan,12/07/2020,1655496,973
AFG,Asia,Afghanistan,23/07/2020,1655962,466
ZAF,Africa,South Africa,11/03/2020,1656548,586
AFG,Asia,Afghanistan,07/04/2020,1656878,330
BRA,South America,Brazil,04/05/2020,1658125,1247
USA,North America,United States,27/06/2020,1658125,0
USA,North America,United States,24/07/2020,1658125,0
AFG,Asia,Afghanistan,09/09/2020,1661882,3757
IND,Asia,India,26/05/2020,1662100,218
BRA,South America,Brazil,23/04/2020,1662866,766
IND,Asia,India,16/04/2020,1662884,18
IND,Asia,India,07/05/2020,1662884,0
AFG,Asia,Afghanistan,16/07/2020,1662895,11
GBR,Europe,United Kingdom,09/06/2020,1662979,84
AFG,Asia,Afghanistan,31/05/2020,1663049,70
ZAF,Africa,South Africa,19/03/2020,1666359,3310
GBR,Europe,United Kingdom,29/04/2020,1667113,754
BRA,South America,Brazil,13/04/2020,1667203,90
GBR,Europe,United Kingdom,02/05/2020,1667418,215
AFG,Asia,Afghanistan,11/05/2020,1667418,0
AFG,Asia,Afghanistan,09/08/2020,1667818,400
IND,Asia,India,06/07/2020,1669194,1376
AFG,Asia,Afghanistan,27/04/2020,1669276,82
ZAF,Africa,South Africa,22/03/2020,1669276,0
AFG,Asia,Afghanistan,03/03/2020,1669293,17
USA,North America,United States,29/02/2020,1669422,129
USA,North America,United States,17/07/2020,1669422,0
IND,Asia,India,09/08/2020,1669494,72
GBR,Europe,United Kingdom,01/06/2020,1669570,76
GBR,Europe,United Kingdom,14/08/2020,1674404,4834
USA,North America,United States,15/05/2020,1682645,8241
ZAF,Africa,South Africa,21/06/2020,1682682,37
BRA,South America,Brazil,12/08/2020,1683961,1279
ZAF,Africa,South Africa,15/08/2020,1683961,0
USA,North America,United States,01/09/2020,1683964,3
ZAF,Africa,South Africa,01/07/2020,1683969,5
BRA,South America,Brazil,28/08/2020,1684474,505
GBR,Europe,United Kingdom,26/04/2020,1687061,2587
USA,North America,United States,27/06/2020,1687096,35
AFG,Asia,Afghanistan,12/03/2020,1687096,0
BRA,South America,Brazil,19/05/2020,1687096,0
BRA,South America,Brazil,03/09/2020,1687122,26
BRA,South America,Brazil,14/03/2020,1696298,9176
GBR,Europe,United Kingdom,25/08/2020,1706510,10212
ZAF,Africa,South Africa,23/08/2020,1816014,109504
IND,Asia,India,11/04/2020,1816087,73
AFG,Asia,Afghanistan,17/04/2020,1816092,5
USA,North America,United States,04/06/2020,1816460,368
ZAF,Africa,South Africa,22/05/2020,1816460,0
BRA,South America,Brazil,16/07/2020,1878852,62392
GBR,Europe,United Kingdom,20/07/2020,1878852,0
BRA,South America,Brazil,10/04/2020,1878852,0
ZAF,Africa,South Africa,07/07/2020,1885424,6572
USA,North America,United States,23/07/2020,1885457,33
AFG,Asia,Afghanistan,02/08/2020,1927028,41571
BRA,South America,Brazil,09/08/2020,1927605,577
GBR,Europe,United Kingdom,12/06/2020,1927894,289
GBR,Europe,United Kingdom,28/02/2020,1928473,579
IND,Asia,India,14/08/2020,1928473,0
GBR,Europe,United Kingdom,13/06/2020,1928634,161
IND,Asia,India,04/04/2020,1930726,2092
AFG,Asia,Afghanistan,08/07/2020,1930726,0
USA,North America,United States,15/05/2020,1930726,0
IND,Asia,India,19/08/2020,1931708,982
BRA,South America,Brazil,25/03/2020,1932086,378
ZAF,Africa,South Africa,27/02/2020,1932103,17
BRA,South America,Brazil,04/09/2020,1932406,303
USA,North America,United States,19/04/2020,1932409,3
GBR,Europe,United Kingdom,28/02/2020,1932458,49
ZAF,Africa,South Africa,14/05/2020,1932484,26
BRA,South America,Brazil,17/04/2020,1932484,0
ZAF,Africa,South Africa,26/06/2020,1932502,18
IND,Asia,India,29/05/2020,1932516,14
USA,North America,United States,26/05/2020,1932851,335
BRA,South America,Brazil,13/05/2020,1932851,0
GBR,Europe,United Kingdom,24/02/2020,1936617,3766
ZAF,Africa,South Africa,06/05/2020,1936708,91
GBR,Europe,United Kingdom,24/04/2020,1937133,425
ZAF,Africa,South Africa,28/06/2020,1937133,0
BRA,South America,Brazil,01/03/2020,1937471,338
USA,North America,United States,30/07/2020,1937471,0
AFG,Asia,Afghanistan,27/06/2020,1937508,37
BRA,South America,Brazil,09/03/2020,1937575,67
GBR,Europe,United Kingdom,10/06/2020,1937624,49
AFG,Asia,Afghanistan,27/02/2020,1938356,732
USA,North America,United States,26/04/2020,1938694,338
GBR,Europe,United Kingdom,03/05/2020,1938971,277
USA,North America,United States,01/04/2020,1951686,12715
ZAF,Africa,South Africa,16/08/2020,1952332,646
BRA,South America,Brazil,29/08/2020,1952912,580
USA,North America,United States,25/02/2020,1953069,157
GBR,Europe,United Kingdom,07/09/2020,1953069,0
BRA,South America,Brazil,02/03/2020,1953124,55
GBR,Europe,United Kingdom,14/04/2020,1953124,0
GBR,Europe,United Kingdom,19/06/2020,1980209,27085
AFG,Asia,Afghanistan,14/06/2020,1980249,40
IND,Asia,India,13/03/2020,1980287,38
USA,North America,United States,27/05/2020,1981301,1014
USA,North America,United States,25/03/2020,1994578,13277
AFG,Asia,Afghanistan,13/05/2020,1994584,6
ZAF,Africa,South Africa,04/06/2020,1995832,1248
USA,North America,United States,16/03/2020,1997166,1334
AFG,Asia,Afghanistan,27/03/2020,1997236,70
USA,North America,United States,10/09/2020,2009712,12476
USA,North America,United States,06/08/2020,2009712,0
GBR,Europe,United Kingdom,12/07/2020,2009841,129
AFG,Asia,Afghanistan,16/06/2020,2009841,0
ZAF,Africa,South Africa,07/09/2020,2010193,352
USA,North America,United States,27/04/2020,2010377,184
ZAF,Africa,South Africa,25/07/2020,2280751,270374
IND,Asia,India,23/08/2020,2351286,70535
AFG,Asia,Afghanistan,23/03/2020,2351415,129
AFG,Asia,Afghanistan,07/03/2020,2607378,255963
AFG,Asia,Afghanistan,20/03/2020,2607387,9
GBR,Europe,United Kingdom,16/03/2020,2607892,505
AFG,Asia,Afghanistan,26/05/2020,2608096,204
GBR,Europe,United Kingdom,09/05/2020,2608659,563
IND,Asia,India,12/06/2020,2608890,231
BRA,South America,Brazil,25/05/2020,2608989,99
GBR,Europe,United Kingdom,06/05/2020,2609029,40
USA,North America,United States,21/06/2020,2612209,3180
AFG,Asia,Afghanistan,04/03/2020,2612230,21
BRA,South America,Brazil,11/04/2020,2651242,39012
GBR,Europe,United Kingdom,11/08/2020,2651257,15
ZAF,Africa,South Africa,23/05/2020,2651632,375
ZAF,Africa,South Africa,28/08/2020,2653200,1568
USA,North America,United States,22/08/2020,2653244,44
BRA,South America,Brazil,09/08/2020,2653500,256
IND,Asia,India,31/08/2020,2665583,12083
GBR,Europe,United Kingdom,29/02/2020,2672878,7295
ZAF,Africa,South Africa,04/07/2020,2672878,0
ZAF,Africa,South Africa,24/05/2020,2674553,1675
GBR,Europe,United Kingdom,18/04/2020,2674555,2
ZAF,Africa,South Africa,28/06/2020,2674578,23
IND,Asia,India,07/09/2020,2676475,1897
ZAF,Africa,South Africa,03/07/2020,2677503,1028
GBR,Europe,United Kingdom,01/03/2020,2681684,4181
AFG,Asia,Afghanistan,21/05/2020,2682494,810
ZAF,Africa,South Africa,19/05/2020,2696866,14372
GBR,Europe,United Kingdom,12/07/2020,2706338,9472
AFG,Asia,Afghanistan,01/06/2020,2706819,481
ZAF,Africa,South Africa,17/07/2020,2706836,17
ZAF,Africa,South Africa,05/09/2020,2706905,69
GBR,Europe,United Kingdom,08/05/2020,2708179,1274
USA,North America,United States,08/09/2020,2716012,7833
USA,North America,United States,09/06/2020,2729488,13476
BRA,South America,Brazil,05/08/2020,2765759,36271
USA,North America,United States,17/07/2020,2780902,15143
IND,Asia,India,19/05/2020,2780926,24
BRA,South America,Brazil,24/02/2020,2780926,0
USA,North America,United States,22/06/2020,2790610,9684
AFG,Asia,Afghanistan,30/04/2020,2791006,396
GBR,Europe,United Kingdom,01/06/2020,2810896,19890
USA,North America,United States,12/04/2020,2811009,113
AFG,Asia,Afghanistan,14/04/2020,2811014,5
BRA,South America,Brazil,04/05/2020,2811489,475
GBR,Europe,United Kingdom,22/06/2020,2835997,24508
USA,North America,United States,12/08/2020,2836894,897
