unit_id,fuel,region,operator,capacity_mw,age_years,ambient_c,humidity,days_since_maint,maint_overdue,is_peak_hour,wind_ms,ghi,load_factor,forced_outage
1830,gas_peaker,South,IOU,121.0,15.1,30.7,69.8,61,0,0,4.2,481,0.881,No
1127,solar,Midwest,co_op,233.8,17.1,13.4,57.3,98,0,0,3.8,510,0.586,No
1862,gas_ccgt,Midwest,ipp,277.4,16.4,2.2,39.0,329,1,0,4.8,601,0.689,No
1778,wind,West,IOU,71.7,21.4,7.7,33.3,156,1,0,7.8,530,0.3,No
1860,gas_peaker,South,ipp,58.3,36.0,34.7,68.3,72,0,0,4.2,287,0.81,Yes
1155,wind,South,IOU,274.2,17.7,31.9,50.1,127,0,0,1.8,300,0.268,Yes
1014,gas_ccgt,South,co_op,612.7,17.2,38.3,74.8,490,1,1,6.4,369,0.886,Yes
1241,hydro,South,ipp,197.6,2.6,20.3,44.5,418,1,1,3.4,224,0.489,No
1500,wind,West,ipp,326.2,24.9,14.8,65.0,108,0,0,5.0,375,0.483,No
1300,gas_ccgt,South,IOU,492.7,6.0,33.2,58.2,85,0,0,3.6,423,0.537,No
1469,solar,South,co_op,87.3,1.0,18.1,59.5,98,0,0,2.0,344,0.775,No
1276,gas_ccgt,ERCOT,IOU,566.4,21.0,32.1,60.4,66,0,1,3.1,756,0.75,No
1711,gas_ccgt,ERCOT,ipp,490.8,38.8,14.4,62.7,69,0,0,4.1,543,0.789,No
1446,wind,West,IOU,176.0,33.8,2.3,46.5,80,0,1,3.6,454,0.453,No
1955,coal,West,ipp,365.7,13.9,26.6,61.4,390,1,1,2.8,322,0.673,Yes
1244,gas_ccgt,Northeast,muni,451.3,2.4,23.9,54.4,101,0,0,2.7,391,0.77,No
1672,hydro,ERCOT,ipp,94.0,17.3,16.8,25.7,22,0,0,17.5,257,0.755,No
1920,coal,ERCOT,co_op,797.4,41.6,33.5,44.3,103,0,0,1.3,538,0.185,Yes
1673,solar,South,ipp,38.3,5.9,31.7,67.3,107,0,1,4.4,333,0.703,Yes
1813,solar,Midwest,IOU,93.6,18.5,8.9,66.6,235,1,0,9.8,576,0.756,No
1027,wind,South,ipp,55.8,1.0,31.7,26.9,98,0,1,5.9,506,0.543,Yes
1932,coal,West,ipp,840.9,38.7,19.9,22.5,89,0,0,3.0,683,0.89,No
1175,wind,South,ipp,288.0,13.1,38.8,40.3,45,0,0,2.8,536,0.302,No
1608,wind,South,IOU,111.5,18.8,33.3,57.5,65,0,1,2.4,393,0.65,No
1808,gas_ccgt,South,ipp,472.8,13.6,42.9,55.9,24,0,0,4.9,251,0.715,Yes
1096,wind,West,muni,334.4,26.2,13.3,64.2,111,0,0,2.4,470,0.152,No
1717,gas_peaker,West,IOU,133.6,10.4,6.2,36.3,25,0,0,9.1,595,0.551,No
1574,coal,West,IOU,747.1,38.5,26.3,45.0,687,1,0,2.4,233,0.416,Yes
1965,gas_ccgt,Midwest,ipp,646.6,28.3,6.7,42.8,37,0,0,9.9,234,0.262,No
1347,gas_ccgt,ERCOT,IOU,598.4,11.5,25.0,69.2,43,0,0,4.3,254,0.759,No
1157,coal,West,ipp,801.1,32.9,28.1,45.8,47,0,0,5.8,631,0.586,Yes
1614,wind,Midwest,muni,181.7,27.9,18.3,49.0,36,0,1,5.6,311,0.99,No
1144,wind,ERCOT,muni,101.7,1.0,19.0,53.1,32,0,0,7.5,246,0.514,No
1603,gas_ccgt,Midwest,ipp,321.4,27.0,0.6,73.3,67,0,0,4.0,451,0.733,No
1082,nuclear,Northeast,IOU,1051.2,23.1,6.4,78.5,60,0,0,7.0,434,0.337,No
1165,gas_peaker,West,IOU,163.7,24.3,10.3,53.5,203,1,0,2.5,593,0.558,No
1636,gas_ccgt,ERCOT,co_op,666.0,23.6,27.1,65.2,62,0,1,3.8,360,0.88,No
1622,gas_peaker,Midwest,ipp,124.0,44.6,11.5,75.9,141,0,1,2.7,325,0.891,Yes
1344,hydro,South,IOU,398.6,4.6,41.4,50.9,331,1,0,4.3,307,0.214,Yes
1368,solar,Midwest,ipp,122.7,1.0,18.0,48.1,152,1,0,11.8,324,0.545,No
1714,gas_ccgt,South,ipp,520.4,28.2,18.4,78.6,42,0,0,8.3,304,0.713,No
1485,gas_peaker,ERCOT,IOU,184.3,19.5,54.2,75.5,561,1,0,3.0,442,0.648,Yes
1178,wind,ERCOT,co_op,339.9,37.1,32.6,64.1,800,1,0,7.2,355,0.52,Yes
1024,coal,West,IOU,424.8,16.4,25.1,51.2,320,1,0,3.5,307,0.49,Yes
1476,gas_peaker,West,muni,150.6,5.3,0.4,68.6,47,0,0,9.3,761,0.775,No
1429,wind,Midwest,IOU,94.7,10.5,18.1,50.0,179,1,0,4.3,467,0.086,No
1652,gas_ccgt,South,muni,686.4,5.7,14.2,42.7,73,0,0,4.2,359,0.856,No
1243,solar,Northeast,IOU,173.1,13.4,5.5,69.3,51,0,0,2.4,363,0.606,No
1008,gas_ccgt,Northeast,IOU,625.5,7.6,15.7,80.7,86,0,0,4.8,534,0.621,No
1782,wind,Midwest,muni,347.3,44.5,-2.8,54.0,64,0,0,6.3,381,0.857,No
1332,wind,West,ipp,316.3,22.6,19.6,80.5,675,1,0,6.3,469,0.402,No
1547,wind,West,co_op,144.9,14.2,21.5,54.3,43,0,0,4.0,514,0.843,No
1487,nuclear,Northeast,ipp,1332.6,1.5,20.7,44.8,423,1,0,2.8,247,0.874,No
1203,hydro,Midwest,IOU,264.5,32.8,10.1,49.5,33,0,0,2.1,457,0.746,No
1042,gas_ccgt,West,co_op,345.4,1.0,17.7,60.4,64,0,1,1.4,810,0.656,No
1106,coal,ERCOT,IOU,671.8,43.4,19.1,48.9,320,1,0,0.9,583,0.214,Yes
1911,hydro,West,IOU,186.7,22.7,24.1,74.9,42,0,0,1.8,411,0.632,No
1657,gas_ccgt,South,muni,466.7,34.0,14.6,98.0,34,0,1,6.3,743,0.187,Yes
1443,hydro,Northeast,IOU,173.4,25.8,29.5,61.0,152,1,0,3.5,326,0.426,Yes
1622,nuclear,South,ipp,1336.3,26.0,28.2,75.6,402,1,0,4.7,680,0.693,Yes
1508,hydro,ERCOT,IOU,78.9,5.1,36.1,83.9,200,1,1,3.3,381,0.457,No
1099,wind,Northeast,IOU,188.9,13.5,2.1,52.4,87,0,1,4.4,338,0.237,No
1643,gas_peaker,Midwest,IOU,192.2,8.1,10.2,50.5,69,0,1,6.2,512,0.772,Yes
1281,hydro,West,muni,259.9,18.2,19.1,52.4,195,1,1,1.8,420,0.842,No
1057,gas_ccgt,West,ipp,670.6,33.2,27.4,35.6,79,0,1,6.9,534,0.837,Yes
1934,wind,West,co_op,114.3,25.3,0.1,53.9,769,1,0,5.1,219,0.506,No
1873,wind,South,ipp,257.6,3.7,20.8,67.4,36,0,1,5.0,436,0.332,No
1428,hydro,Northeast,IOU,298.2,24.0,-5.7,68.6,112,0,0,3.6,304,0.181,No
1745,hydro,West,muni,127.3,8.6,30.5,65.7,119,0,1,4.2,443,0.46,Yes
1633,nuclear,ERCOT,ipp,1370.7,19.5,28.0,42.9,198,1,0,6.4,562,0.374,No
1315,gas_peaker,South,IOU,205.7,15.7,17.3,64.8,92,0,1,5.0,308,0.953,Yes
1411,wind,South,co_op,108.6,1.3,17.4,74.4,89,0,0,4.0,523,0.48,No
1669,gas_ccgt,Northeast,IOU,552.3,12.1,21.4,80.0,46,0,0,11.0,353,0.547,No
1402,nuclear,Midwest,IOU,990.6,38.4,21.8,62.8,192,1,0,1.7,254,0.673,Yes
1675,gas_ccgt,South,ipp,347.2,18.2,18.4,69.2,58,0,0,3.9,534,0.309,No
1008,wind,West,IOU,280.7,1.2,25.0,24.5,224,1,0,9.3,330,0.521,No
1370,coal,Northeast,IOU,469.3,23.8,8.3,85.8,140,0,0,9.3,368,0.346,Yes
1355,hydro,South,ipp,303.6,12.2,22.1,69.8,23,0,0,1.4,251,0.751,No
1215,gas_ccgt,Northeast,IOU,505.6,18.0,10.3,40.6,119,0,0,4.4,189,0.865,No
1594,coal,South,ipp,696.1,12.9,15.5,58.8,238,1,1,4.0,537,0.734,Yes
1776,hydro,South,ipp,102.9,15.8,37.2,71.6,76,0,1,9.4,576,0.819,No
1879,coal,South,ipp,455.5,39.8,16.9,94.0,31,0,0,2.0,375,0.567,Yes
1273,wind,Midwest,IOU,226.6,18.7,18.7,22.5,70,0,0,2.4,434,0.392,Yes
1413,gas_ccgt,Northeast,IOU,496.9,14.9,25.4,48.5,162,1,0,5.1,477,0.322,No
1877,gas_peaker,ERCOT,ipp,85.2,21.9,25.9,45.1,222,1,0,4.7,594,0.92,Yes
1130,gas_ccgt,ERCOT,ipp,272.6,17.8,39.8,64.6,109,0,0,11.9,473,0.445,Yes
1925,wind,South,co_op,74.1,8.8,27.4,57.1,15,0,0,2.1,612,0.325,No
1076,gas_peaker,ERCOT,ipp,160.8,33.0,30.9,63.9,318,1,1,5.2,316,0.492,No
1477,wind,South,IOU,209.8,11.5,24.9,76.4,800,1,0,8.7,379,0.352,Yes
1141,wind,South,muni,249.6,1.6,26.6,78.5,44,0,1,4.1,503,0.683,No
1797,gas_ccgt,Midwest,IOU,603.2,11.0,8.6,41.7,71,0,0,1.9,521,0.279,No
1116,hydro,Northeast,IOU,302.1,1.0,16.2,25.2,35,0,0,7.9,603,0.372,No
1946,wind,Midwest,ipp,225.1,21.1,7.8,46.4,72,0,1,2.1,609,0.82,Yes
1340,solar,South,IOU,69.3,21.2,32.6,39.9,45,0,0,9.5,263,0.47,No
1150,gas_ccgt,West,IOU,489.0,3.3,14.9,45.5,26,0,0,5.3,684,0.869,No
1212,gas_ccgt,Midwest,IOU,442.1,15.3,23.5,58.6,40,0,0,4.6,355,0.515,No
1662,coal,South,IOU,606.7,21.3,9.5,73.2,249,1,1,3.2,483,0.801,No
1749,wind,West,ipp,168.8,12.3,16.0,57.0,55,0,1,3.4,607,0.671,No
1865,gas_ccgt,South,ipp,332.0,12.4,21.4,46.7,14,0,1,8.9,561,0.86,No
1602,solar,South,ipp,137.7,13.4,24.2,67.7,40,0,0,3.7,592,0.28,No
1588,hydro,South,ipp,100.8,29.1,30.4,67.0,273,1,0,3.9,277,0.562,No
1894,gas_ccgt,Midwest,ipp,440.3,17.9,8.1,50.4,26,0,0,6.1,591,0.413,No
1625,wind,South,ipp,225.9,22.1,7.8,24.1,78,0,0,6.8,304,0.671,No
1208,coal,South,IOU,468.3,24.3,24.5,79.3,110,0,0,2.7,465,0.209,No
1283,gas_ccgt,ERCOT,muni,649.0,37.6,30.5,81.2,97,0,0,4.7,377,0.399,No
1279,hydro,Midwest,IOU,328.3,1.0,4.7,45.9,45,0,0,5.5,280,0.863,No
1112,hydro,Northeast,ipp,69.9,18.4,14.2,77.7,37,0,0,1.2,323,0.614,No
1095,hydro,Northeast,co_op,174.3,28.5,13.4,69.5,35,0,0,3.1,487,0.89,No
1360,gas_ccgt,ERCOT,co_op,438.2,1.5,-0.2,66.6,115,0,0,7.7,707,0.813,No
1703,gas_ccgt,West,IOU,282.8,23.8,19.1,53.4,143,0,1,3.9,547,0.99,Yes
1453,gas_ccgt,West,muni,618.5,1.0,19.9,49.4,82,0,1,6.7,644,0.59,No
1613,gas_ccgt,West,IOU,442.0,34.1,20.4,36.9,103,0,0,5.5,660,0.726,Yes
1645,gas_peaker,South,ipp,108.2,20.3,16.6,63.3,63,0,0,6.4,426,0.615,Yes
1529,gas_peaker,Midwest,ipp,54.8,16.6,-2.3,69.6,49,0,0,10.2,571,0.694,No
1201,gas_ccgt,South,ipp,528.3,10.7,20.4,71.5,35,0,1,4.0,126,0.766,No
1217,wind,Northeast,IOU,243.0,19.4,33.4,60.1,83,0,0,1.7,0,0.771,No
1782,gas_ccgt,South,IOU,573.9,36.0,14.5,57.1,34,0,0,4.4,273,0.838,No
1488,gas_ccgt,ERCOT,IOU,301.4,25.1,12.2,74.5,107,0,0,3.8,398,0.339,Yes
1217,gas_ccgt,South,ipp,661.9,18.4,29.2,66.5,92,0,1,4.3,439,0.714,Yes
1737,coal,South,IOU,575.7,24.1,7.8,84.8,11,0,0,5.5,274,0.716,No
1033,hydro,Midwest,ipp,110.0,19.9,22.2,54.0,107,0,0,17.0,329,0.278,Yes
1963,gas_ccgt,West,ipp,670.0,32.5,22.6,56.6,32,0,0,7.5,415,0.692,No
1639,gas_ccgt,ERCOT,co_op,577.9,7.0,40.7,60.4,58,0,1,4.3,315,0.657,No
1312,gas_ccgt,South,IOU,461.2,27.9,32.0,85.5,59,0,1,5.1,292,0.705,Yes
1829,gas_peaker,South,ipp,206.3,24.9,30.7,49.9,57,0,0,3.6,408,0.396,No
1104,solar,Northeast,ipp,102.9,8.9,12.0,62.8,23,0,1,10.1,428,0.694,No
1574,wind,South,muni,172.0,6.2,33.0,73.9,25,0,1,9.7,379,0.421,No
1091,wind,Midwest,IOU,302.5,26.6,31.5,52.3,170,1,0,12.2,506,0.69,No
1458,solar,Midwest,muni,223.9,1.0,22.8,63.8,48,0,0,6.4,464,0.636,No
1145,gas_ccgt,Midwest,IOU,402.7,23.8,8.6,56.4,143,0,1,3.3,381,0.563,Yes
1989,hydro,Midwest,IOU,283.5,30.0,-9.2,63.1,30,0,0,6.1,586,0.321,No
1228,coal,West,ipp,450.9,27.8,12.5,17.9,70,0,0,8.5,405,0.705,No
1971,gas_peaker,South,ipp,67.9,33.5,31.8,53.0,24,0,0,6.4,585,0.184,Yes
1355,wind,ERCOT,ipp,153.8,26.3,19.7,58.3,28,0,1,11.2,354,0.672,Yes
1924,nuclear,West,ipp,1269.6,15.2,20.2,46.4,183,1,1,6.4,472,0.812,No
1982,hydro,West,ipp,153.8,17.2,9.5,49.5,88,0,0,6.4,415,0.761,No
1569,gas_ccgt,Midwest,muni,607.9,17.7,15.9,69.2,99,0,0,2.0,123,0.738,No
1901,solar,South,IOU,61.8,1.0,27.7,64.7,34,0,0,2.9,182,0.349,No
1505,hydro,ERCOT,IOU,307.5,25.2,40.1,46.9,259,1,0,3.7,566,0.736,No
1258,hydro,South,muni,370.5,10.4,27.1,66.4,110,0,0,4.1,481,0.449,Yes
1431,wind,Midwest,co_op,135.0,12.5,1.1,57.3,75,0,0,3.3,486,0.745,No
1056,solar,West,IOU,44.5,19.0,25.8,90.3,19,0,0,3.5,597,0.776,No
1116,gas_ccgt,Midwest,muni,608.0,5.7,20.6,69.6,537,1,0,3.8,240,0.729,Yes
1453,gas_ccgt,West,IOU,650.1,1.0,27.7,31.5,60,0,1,9.5,228,0.577,No
1875,solar,West,ipp,183.3,22.0,17.9,33.6,30,0,1,10.8,597,0.258,Yes
1807,hydro,South,ipp,194.0,18.2,26.4,69.0,47,0,0,3.9,420,0.639,No
1756,solar,South,IOU,55.2,25.7,38.6,84.0,23,0,1,2.3,601,0.765,No
1392,gas_peaker,South,IOU,151.3,8.6,18.2,69.5,60,0,1,10.3,166,0.933,No
1077,solar,West,ipp,232.6,13.8,19.7,82.9,29,0,0,9.4,782,0.591,No
1212,coal,ERCOT,muni,570.2,26.3,26.0,58.4,102,0,0,3.4,667,0.421,No
1759,wind,South,IOU,173.0,6.8,22.7,61.3,34,0,0,1.5,235,0.901,Yes
1682,solar,West,ipp,207.4,21.0,26.2,48.9,65,0,0,4.8,494,0.76,No
1876,coal,West,ipp,837.0,13.4,18.5,40.9,84,0,0,7.8,570,0.44,No
1683,coal,West,muni,364.8,20.2,18.0,62.3,108,0,0,3.5,556,0.701,Yes
1703,coal,Northeast,ipp,673.5,17.5,8.4,82.5,197,1,0,3.5,634,0.57,Yes
1503,gas_ccgt,South,ipp,293.9,2.0,27.0,46.1,48,0,1,5.1,267,0.61,No
1265,gas_ccgt,Northeast,muni,417.6,39.2,8.0,40.8,15,0,1,3.3,551,0.816,Yes
1147,solar,Northeast,IOU,55.2,7.0,23.7,60.6,95,0,0,2.4,454,0.854,No
1257,hydro,Northeast,IOU,248.4,36.0,12.1,72.0,19,0,0,11.6,208,0.724,No
1695,gas_ccgt,ERCOT,IOU,461.2,14.1,23.7,55.7,145,0,1,5.0,430,0.458,No
1327,nuclear,South,ipp,992.8,28.6,25.9,84.8,144,0,0,1.3,339,0.857,No
1874,gas_ccgt,West,ipp,283.4,24.9,16.9,54.2,49,0,0,2.8,538,0.741,No
1213,wind,South,IOU,79.7,30.5,36.7,79.9,50,0,0,9.0,568,0.332,No
1371,gas_peaker,West,ipp,142.0,4.1,22.5,38.0,201,1,0,5.0,468,0.269,No
1715,gas_ccgt,Midwest,IOU,352.9,14.0,-10.2,48.7,177,1,0,8.6,411,0.229,No
1559,hydro,West,ipp,57.5,19.6,25.3,30.8,52,0,0,2.9,513,0.333,No
1087,solar,Midwest,muni,204.9,21.1,-14.6,31.2,131,0,0,3.9,514,0.357,No
1011,wind,South,ipp,109.6,18.7,34.3,95.5,164,1,0,2.5,535,0.36,Yes
1283,solar,South,IOU,102.9,1.0,17.9,81.0,64,0,0,7.3,283,0.522,No
1344,gas_ccgt,South,IOU,479.9,16.0,34.2,98.0,99,0,0,5.1,336,0.455,No
1566,gas_peaker,Northeast,IOU,117.2,28.9,9.5,47.3,38,0,0,4.7,288,0.528,No
1424,wind,South,IOU,264.5,2.5,27.5,79.6,498,1,1,5.3,297,0.659,No
1044,coal,Midwest,muni,465.1,55.3,14.2,45.8,91,0,0,8.3,391,0.781,No
1273,gas_ccgt,Northeast,ipp,627.0,1.0,24.7,81.7,304,1,0,3.6,333,0.269,No
1591,gas_peaker,West,ipp,56.0,1.0,21.3,44.5,103,0,1,9.1,372,0.896,No
1943,gas_peaker,Northeast,ipp,85.5,19.5,14.0,62.2,76,0,1,2.7,475,0.735,No
1378,hydro,ERCOT,ipp,333.7,14.3,31.4,42.6,26,0,1,6.1,505,0.708,No
1158,wind,South,IOU,175.4,1.0,28.1,82.2,90,0,0,2.5,346,0.749,No
1525,wind,Midwest,IOU,140.6,14.1,10.5,61.7,170,1,0,1.9,443,0.595,No
1226,hydro,Northeast,ipp,173.9,26.4,5.9,47.0,418,1,0,3.0,298,0.608,No
1713,wind,Northeast,IOU,186.4,7.5,17.3,61.5,85,0,0,3.2,153,0.826,No
1208,solar,West,IOU,40.5,16.5,23.2,67.4,50,0,0,4.3,493,0.708,Yes
1074,gas_ccgt,West,muni,484.1,20.1,16.6,55.4,49,0,1,6.7,535,0.952,No
1318,gas_ccgt,Midwest,ipp,655.4,11.5,17.4,62.3,187,1,1,5.7,359,0.936,Yes
1713,solar,ERCOT,IOU,54.8,12.4,19.7,51.2,158,1,0,2.5,662,0.517,No
1498,solar,Midwest,ipp,126.0,5.4,7.3,97.6,166,1,0,5.2,461,0.727,No
1527,hydro,South,IOU,120.2,13.9,8.4,69.1,217,1,0,7.0,350,0.199,No
1110,wind,Northeast,ipp,227.2,14.9,-0.1,87.1,132,0,0,10.9,468,0.942,No
1796,hydro,Midwest,ipp,212.0,16.6,8.6,45.2,115,0,0,9.7,516,0.826,No
1356,gas_peaker,West,ipp,111.0,19.2,24.7,67.6,43,0,0,6.1,327,0.762,No
1650,nuclear,South,muni,1356.2,18.5,15.5,67.9,34,0,0,7.6,751,0.409,No
1019,gas_ccgt,Midwest,IOU,278.0,15.5,12.7,83.6,103,0,0,7.3,546,0.667,Yes
1044,gas_ccgt,South,ipp,462.9,1.0,25.8,70.8,49,0,0,4.5,488,0.803,No
1956,gas_peaker,West,IOU,216.2,19.2,27.2,40.8,79,0,0,1.8,410,0.458,No
1469,wind,South,ipp,314.3,15.2,16.3,47.5,324,1,0,2.2,355,0.74,No
1607,gas_ccgt,Midwest,IOU,340.3,23.4,9.8,44.5,142,0,1,6.2,408,0.421,Yes
1798,gas_ccgt,ERCOT,co_op,422.2,34.7,19.2,51.5,43,0,0,7.1,635,0.514,No
1176,gas_ccgt,Northeast,IOU,637.9,24.1,9.0,62.7,30,0,1,5.3,258,0.463,No
1941,wind,West,ipp,290.6,17.1,21.0,51.8,59,0,0,3.3,452,0.615,No
1123,solar,South,IOU,49.0,1.0,23.5,98.0,192,1,1,3.3,481,0.764,No
1235,gas_ccgt,South,IOU,343.3,4.4,34.2,54.9,345,1,1,4.8,545,0.629,Yes
1177,solar,Midwest,ipp,169.9,26.0,-2.6,68.5,259,1,0,14.6,598,0.325,Yes
1493,coal,Midwest,muni,890.9,13.2,-0.5,69.5,152,1,1,3.8,379,0.713,Yes
1837,hydro,Northeast,IOU,266.8,33.1,6.6,57.1,86,0,0,5.0,474,0.501,No
1375,hydro,South,IOU,90.6,14.9,8.8,98.0,205,1,0,7.1,630,0.738,No
1587,coal,West,muni,738.3,21.8,13.8,41.4,52,0,0,9.4,598,0.547,No
1071,wind,Northeast,co_op,145.8,33.9,14.8,49.4,59,0,0,5.7,672,0.74,No
1735,solar,Midwest,ipp,122.2,20.2,17.9,39.8,181,1,0,3.1,237,0.54,No
1961,coal,South,ipp,374.2,35.5,34.5,76.4,115,0,0,4.3,551,0.79,No
1875,gas_peaker,ERCOT,ipp,171.2,15.1,23.9,79.5,103,0,0,3.2,355,0.607,No
1283,solar,South,IOU,89.9,8.5,37.0,33.9,90,0,0,4.5,343,0.874,No
1187,hydro,South,co_op,309.5,14.3,22.0,52.1,87,0,0,0.6,414,0.167,No
1626,gas_peaker,South,ipp,108.7,36.3,23.2,76.8,55,0,0,4.9,49,0.506,Yes
1787,gas_ccgt,Northeast,IOU,537.2,28.3,39.2,42.9,37,0,1,10.7,234,0.364,Yes
1544,gas_peaker,South,IOU,146.4,5.8,21.0,75.6,39,0,0,5.4,420,0.437,No
1922,coal,Northeast,ipp,550.3,26.0,25.0,55.2,69,0,0,7.5,6,0.494,No
1034,wind,West,ipp,65.3,20.2,19.6,39.1,41,0,1,8.6,608,0.611,Yes
1509,hydro,West,IOU,176.2,16.3,12.8,34.2,158,1,0,3.9,321,0.796,No
1588,coal,West,muni,718.0,15.1,27.3,69.9,98,0,1,4.8,102,0.717,No
1707,solar,Midwest,muni,142.9,14.6,42.3,40.2,240,1,0,4.3,282,0.769,Yes
1439,nuclear,South,muni,935.5,25.4,20.6,78.9,31,0,1,9.8,167,0.53,No
1186,wind,Northeast,muni,246.9,7.1,17.6,73.6,37,0,1,10.1,406,0.87,No
1234,gas_ccgt,South,IOU,486.7,30.1,27.0,39.9,44,0,1,5.1,657,0.225,No
1727,gas_ccgt,Midwest,muni,677.4,18.7,-16.0,55.2,164,1,1,0.6,540,0.602,Yes
1655,wind,West,ipp,206.4,15.8,9.5,52.3,157,1,0,3.5,366,0.441,No
1384,wind,South,ipp,280.9,10.8,20.3,90.1,45,0,0,5.7,486,0.581,No
1123,gas_ccgt,Midwest,ipp,378.8,22.4,-0.8,56.9,429,1,0,9.0,651,0.895,Yes
1302,gas_ccgt,South,IOU,623.8,7.5,22.0,75.7,51,0,0,3.4,283,0.345,No
1507,gas_ccgt,South,ipp,545.8,21.7,27.5,74.6,53,0,0,5.5,476,0.599,No
1834,gas_peaker,West,ipp,156.4,11.9,1.5,43.5,175,1,0,4.7,718,0.55,No
1403,solar,ERCOT,muni,92.6,14.8,15.6,63.5,26,0,0,4.5,583,0.501,No
1563,gas_ccgt,Northeast,IOU,576.8,10.8,7.0,44.5,54,0,1,3.5,610,0.944,No
1200,gas_ccgt,Midwest,ipp,303.8,17.0,3.4,29.8,82,0,0,3.1,309,0.519,No
1462,wind,ERCOT,ipp,87.3,1.0,39.7,46.8,45,0,0,8.8,742,0.103,No
1128,gas_ccgt,Northeast,co_op,609.7,14.2,25.8,67.7,27,0,0,2.8,250,0.31,No
1211,gas_ccgt,South,ipp,312.5,15.0,24.0,94.2,84,0,1,1.5,598,0.575,No
1921,wind,ERCOT,ipp,203.2,9.5,25.7,62.4,87,0,0,7.8,562,0.432,No
1558,wind,Midwest,ipp,273.4,14.2,10.5,44.2,88,0,0,5.5,471,0.224,Yes
1741,solar,ERCOT,ipp,209.7,16.5,43.9,45.8,25,0,1,2.7,326,0.771,Yes
1117,gas_ccgt,Midwest,ipp,482.9,21.8,0.4,33.8,55,0,0,6.2,584,0.657,No
1423,gas_peaker,South,IOU,148.8,7.9,18.1,64.0,41,0,1,4.4,453,0.662,No
1888,nuclear,West,IOU,1172.7,2.4,21.5,61.6,89,0,0,2.5,558,0.38,No
1129,gas_peaker,Northeast,IOU,136.4,21.0,17.0,42.2,40,0,0,7.6,327,0.615,Yes
1518,wind,ERCOT,muni,276.1,22.7,9.5,77.6,100,0,0,4.6,383,0.53,No
1742,gas_ccgt,West,IOU,469.3,8.3,28.8,49.0,101,0,1,3.0,303,0.952,No
1226,nuclear,Northeast,ipp,1376.8,36.3,18.1,82.8,586,1,1,2.8,321,0.621,No
1710,gas_ccgt,South,co_op,390.0,29.2,28.8,98.0,401,1,0,5.9,618,0.414,Yes
1360,gas_ccgt,ERCOT,co_op,344.9,10.4,10.9,61.9,26,0,0,5.8,103,0.694,No
1715,wind,Midwest,muni,198.3,22.5,43.6,62.5,189,1,0,3.8,652,0.841,No
1444,hydro,South,IOU,272.4,31.9,25.5,76.2,51,0,0,9.6,499,0.232,No
1326,nuclear,Midwest,muni,976.8,19.6,9.9,54.6,77,0,1,7.7,365,0.612,Yes
1399,gas_peaker,Northeast,ipp,184.2,31.5,24.0,68.1,32,0,1,11.2,632,0.596,No
1930,hydro,Northeast,ipp,215.3,12.6,25.4,40.0,184,1,0,3.3,73,0.65,No
1929,solar,West,IOU,207.4,1.0,28.8,80.6,54,0,1,5.2,328,0.72,No
1611,gas_peaker,Midwest,ipp,190.0,34.9,2.8,58.0,110,0,0,11.3,404,0.602,No
1914,gas_ccgt,ERCOT,muni,550.7,18.4,27.3,50.0,96,0,0,6.6,567,0.711,No
1294,gas_ccgt,ERCOT,muni,546.2,10.3,30.5,86.0,82,0,1,2.3,263,0.478,No
1421,wind,West,IOU,223.3,7.9,21.8,60.1,128,0,0,3.6,714,0.893,No
1088,gas_peaker,South,ipp,61.3,27.3,18.0,61.4,62,0,0,7.4,314,0.553,Yes
1558,wind,West,co_op,193.5,16.3,15.3,40.3,149,0,1,3.2,581,0.485,Yes
1385,gas_ccgt,Northeast,ipp,299.6,13.9,0.7,63.1,101,0,1,4.4,628,0.924,No
1562,nuclear,ERCOT,IOU,1231.6,29.1,17.8,63.0,65,0,0,5.6,597,0.635,No
1392,gas_peaker,ERCOT,IOU,199.0,42.2,30.7,55.0,64,0,0,6.9,519,0.271,Yes
1549,coal,South,IOU,324.6,30.8,27.0,88.4,95,0,1,1.7,450,0.657,No
1688,gas_peaker,South,IOU,212.5,16.4,32.7,66.7,55,0,0,0.5,592,0.562,Yes
1843,nuclear,West,ipp,1240.2,12.8,19.4,27.6,246,1,0,7.1,900,0.754,Yes
1591,wind,Northeast,ipp,190.0,21.3,27.0,68.9,201,1,1,9.9,574,0.643,Yes
1059,hydro,West,IOU,101.3,6.1,26.1,22.8,37,0,0,4.3,430,0.458,Yes
1534,coal,Midwest,ipp,810.8,40.5,3.4,55.7,144,0,0,4.1,436,0.75,Yes
1456,gas_ccgt,Northeast,IOU,573.7,17.5,9.8,47.4,85,0,0,2.1,278,0.486,No
1140,wind,South,ipp,69.3,8.8,12.2,72.4,137,0,0,2.7,495,0.572,No
1985,gas_ccgt,ERCOT,muni,429.1,14.4,11.8,53.8,85,0,0,6.8,289,0.167,No
1773,gas_peaker,South,ipp,163.1,28.0,22.9,58.5,38,0,0,2.4,506,0.66,No
1801,wind,Midwest,IOU,285.8,22.0,13.5,68.2,71,0,0,2.5,203,0.685,No
1928,solar,South,co_op,132.0,1.0,21.3,86.8,73,0,0,4.0,217,0.606,No
1928,wind,West,IOU,343.1,6.9,19.4,35.6,22,0,0,2.7,572,0.695,No
1300,gas_ccgt,Northeast,IOU,550.3,17.3,14.0,48.0,35,0,0,9.8,549,0.85,No
