customer_id,credit_score,income_k,dti,card_util,deposit_k,loan_k,n_products,tenure_mo,late30_12m,logins_30d,segment,segment_name
C00288,788.0,86.7,0.214,0.116,29.9,15.2,3.0,54.0,0.0,8.0,0,Prime Transactor
C40013,746.0,151.5,0.358,0.225,54.5,405.8,6.0,56.0,0.0,18.0,4,Affluent Relationship
C20259,686.0,34.4,0.295,0.78,7.8,14.6,2.0,31.0,2.0,21.0,2,Card Revolver
C40342,733.0,171.0,0.255,0.121,105.0,219.7,5.0,102.0,1.0,16.0,4,Affluent Relationship
C10175,731.0,58.2,0.36,0.327,19.0,8.8,3.0,51.0,0.0,6.0,1,Mass-Market Saver
C20050,652.0,39.3,0.361,0.648,0.0,19.2,4.0,22.0,2.0,19.0,2,Card Revolver
C30139,589.0,21.2,0.547,0.947,0.2,19.3,3.0,13.0,3.0,7.0,3,Stressed Book
C20111,668.0,39.2,0.343,0.686,2.7,26.8,3.0,24.0,2.0,21.0,2,Card Revolver
C30054,583.0,32.7,0.32,0.791,0.9,17.4,2.0,3.0,5.0,9.0,3,Stressed Book
C40122,772.0,135.0,0.267,0.226,97.2,284.4,6.0,88.0,0.0,12.0,4,Affluent Relationship
C40209,763.0,109.1,0.363,0.238,21.5,274.2,6.0,77.0,1.0,24.0,4,Affluent Relationship
C40135,735.0,175.2,0.328,0.196,24.3,297.9,4.0,159.0,1.0,14.0,4,Affluent Relationship
C20132,658.0,58.3,0.364,0.835,5.1,16.8,3.0,25.0,1.0,19.0,2,Card Revolver
C20300,636.0,44.5,0.307,0.834,3.1,24.5,2.0,26.0,2.0,32.0,2,Card Revolver
C40057,767.0,136.2,0.307,0.115,95.3,285.1,5.0,130.0,1.0,16.0,4,Affluent Relationship
C30007,514.0,12.0,0.604,0.924,0.0,28.8,2.0,31.0,3.0,4.0,3,Stressed Book
C00247,795.0,93.7,0.243,0.007,20.2,7.6,3.0,58.0,1.0,18.0,0,Prime Transactor
C10076,699.0,45.1,0.409,0.293,14.2,4.5,2.0,53.0,1.0,17.0,1,Mass-Market Saver
C40094,761.0,188.0,0.394,0.215,112.6,355.8,3.0,126.0,0.0,17.0,4,Affluent Relationship
C00085,796.0,84.6,0.15,0.072,42.5,13.8,4.0,60.0,1.0,14.0,0,Prime Transactor
C10069,685.0,54.0,0.256,0.407,25.1,5.3,2.0,74.0,1.0,3.0,1,Mass-Market Saver
C00225,810.0,96.3,0.259,0.165,43.5,3.6,4.0,63.0,-0.0,19.0,0,Prime Transactor
C10374,692.0,45.6,0.199,0.209,21.4,4.4,2.0,24.0,-0.0,4.0,1,Mass-Market Saver
C00331,777.0,104.6,0.324,0.013,27.8,12.3,3.0,68.0,0.0,24.0,0,Prime Transactor
C00233,800.0,99.3,0.18,0.073,44.6,9.8,3.0,107.0,1.0,21.0,0,Prime Transactor
C10188,637.0,51.6,0.357,0.381,22.5,0.0,3.0,43.0,0.0,6.0,1,Mass-Market Saver
C10075,683.0,57.3,0.165,0.296,23.9,5.3,3.0,63.0,1.0,6.0,1,Mass-Market Saver
C30084,566.0,46.2,0.674,0.82,1.9,32.9,2.0,13.0,3.0,6.0,3,Stressed Book
C40258,748.0,115.9,0.083,0.163,99.1,210.0,6.0,118.0,1.0,6.0,4,Affluent Relationship
C10199,704.0,37.8,0.373,0.138,36.5,9.8,2.0,58.0,1.0,7.0,1,Mass-Market Saver
C10021,727.0,27.9,0.164,0.049,15.0,10.2,3.0,53.0,0.0,11.0,1,Mass-Market Saver
C40111,791.0,152.0,0.247,0.27,80.7,283.6,6.0,67.0,0.0,11.0,4,Affluent Relationship
C00182,798.0,73.7,0.288,0.192,22.3,7.0,3.0,72.0,-0.0,21.0,0,Prime Transactor
C20188,668.0,40.3,0.429,0.861,1.9,16.8,3.0,78.0,2.0,6.0,2,Card Revolver
C20200,637.0,41.9,0.353,0.99,6.8,19.7,2.0,51.0,2.0,18.0,2,Card Revolver
C40041,753.0,159.5,0.35,0.271,82.2,335.4,5.0,109.0,-0.0,16.0,4,Affluent Relationship
C30156,561.0,39.9,0.399,0.847,0.0,29.1,1.0,14.0,5.0,5.0,3,Stressed Book
C30262,572.0,23.0,0.569,0.828,0.4,30.8,1.0,20.0,5.0,10.0,3,Stressed Book
C00049,800.0,77.7,0.137,0.099,41.9,0.0,4.0,46.0,1.0,12.0,0,Prime Transactor
C40307,754.0,163.2,0.346,0.237,132.2,214.5,7.0,73.0,-0.0,3.0,4,Affluent Relationship
C20229,622.0,37.2,0.471,0.713,4.3,17.8,3.0,33.0,1.0,15.0,2,Card Revolver
C10129,709.0,47.4,0.252,0.218,12.9,9.0,4.0,88.0,1.0,4.0,1,Mass-Market Saver
C30058,558.0,33.6,0.677,0.874,0.3,27.2,2.0,44.0,2.0,2.0,3,Stressed Book
C10086,719.0,42.2,0.359,0.322,18.6,11.7,4.0,63.0,-0.0,14.0,1,Mass-Market Saver
C40340,733.0,142.3,0.351,0.205,88.0,313.5,7.0,66.0,1.0,26.0,4,Affluent Relationship
C10097,699.0,59.6,0.28,0.16,26.1,3.6,3.0,73.0,0.0,10.0,1,Mass-Market Saver
C40046,761.0,146.3,0.4,0.191,94.3,271.4,6.0,57.0,1.0,15.0,4,Affluent Relationship
C00106,801.0,88.3,0.153,0.027,21.0,0.0,4.0,57.0,0.0,29.0,0,Prime Transactor
C10043,713.0,45.1,0.399,0.333,20.8,1.8,4.0,42.0,1.0,15.0,1,Mass-Market Saver
C30312,560.0,38.3,0.504,0.834,2.6,30.4,2.0,31.0,7.0,5.0,3,Stressed Book
C10246,718.0,35.3,0.281,0.264,15.5,2.5,3.0,51.0,0.0,9.0,1,Mass-Market Saver
C20236,655.0,55.7,0.437,0.713,0.4,17.1,4.0,14.0,-0.0,26.0,2,Card Revolver
C40162,723.0,99.0,0.322,0.281,74.1,195.3,5.0,70.0,0.0,15.0,4,Affluent Relationship
C10326,675.0,20.3,0.316,0.324,10.1,3.0,3.0,71.0,1.0,13.0,1,Mass-Market Saver
C00190,805.0,97.2,0.211,0.103,31.4,4.8,3.0,71.0,-0.0,17.0,0,Prime Transactor
C40188,734.0,105.5,0.416,0.14,99.3,186.1,6.0,56.0,-0.0,9.0,4,Affluent Relationship
C00282,773.0,143.2,0.269,0.07,18.0,8.5,2.0,54.0,-0.0,23.0,0,Prime Transactor
C00029,752.0,123.2,0.278,0.175,34.7,12.9,3.0,66.0,0.0,18.0,0,Prime Transactor
C00169,773.0,87.6,0.151,0.038,17.9,11.9,4.0,86.0,-0.0,13.0,0,Prime Transactor
C20201,645.0,25.5,0.406,0.874,7.2,22.5,4.0,27.0,1.0,32.0,2,Card Revolver
C30004,558.0,23.2,0.505,0.904,3.1,23.2,2.0,21.0,6.0,6.0,3,Stressed Book
C00100,791.0,102.0,0.195,0.241,31.7,26.2,4.0,56.0,0.0,21.0,0,Prime Transactor
C00197,762.0,73.2,0.275,0.079,27.3,17.0,4.0,64.0,0.0,13.0,0,Prime Transactor
C10095,724.0,39.5,0.393,0.173,5.6,0.0,3.0,52.0,0.0,5.0,1,Mass-Market Saver
C40145,755.0,225.4,0.183,0.3,82.2,302.0,4.0,156.0,-0.0,14.0,4,Affluent Relationship
C10247,709.0,38.4,0.231,0.253,30.6,11.2,2.0,75.0,1.0,8.0,1,Mass-Market Saver
C20187,677.0,39.0,0.387,0.757,0.0,15.7,1.0,31.0,1.0,38.0,2,Card Revolver
C00044,773.0,77.4,0.271,0.089,43.0,5.8,4.0,67.0,-0.0,22.0,0,Prime Transactor
C40324,762.0,175.5,0.245,0.058,85.8,305.3,4.0,48.0,0.0,16.0,4,Affluent Relationship
C10310,702.0,55.4,0.33,0.101,19.4,7.8,3.0,81.0,0.0,8.0,1,Mass-Market Saver
C00373,777.0,116.2,0.172,0.124,23.2,0.0,3.0,82.0,-0.0,21.0,0,Prime Transactor
C10278,718.0,41.6,0.293,0.239,17.9,3.6,2.0,48.0,-0.0,8.0,1,Mass-Market Saver
C10166,689.0,43.4,0.156,0.23,34.4,6.7,3.0,34.0,1.0,5.0,1,Mass-Market Saver
C40072,776.0,192.9,0.35,0.201,120.9,116.5,6.0,138.0,-0.0,16.0,4,Affluent Relationship
C40221,723.0,180.6,0.26,0.222,113.0,241.8,3.0,67.0,1.0,15.0,4,Affluent Relationship
C20047,651.0,21.4,0.466,0.853,-0.0,18.9,3.0,31.0,2.0,23.0,2,Card Revolver
C10060,680.0,56.5,0.248,0.234,5.3,10.5,3.0,64.0,1.0,7.0,1,Mass-Market Saver
C30237,607.0,40.3,0.522,0.776,0.0,25.7,3.0,40.0,4.0,7.0,3,Stressed Book
C20355,648.0,39.3,0.274,0.956,7.0,13.7,1.0,42.0,3.0,29.0,2,Card Revolver
C00039,778.0,88.9,0.142,0.033,35.9,10.5,3.0,96.0,-0.0,13.0,0,Prime Transactor
C10034,713.0,41.5,0.295,0.156,10.3,0.2,2.0,81.0,-0.0,13.0,1,Mass-Market Saver
C20173,643.0,39.5,0.535,0.604,3.2,22.0,2.0,27.0,0.0,24.0,2,Card Revolver
C30039,642.0,44.2,0.491,0.829,1.5,44.1,2.0,44.0,4.0,1.0,3,Stressed Book
C20207,676.0,51.1,0.432,0.74,4.7,22.8,2.0,31.0,1.0,28.0,2,Card Revolver
C30379,583.0,31.6,0.379,0.846,3.5,28.5,3.0,19.0,2.0,3.0,3,Stressed Book
C30390,533.0,23.6,0.428,0.832,1.0,2.0,2.0,44.0,3.0,6.0,3,Stressed Book
C40186,738.0,158.6,0.293,0.291,78.0,228.4,5.0,48.0,0.0,7.0,4,Affluent Relationship
C30298,590.0,21.0,0.502,0.856,3.4,16.0,2.0,42.0,3.0,6.0,3,Stressed Book
C10056,722.0,64.7,0.261,0.084,31.8,8.2,3.0,57.0,2.0,8.0,1,Mass-Market Saver
C40235,773.0,149.6,0.367,0.282,110.2,187.7,5.0,104.0,1.0,16.0,4,Affluent Relationship
C00260,796.0,106.5,0.146,0.101,29.4,18.4,3.0,44.0,1.0,25.0,0,Prime Transactor
C40240,755.0,154.4,0.336,0.031,113.0,277.2,5.0,70.0,-0.0,15.0,4,Affluent Relationship
C00035,770.0,85.9,0.238,0.108,30.1,14.4,3.0,71.0,0.0,17.0,0,Prime Transactor
C20027,690.0,66.4,0.304,0.647,5.4,15.9,2.0,42.0,1.0,5.0,2,Card Revolver
C00309,734.0,92.2,0.231,0.235,14.2,27.2,3.0,89.0,0.0,19.0,0,Prime Transactor
C00276,765.0,93.2,0.227,0.081,33.0,10.2,2.0,73.0,1.0,14.0,0,Prime Transactor
C10236,755.0,51.2,0.202,0.278,3.7,3.0,3.0,68.0,-0.0,1.0,1,Mass-Market Saver
C10254,714.0,45.4,0.155,0.177,31.3,4.9,3.0,44.0,0.0,10.0,1,Mass-Market Saver
C10222,715.0,41.9,0.31,0.226,23.9,2.1,2.0,37.0,1.0,11.0,1,Mass-Market Saver
C40259,785.0,194.5,0.365,0.181,84.9,202.5,6.0,123.0,0.0,18.0,4,Affluent Relationship
C20044,634.0,33.1,0.491,0.821,3.0,16.2,3.0,25.0,1.0,9.0,2,Card Revolver
C00393,802.0,71.2,0.168,0.013,49.0,12.5,3.0,56.0,1.0,5.0,0,Prime Transactor
C40169,760.0,157.7,0.361,0.173,71.7,206.8,6.0,140.0,1.0,6.0,4,Affluent Relationship
C00107,806.0,74.3,0.272,0.189,20.5,4.4,3.0,34.0,1.0,4.0,0,Prime Transactor
C00349,793.0,96.1,0.275,0.141,21.7,14.8,3.0,87.0,0.0,12.0,0,Prime Transactor
C10124,735.0,30.9,0.293,0.214,6.9,8.6,2.0,44.0,-0.0,21.0,1,Mass-Market Saver
C10384,674.0,53.2,0.377,0.287,12.1,9.4,3.0,45.0,0.0,12.0,1,Mass-Market Saver
C00047,770.0,82.0,0.255,0.075,32.3,4.2,2.0,28.0,1.0,16.0,0,Prime Transactor
C00203,802.0,118.8,0.151,0.039,31.5,6.8,1.0,91.0,0.0,15.0,0,Prime Transactor
C40395,749.0,121.1,0.311,0.17,120.9,302.3,4.0,27.0,0.0,15.0,4,Affluent Relationship
C40055,738.0,189.2,0.274,0.08,87.9,161.0,6.0,120.0,1.0,9.0,4,Affluent Relationship
C00021,785.0,110.1,0.121,0.0,30.6,12.4,3.0,73.0,-0.0,9.0,0,Prime Transactor
C10002,669.0,32.4,0.259,0.258,24.9,9.6,3.0,64.0,0.0,4.0,1,Mass-Market Saver
C20307,610.0,43.7,0.375,0.759,9.1,22.1,2.0,45.0,-0.0,30.0,2,Card Revolver
C20354,631.0,52.4,0.421,0.861,3.3,5.6,3.0,55.0,0.0,14.0,2,Card Revolver
C30239,578.0,40.9,0.529,0.988,1.2,17.0,2.0,15.0,4.0,11.0,3,Stressed Book
C20189,676.0,71.9,0.337,0.99,4.0,25.6,2.0,33.0,0.0,14.0,2,Card Revolver
C40265,730.0,177.9,0.262,0.014,77.1,278.2,6.0,96.0,1.0,15.0,4,Affluent Relationship
C10341,681.0,26.2,0.274,0.162,24.7,11.9,3.0,58.0,1.0,14.0,1,Mass-Market Saver
C40121,742.0,180.9,0.287,0.029,104.6,69.4,5.0,75.0,-0.0,14.0,4,Affluent Relationship
C30110,559.0,31.7,0.509,0.813,1.0,24.4,1.0,22.0,5.0,7.0,3,Stressed Book
C20347,662.0,32.1,0.398,0.667,3.0,20.7,2.0,32.0,1.0,22.0,2,Card Revolver
C00033,780.0,91.3,0.157,0.139,15.5,3.1,4.0,50.0,1.0,27.0,0,Prime Transactor
C10387,729.0,60.8,0.126,0.3,31.7,11.7,1.0,41.0,0.0,6.0,1,Mass-Market Saver
C30340,617.0,32.6,0.595,0.887,0.9,30.1,2.0,46.0,1.0,9.0,3,Stressed Book
C20123,659.0,49.1,0.42,0.865,4.6,10.1,4.0,55.0,1.0,36.0,2,Card Revolver
C20243,651.0,40.4,0.442,0.864,0.0,18.4,2.0,44.0,2.0,25.0,2,Card Revolver
C40321,706.0,126.3,0.385,0.119,54.7,306.4,4.0,125.0,0.0,11.0,4,Affluent Relationship
C30043,593.0,29.5,0.625,0.971,1.9,30.6,2.0,23.0,2.0,7.0,3,Stressed Book
C40315,746.0,164.3,0.292,0.2,59.7,257.0,6.0,126.0,-0.0,18.0,4,Affluent Relationship
C10179,691.0,49.5,0.264,0.188,12.4,0.4,2.0,60.0,2.0,12.0,1,Mass-Market Saver
C10081,651.0,44.4,0.297,0.248,22.3,2.6,3.0,40.0,1.0,7.0,1,Mass-Market Saver
C20131,661.0,49.8,0.391,0.806,5.4,13.7,2.0,67.0,1.0,32.0,2,Card Revolver
C00356,807.0,98.4,0.308,0.112,24.9,0.9,3.0,106.0,0.0,22.0,0,Prime Transactor
C40085,718.0,222.3,0.341,0.341,71.4,283.7,6.0,96.0,1.0,14.0,4,Affluent Relationship
C30048,586.0,27.8,0.651,0.82,2.0,18.2,2.0,24.0,3.0,7.0,3,Stressed Book
C10359,722.0,54.9,0.395,0.233,18.4,4.1,3.0,84.0,1.0,6.0,1,Mass-Market Saver
C00092,801.0,107.6,0.229,0.124,38.4,8.3,3.0,67.0,1.0,10.0,0,Prime Transactor
C20375,636.0,54.7,0.457,0.874,0.0,19.6,2.0,37.0,3.0,24.0,2,Card Revolver
C30215,550.0,36.7,0.542,0.897,2.6,25.0,3.0,4.0,8.0,5.0,3,Stressed Book
C30141,609.0,21.7,0.476,0.895,1.6,18.1,2.0,10.0,4.0,0.0,3,Stressed Book
C30272,631.0,12.0,0.606,0.794,3.9,16.0,3.0,14.0,2.0,9.0,3,Stressed Book
C20003,641.0,23.7,0.257,0.712,4.5,26.6,2.0,34.0,2.0,28.0,2,Card Revolver
C10345,692.0,76.2,0.26,0.226,15.7,11.2,2.0,72.0,-0.0,9.0,1,Mass-Market Saver
C30346,606.0,20.5,0.538,0.892,0.0,38.4,2.0,26.0,7.0,0.0,3,Stressed Book
C00279,817.0,72.5,0.233,0.103,12.1,6.3,4.0,61.0,-0.0,23.0,0,Prime Transactor
C40007,753.0,195.2,0.219,0.196,22.0,152.7,5.0,119.0,1.0,9.0,4,Affluent Relationship
C10364,686.0,48.4,0.306,0.238,17.5,3.0,3.0,52.0,2.0,5.0,1,Mass-Market Saver
C10204,704.0,59.2,0.365,0.328,25.5,5.5,1.0,68.0,1.0,7.0,1,Mass-Market Saver
C40376,704.0,164.0,0.327,0.211,87.7,235.6,6.0,99.0,0.0,22.0,4,Affluent Relationship
C30173,569.0,12.0,0.561,0.919,1.9,27.0,2.0,30.0,6.0,4.0,3,Stressed Book
C30198,623.0,30.0,0.508,0.783,0.0,31.1,2.0,23.0,4.0,9.0,3,Stressed Book
C10000,722.0,58.7,0.211,0.321,18.2,1.9,2.0,25.0,0.0,9.0,1,Mass-Market Saver
C40128,743.0,109.3,0.288,0.16,78.9,264.7,6.0,118.0,0.0,17.0,4,Affluent Relationship
C00257,790.0,138.5,0.235,0.048,41.1,8.7,3.0,1.0,1.0,23.0,0,Prime Transactor
C20144,612.0,28.5,0.496,0.842,2.2,14.0,3.0,9.0,2.0,20.0,2,Card Revolver
C40275,766.0,137.9,0.192,0.281,80.1,309.1,6.0,46.0,1.0,19.0,4,Affluent Relationship
C20296,688.0,43.5,0.325,0.816,0.6,19.5,3.0,30.0,2.0,20.0,2,Card Revolver
C30019,572.0,48.5,0.615,0.821,2.6,0.0,3.0,34.0,5.0,0.0,3,Stressed Book
C30307,562.0,36.4,0.502,0.861,1.3,18.6,2.0,42.0,3.0,5.0,3,Stressed Book
C40279,751.0,134.9,0.269,0.159,108.7,325.5,5.0,65.0,1.0,7.0,4,Affluent Relationship
C20361,618.0,43.2,0.436,0.637,0.0,11.2,3.0,35.0,2.0,21.0,2,Card Revolver
C10094,727.0,46.5,0.233,0.25,13.6,6.3,1.0,45.0,0.0,10.0,1,Mass-Market Saver
C10372,679.0,42.6,0.164,0.271,23.2,14.5,2.0,46.0,-0.0,11.0,1,Mass-Market Saver
C10150,724.0,34.9,0.277,0.371,32.5,8.2,1.0,51.0,1.0,7.0,1,Mass-Market Saver
C30286,573.0,36.1,0.677,0.963,1.0,18.6,3.0,31.0,3.0,5.0,3,Stressed Book
C00201,756.0,93.7,0.263,0.097,30.4,3.1,4.0,98.0,0.0,7.0,0,Prime Transactor
C00312,824.0,99.1,0.184,0.042,20.7,17.8,4.0,67.0,0.0,16.0,0,Prime Transactor
C00290,801.0,91.0,0.241,0.066,36.1,3.0,3.0,96.0,-0.0,16.0,0,Prime Transactor
C30013,561.0,34.8,0.537,0.889,2.2,14.1,1.0,10.0,2.0,6.0,3,Stressed Book
C10363,700.0,47.2,0.262,0.327,23.1,0.0,4.0,70.0,-0.0,7.0,1,Mass-Market Saver
C20336,628.0,54.4,0.299,0.881,2.8,11.5,2.0,24.0,1.0,24.0,2,Card Revolver
C20149,604.0,58.0,0.286,0.819,0.4,23.9,3.0,40.0,2.0,23.0,2,Card Revolver
C00183,748.0,87.2,0.196,0.104,31.1,2.2,4.0,68.0,-0.0,10.0,0,Prime Transactor
C20376,650.0,53.9,0.488,0.961,0.0,20.0,2.0,21.0,1.0,12.0,2,Card Revolver
C40248,747.0,131.5,0.222,0.22,72.8,208.7,6.0,86.0,1.0,11.0,4,Affluent Relationship
C30149,604.0,32.8,0.605,0.824,0.0,41.9,4.0,33.0,4.0,11.0,3,Stressed Book
C40127,756.0,156.3,0.254,0.131,53.0,193.4,5.0,111.0,-0.0,9.0,4,Affluent Relationship
C20268,675.0,37.4,0.513,0.815,0.0,22.2,2.0,41.0,3.0,40.0,2,Card Revolver
C30268,583.0,22.1,0.602,0.843,2.2,31.8,1.0,25.0,7.0,6.0,3,Stressed Book
C40211,755.0,135.1,0.265,0.181,51.9,354.8,6.0,79.0,1.0,9.0,4,Affluent Relationship
C20230,664.0,31.5,0.552,0.778,3.3,23.7,3.0,37.0,1.0,16.0,2,Card Revolver
C00250,781.0,79.1,0.346,0.15,12.3,16.4,3.0,118.0,-0.0,5.0,0,Prime Transactor
C20023,619.0,39.5,0.462,0.702,3.8,13.5,3.0,50.0,3.0,26.0,2,Card Revolver
C20299,648.0,58.6,0.462,0.743,9.6,8.9,3.0,33.0,2.0,20.0,2,Card Revolver
C30336,540.0,34.1,0.41,0.805,4.6,35.5,2.0,53.0,6.0,10.0,3,Stressed Book
C20140,635.0,52.7,0.561,0.865,8.9,13.0,4.0,52.0,-0.0,10.0,2,Card Revolver
C00391,773.0,86.0,0.297,0.062,10.0,15.2,2.0,61.0,1.0,13.0,0,Prime Transactor
C40319,782.0,173.2,0.382,0.177,113.3,202.9,5.0,68.0,0.0,12.0,4,Affluent Relationship
C30256,588.0,34.6,0.463,0.847,0.0,24.7,2.0,1.0,5.0,3.0,3,Stressed Book
C20292,680.0,49.5,0.397,0.781,0.0,17.2,3.0,50.0,2.0,19.0,2,Card Revolver
C20391,648.0,42.7,0.474,0.696,7.1,24.0,4.0,4.0,0.0,27.0,2,Card Revolver
C20104,616.0,48.7,0.354,0.855,6.2,17.8,3.0,51.0,2.0,14.0,2,Card Revolver
C10330,705.0,53.0,0.164,0.142,26.4,4.7,3.0,90.0,0.0,9.0,1,Mass-Market Saver
C10154,715.0,56.3,0.276,0.285,7.8,2.9,3.0,89.0,1.0,8.0,1,Mass-Market Saver
C00366,769.0,112.7,0.322,0.034,43.6,9.7,4.0,63.0,-0.0,21.0,0,Prime Transactor
C00345,761.0,95.1,0.213,0.114,23.2,9.5,3.0,80.0,-0.0,16.0,0,Prime Transactor
C40008,750.0,168.0,0.193,0.203,120.0,320.0,5.0,81.0,-0.0,11.0,4,Affluent Relationship
C10135,685.0,50.6,0.259,0.201,29.4,8.0,3.0,22.0,1.0,6.0,1,Mass-Market Saver
C30222,546.0,33.5,0.467,0.806,3.8,31.9,2.0,22.0,5.0,5.0,3,Stressed Book
C30009,574.0,38.5,0.434,0.925,0.0,35.9,1.0,1.0,5.0,5.0,3,Stressed Book
C30172,570.0,51.7,0.579,0.897,1.0,23.2,2.0,2.0,6.0,2.0,3,Stressed Book
C40039,746.0,233.1,0.377,0.3,68.6,179.3,4.0,119.0,-0.0,21.0,4,Affluent Relationship
C20119,658.0,39.0,0.282,0.81,5.3,25.2,4.0,42.0,2.0,13.0,2,Card Revolver
C00211,806.0,112.2,0.214,0.074,25.7,15.8,4.0,79.0,1.0,15.0,0,Prime Transactor
C40003,734.0,219.6,0.283,0.13,58.5,307.6,5.0,84.0,-0.0,9.0,4,Affluent Relationship
C10102,711.0,31.7,0.282,0.131,35.7,4.2,2.0,56.0,0.0,8.0,1,Mass-Market Saver
C10137,665.0,45.4,0.281,0.231,28.0,14.3,2.0,43.0,0.0,9.0,1,Mass-Market Saver
C30020,647.0,29.7,0.507,0.952,1.3,16.2,3.0,13.0,5.0,7.0,3,Stressed Book
C00175,800.0,115.8,0.168,0.11,14.2,0.7,4.0,56.0,1.0,18.0,0,Prime Transactor
