step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
235,PAYMENT,1670.41,C1805677141,50491,48820.59,M1611978883,0,0,0
379,PAYMENT,12674.11,C1803474237,72556,59881.89,M1871037580,0,0,0
687,CASH_OUT,147637.68,C15748334,35558,0,C1564525361,44122.54,191760.22,0
259,PAYMENT,5270.79,C1695419795,10708,5437.21,M1135908913,0,0,0
140,CASH_IN,295318.49,C1792104040,11090,306408.49,C88142492,0,0,0
133,PAYMENT,8203.7,C2051691622,0,0,M24353374,0,0,0
17,PAYMENT,6036.45,C2117034570,0,0,M1418205885,0,0,0
348,CASH_OUT,154597.18,C1460547585,499714,345116.82,C1570205905,508324.4,662921.59,0
11,CASH_IN,153441.44,C731142352,59435.53,212876.98,C1853202598,1187090.7,1098703.21,0
42,CASH_OUT,338092.06,C1269542001,29992,0,C2106408365,155514.26,493606.32,0
129,PAYMENT,1565.23,C1685054405,1034,0,M2040404289,0,0,0
398,CASH_IN,79072.41,C1806364006,3525537.58,3604609.99,C87611147,335838.12,256765.71,0
283,CASH_OUT,118772.5,C1399617588,0,0,C613720936,185604.73,304377.24,0
184,CASH_OUT,55209.18,C647580047,0,0,C1194811122,166086.34,221295.52,0
46,PAYMENT,8505.07,C1342169781,113661.5,105156.44,M1038462986,0,0,0
372,CASH_OUT,247912.34,C276494613,130210,0,C52207760,0,247912.34,0
359,PAYMENT,4696.15,C175454457,0,0,M575475311,0,0,0
275,PAYMENT,3707.33,C256106252,106019,102311.67,M963443300,0,0,0
324,PAYMENT,20726.67,C1350105669,0,0,M1741188274,0,0,0
14,CASH_IN,72993.21,C92037557,28497,101490.21,C1486434379,1436178.87,1467670.48,0
177,CASH_OUT,320613,C1311218390,0,0,C1323800905,970650.59,1291263.59,0
375,CASH_IN,3509.04,C415216727,36660,40169.04,C1687777568,378062.72,374553.68,0
252,CASH_OUT,234896.75,C332359107,0,0,C2023181580,752734.6,987631.35,0
548,CASH_OUT,117621.17,C336990864,135,0,C1613668603,97279.64,214900.81,0
178,CASH_OUT,8594.07,C2009480350,0,0,C1937881492,453083.86,461677.93,0
355,CASH_OUT,241385.67,C1276439090,0,0,C1434758891,338088.55,579474.22,0
8,PAYMENT,3187.01,C1023426865,816180,812992.99,M200358126,0,0,0
375,CASH_IN,103106.42,C502937008,8043744.7,8146851.12,C2029951619,111893,8786.58,0
188,PAYMENT,17464.74,C504545996,0,0,M891095761,0,0,0
208,PAYMENT,20154.69,C2011808875,0,0,M1939125325,0,0,0
21,CASH_OUT,4696.12,C1750348090,0,0,C2117805478,69949.58,74645.7,0
130,CASH_OUT,750822.67,C913185829,5134,0,C770483354,1373779.53,2124602.21,0
256,PAYMENT,7404.15,C248027397,30252,22847.85,M1652551025,0,0,0
9,PAYMENT,1663.86,C449019910,127563.13,125899.27,M467059011,0,0,0
204,CASH_OUT,11230.94,C780521535,0,0,C875303807,711692.08,722923.03,0
305,CASH_OUT,86852.19,C1182879644,901,0,C1676387922,0,86852.19,0
355,PAYMENT,24819.15,C1980871976,15185.09,0,M1970825372,0,0,0
590,TRANSFER,404752.81,C1176500660,100244,0,C826587976,0,404752.81,0
688,PAYMENT,23685.1,C1703946034,105753.84,82068.75,M958201695,0,0,0
382,PAYMENT,1315.81,C1340518638,34986,33670.19,M365451999,0,0,0
307,PAYMENT,20717.98,C36092963,1543,0,M1311341162,0,0,0
396,CASH_OUT,110609.55,C563979425,0,0,C1039401817,164059.4,274668.94,0
204,CASH_IN,79586.24,C693056073,3466347.28,3545933.52,C1612514064,153123.63,73537.39,0
350,CASH_OUT,47457.54,C409639764,0,0,C316118193,147249.02,194706.56,0
185,CASH_IN,123908.86,C1562103801,1581801.7,1705710.56,C446093259,2470717.2,2346808.34,0
398,PAYMENT,12130.83,C2041995943,231968.36,219837.53,M1087111075,0,0,0
597,PAYMENT,20104.55,C1519522411,276566.56,256462.01,M2125641379,0,0,0
254,CASH_OUT,232383.8,C254790076,0,0,C1958641252,5600217.7,5832601.5,0
667,CASH_OUT,159993.98,C1926980630,302141,142147.02,C716927014,946781.49,1106775.47,0
406,TRANSFER,1293609.3,C770927054,52996.23,0,C1114205179,3343704.22,4637313.52,0
35,CASH_OUT,171061.93,C677691106,0,0,C1264185273,555686.91,726748.84,0
351,PAYMENT,25243.93,C1219796510,0,0,M926733946,0,0,0
204,CASH_OUT,348312.2,C880740711,0,0,C2099240617,3559487.09,3907799.29,0
356,PAYMENT,19048.1,C1294846623,20658,1609.9,M789579632,0,0,0
372,PAYMENT,1419.76,C507498742,222452.61,221032.85,M827352743,0,0,0
305,PAYMENT,47690.57,C1960008513,0,0,M1655805186,0,0,0
393,PAYMENT,10436.46,C1909311304,69242,58805.54,M18662889,0,0,0
164,CASH_OUT,55967.3,C32482140,279985,224017.7,C624320005,0,55967.3,0
211,CASH_IN,446052.38,C766663744,12849413.27,13295465.64,C275469200,3279243.81,2833191.43,0
324,PAYMENT,18281.65,C154304241,0,0,M720532029,0,0,0
263,CASH_IN,74254.93,C677557490,7136122.59,7210377.52,C1313656863,636542.16,562287.22,0
347,PAYMENT,20257.84,C1083431994,0,0,M683831648,0,0,0
153,CASH_OUT,376321.75,C1732346309,0,0,C1566406710,1295226.73,1671548.48,0
277,PAYMENT,13237.19,C1017131784,4480,0,M896213462,0,0,0
548,CASH_OUT,125143.42,C901719911,159,0,C1171936004,108633.79,233777.21,0
18,PAYMENT,26443.33,C131351443,17855,0,M877438961,0,0,0
202,TRANSFER,259110.76,C1339878706,10762,0,C2108084576,884426.99,1143537.75,0
325,CASH_OUT,158281.17,C1592358796,29607,0,C326137100,2025491.96,2183773.13,0
155,CASH_OUT,317481.5,C291782313,11527.52,0,C1327050537,1111730.65,1429212.16,0
353,CASH_OUT,140707.04,C254049048,0,0,C904600731,13290919.69,13431626.73,0
302,CASH_OUT,13418.5,C1274886892,308818,295399.5,C717679783,789594.14,803012.64,0
95,PAYMENT,12230.46,C235895687,111255.94,99025.49,M1268341714,0,0,0
334,CASH_OUT,3851.15,C1550318485,346693,342841.85,C998861740,2615599.09,2619450.24,0
204,PAYMENT,4836.85,C1632498307,0,0,M1222686207,0,0,0
182,CASH_OUT,136461.12,C711185272,0,0,C1709476676,2561700.16,2698161.28,0
205,PAYMENT,12427.9,C1585245815,719,0,M365335238,0,0,0
254,CASH_OUT,103611.33,C1302178918,0,0,C1108421533,10169104.51,10272715.84,0
276,CASH_IN,263135.24,C150965807,3985178.58,4248313.82,C1692650608,738550.14,475414.91,0
42,TRANSFER,554969.09,C268544249,71733,0,C1647559480,0,554969.09,0
335,PAYMENT,8377.49,C1540847713,250742,242364.51,M436064451,0,0,0
399,CASH_OUT,365532.49,C70368056,1302,0,C1143467692,721599.91,1087132.4,0
255,CASH_OUT,8889.96,C272650807,80437,71547.04,C204881631,0,8889.96,0
160,CASH_OUT,49384.87,C620028291,3691,0,C2062945117,11958004.84,12007389.71,0
154,TRANSFER,929600.52,C1929720780,0,0,C531634613,6956152.49,7885753.01,0
19,TRANSFER,512175.22,C336450765,39512,0,C1505212148,0,281920.62,0
12,CASH_OUT,327801.09,C1382988415,382752.59,54951.49,C351701518,21195,700710.1,0
235,CASH_IN,273391.57,C1943836288,17852,291243.57,C717608792,1010970.18,367031.17,0
204,PAYMENT,2600.36,C1131828266,0,0,M1292126744,0,0,0
487,TRANSFER,84001.81,C1767545829,0,0,C979513296,1279845.73,1363847.54,0
308,CASH_IN,375555.87,C740141718,3997775.33,4373331.21,C1068553455,1291465.26,915909.39,0
304,CASH_IN,388218.67,C1124174913,5498106.7,5886325.37,C309301400,17274993.7,16886775.03,0
378,CASH_IN,87522.12,C1094719231,10993430.82,11080952.94,C522340009,2150397.81,2062875.69,0
260,CASH_IN,65244.44,C1393277689,85,65329.44,C855049610,0,0,0
162,PAYMENT,8554.62,C6427045,0,0,M2078053281,0,0,0
379,PAYMENT,20842.93,C1834747556,0,0,M542242640,0,0,0
20,CASH_OUT,106702.5,C1738956642,0,0,C1108121945,938919.24,1045621.74,0
186,PAYMENT,14515.99,C329879289,77875.21,63359.22,M865648378,0,0,0
348,CASH_IN,305269.17,C58069234,2436953.04,2742222.21,C2069112293,1555455.49,1250186.33,0
322,PAYMENT,9750.42,C539952982,18541,8790.58,M995450953,0,0,0
282,CASH_OUT,231900.55,C240086199,386393,154492.45,C1414337792,641551.73,873452.28,0
132,CASH_OUT,297562.54,C1851150577,3614,0,C971257139,212085.9,509648.43,0
38,PAYMENT,10945.21,C2074854330,0,0,M1536838698,0,0,0
257,CASH_OUT,31847.17,C1520748590,0,0,C1721353379,225000.23,256847.4,0
162,CASH_OUT,410332.52,C551151414,0,0,C895120623,573413.96,983746.49,0
250,CASH_OUT,107469.29,C964449975,241166.09,133696.8,C1252389209,346567.44,454036.73,0
24,TRANSFER,235965.28,C1992688330,0,0,C74553573,247051.8,483017.07,0
227,CASH_OUT,24169.82,C1933752058,6056,0,C1369311860,158687.44,182857.26,0
210,PAYMENT,20.49,C2023881994,281422.6,281402.11,M1614436346,0,0,0
402,CASH_OUT,81359.38,C1227579860,0,0,C560938121,152413.79,233773.17,0
36,CASH_OUT,29158.28,C316244809,7758,0,C2002407728,0,29158.28,0
542,PAYMENT,32146.03,C2107019271,39215,7068.97,M1551961786,0,0,0
308,CASH_OUT,82732.51,C1142224522,10288,0,C1470389777,78264.25,160996.76,0
252,CASH_IN,93473.23,C212422889,9634536.22,9728009.46,C87591282,879070.41,785597.18,0
402,CASH_OUT,207281.24,C1997210752,0,0,C1054122434,316901.69,524182.93,0
274,CASH_OUT,505458.94,C385698076,0,0,C446473901,1280291.33,1785750.27,0
183,CASH_IN,262110.23,C506194460,15479832.93,15741943.16,C1584156178,979944.81,717834.58,0
183,CASH_OUT,75773.76,C311829081,105366,29592.24,C140055140,503693.97,579467.73,0
397,CASH_OUT,136512.3,C1908592447,0,0,C276508509,1069640.37,1206152.67,0
331,CASH_OUT,47596.03,C1174198364,118,0,C1353179705,6114968.38,6162564.41,0
186,TRANSFER,945445.45,C41943462,2028,0,C1593011326,70101.1,1015546.55,0
330,CASH_OUT,102455.63,C557581289,0,0,C388480824,368160.06,470615.69,0
250,TRANSFER,1461009.16,C220329954,85295,0,C566013605,14622.01,1770774.16,0
329,PAYMENT,9206.33,C1343037131,0,0,M731096430,0,0,0
259,CASH_OUT,170681.3,C88887941,0,0,C1714089678,1595083.98,1765765.28,0
213,PAYMENT,2902.04,C1147635055,1928,0,M590732126,0,0,0
21,PAYMENT,6538.61,C101648014,153,0,M1811166468,0,0,0
283,CASH_IN,331263.37,C1275275152,1460189.69,1791453.06,C1857714558,1075223.79,743960.42,0
179,TRANSFER,1296855.03,C309547252,40151.83,0,C1972228036,2006092.08,3302947.11,0
19,PAYMENT,13946.74,C513162302,46491.7,32544.97,M2057749372,0,0,0
355,CASH_IN,182686.85,C2025663896,3878526.59,4061213.44,C1977496665,671741.06,489054.21,0
21,TRANSFER,387049.97,C1254785054,0,0,C1985405018,1126288.99,1513338.97,0
155,CASH_IN,56423.75,C1244497292,21497,77920.75,C184482475,729390.39,672966.63,0
160,TRANSFER,365308.33,C1843212466,29752,0,C2092703869,1205091.81,1636860.79,0
42,CASH_OUT,251309.15,C1514984844,65434,0,C1174524876,0,251309.15,0
302,CASH_OUT,368399.23,C1471946491,20523,0,C116317839,1880066.25,2248465.48,0
226,CASH_OUT,198606.04,C1087192550,0,0,C2041438420,522097.3,720703.35,0
206,PAYMENT,2268.57,C955122522,0,0,M1289105231,0,0,0
153,CASH_IN,223258.37,C1724598523,1086,224344.37,C1542359755,8323.88,0,0
133,CASH_OUT,899782.7,C1241123022,899782.7,0,C28614156,106863.62,1006646.32,1
276,CASH_OUT,112302.17,C1750859005,0,0,C373633835,3249880.13,3362182.3,0
239,PAYMENT,20518.08,C451364218,0,0,M1530359173,0,0,0
137,PAYMENT,28837.68,C493307020,0,0,M325421038,0,0,0
131,PAYMENT,16111.59,C776002116,350,0,M775658707,0,0,0
187,CASH_OUT,152909.38,C519157219,0,0,C160700457,2575229.92,2728139.3,0
302,PAYMENT,17284.29,C845762140,15576,0,M1847704341,0,0,0
38,CASH_IN,212573.1,C1876970554,5531772.39,5744345.49,C1028052466,481957.57,269384.47,0
394,CASH_IN,73844.62,C1253257216,3452719.43,3526564.05,C61212685,1387864.72,1314020.1,0
183,CASH_OUT,305881.59,C1673846683,0,0,C653507652,329413.57,635295.17,0
306,TRANSFER,326945.05,C1793748406,179106,0,C189062630,1823232.49,2150177.54,0
34,PAYMENT,16544.62,C1433855391,30193,13648.38,M372441489,0,0,0
305,TRANSFER,10000000,C1512276761,59887,0,C1750802964,98744.41,16092895.16,0
308,CASH_IN,163190.24,C212720916,2324,165514.24,C183150256,229,0,0
13,CASH_OUT,145736.44,C742652040,355788.16,210051.72,C2032757984,623130.03,768866.46,0
260,CASH_IN,133943.2,C1784028024,7981400.14,8115343.33,C537815055,1150674.97,1016731.77,0
350,CASH_IN,444498.37,C1115523947,13654453.51,14098951.89,C444761510,705845.45,261347.07,0
285,PAYMENT,10238.25,C2049790322,4447.17,0,M1833547585,0,0,0
47,CASH_IN,83704.31,C1416056158,72616,156320.31,C510537842,749698.69,665994.38,0
141,CASH_IN,195958.18,C19783564,16155773.33,16351731.51,C1831804772,4542884.18,4346926,0
181,CASH_OUT,18933.23,C1269117837,0,0,C376897075,80569.81,99503.04,0
469,PAYMENT,2152.42,C1147770706,0,0,M960893195,0,0,0
354,PAYMENT,3101.05,C1430300276,0,0,M1155753928,0,0,0
476,CASH_IN,181758.65,C128685673,3221741.35,3403500,C1167147646,7862135.24,7680376.59,0
299,CASH_IN,22574.98,C1496962898,1828364.29,1850939.27,C1183292755,1255213.44,1232638.46,0
327,CASH_OUT,23825.25,C130390339,7076,0,C2053332203,808918,832743.25,0
208,PAYMENT,886.38,C1583072334,62958.8,62072.43,M206630166,0,0,0
18,CASH_IN,169999.18,C142956679,136669.53,306668.71,C2004533553,71534.67,0,0
302,CASH_OUT,347592.08,C1773681391,54919,0,C639249073,5808297.43,6155889.51,0
308,PAYMENT,2294.37,C1836833537,52021,49726.63,M587342463,0,0,0
308,PAYMENT,16543.4,C1189271998,0,0,M81553567,0,0,0
136,CASH_OUT,488911.21,C856284187,398201,0,C189056359,559887.15,1048798.36,0
384,PAYMENT,2347.83,C964597183,90684,88336.17,M1075774957,0,0,0
408,PAYMENT,9471.49,C928018557,99140,89668.51,M925105217,0,0,0
37,CASH_OUT,111634.57,C1926069608,20894,0,C453069180,86897,198531.56,0
312,PAYMENT,191.16,C1049483777,15678,15486.84,M665359101,0,0,0
137,CASH_OUT,406040.16,C759992118,21173,0,C762586050,127522.9,533563.07,0
188,CASH_OUT,229766.48,C398030339,21277,0,C314637129,0,229766.48,0
189,CASH_IN,222474.55,C1582664006,2099679.56,2322154.11,C330226144,7115456.39,6892981.84,0
231,CASH_OUT,211089.34,C937275462,0,0,C718843140,2276134.48,2487223.82,0
383,CASH_IN,78358.31,C1879844748,6543078.5,6621436.81,C192130123,100957.03,22598.72,0
310,CASH_OUT,162572.84,C2073009483,0,0,C4992759,823849.88,986422.72,0
300,CASH_IN,219784.65,C1187200660,1295848.93,1515633.59,C615764819,554304.56,334519.91,0
376,PAYMENT,2509.97,C861593529,12129,9619.03,M1552781787,0,0,0
395,PAYMENT,15405.29,C1617977013,1337,0,M889361547,0,0,0
347,CASH_IN,321681.3,C1266211911,7582509.83,7904191.14,C318089831,590178.8,268497.5,0
322,PAYMENT,14711.32,C146925668,0,0,M1331827912,0,0,0
185,PAYMENT,534.1,C1785422212,429,0,M601630498,0,0,0
204,CASH_OUT,170015.85,C1900220394,0,0,C1714389830,264581.63,434597.48,0
236,CASH_OUT,188381.57,C1540244221,168,0,C1826443220,5882.66,194264.23,0
380,CASH_IN,79330.75,C757861899,2685874.61,2765205.36,C142774046,376167.21,296836.46,0
262,CASH_IN,220473.3,C1982674163,0,220473.3,C1599339249,3540307.74,3319834.43,0
228,CASH_IN,94178.03,C1351413411,235198.11,329376.14,C70039903,2672847.78,2578669.76,0
241,TRANSFER,657417.64,C1148562150,657417.64,0,C1745091361,0,0,1
43,CASH_OUT,221123.83,C2118788345,0,0,C1083846268,361676.95,582800.78,0
264,CASH_IN,29491.28,C719277030,3045120.73,3074612.01,C1823658979,254539.05,225047.77,0
588,CASH_OUT,129408.04,C1368358044,10930,0,C278422852,0,129408.04,0
17,TRANSFER,724051.25,C615361677,125765.23,0,C1909557553,378507.72,1102558.97,0
354,CASH_OUT,259740.58,C591029158,0,0,C1610982069,740387.2,1000127.78,0
351,CASH_OUT,207846.35,C1402229581,718,0,C1365395616,56114.11,263960.46,0
397,CASH_IN,10276.84,C715084953,91954,102230.84,C1090634020,0,0,0
610,PAYMENT,17329.51,C11509002,0,0,M136846143,0,0,0
183,CASH_OUT,233161.65,C1840867601,0,0,C1909010482,576199.97,809361.63,0
258,TRANSFER,277831.49,C1004669126,10517,0,C288281871,606493.23,884324.71,0
8,CASH_IN,233331.71,C269242977,6725284.62,6958616.33,C69221303,517608,284276.29,0
155,CASH_IN,164669.22,C575816744,9056540.42,9221209.64,C775112099,724213.71,846622.38,0
283,CASH_IN,154457.26,C547116039,3748914.18,3903371.44,C1385948867,169602.66,15145.4,0
277,PAYMENT,13691.78,C566958308,266288.27,252596.49,M1868356741,0,0,0
130,PAYMENT,18368.96,C1518915055,0,0,M9339632,0,0,0
347,PAYMENT,7924.9,C1183398874,82687,74762.1,M1735322460,0,0,0
258,PAYMENT,2725.94,C1746108235,25575,22849.06,M1117615389,0,0,0
304,CASH_IN,119896.05,C144242003,25397141.71,25517037.76,C767774848,154858.61,34962.56,0
282,CASH_IN,109638.19,C643050144,35600,145238.19,C1299865558,0,0,0
334,CASH_IN,600982.91,C427496861,3162164.58,3763147.5,C54142591,16039825.33,15438842.42,0
19,PAYMENT,2819.37,C1179585977,125541,122721.63,M1674702933,0,0,0
140,CASH_IN,74315.93,C1879158222,4031734.41,4106050.34,C1452629183,5504686.71,5430370.77,0
153,PAYMENT,3083.41,C1616256395,1101,0,M531270830,0,0,0
162,TRANSFER,556983.67,C69999669,80173.69,0,C563403376,4037883.15,4594866.82,0
348,TRANSFER,295315.15,C1518075929,0,0,C1809448702,390700.75,686015.91,0
259,PAYMENT,11697.22,C1289155148,21230,9532.78,M1465095748,0,0,0
212,CASH_OUT,46676.57,C758114566,0,0,C1218953114,447008.86,493685.43,0
232,CASH_OUT,488192.77,C1117217913,97205,0,C882180306,2231499.08,2719691.85,0
134,PAYMENT,13496.09,C352541976,10833,0,M422021680,0,0,0
188,CASH_IN,60556.2,C1767988267,21766,82322.2,C1602008537,0,0,0
259,CASH_OUT,128541.75,C2021909104,31226,0,C1875663233,0,128541.75,0
202,PAYMENT,857.57,C1093353019,49964,49106.43,M1164312728,0,0,0
256,PAYMENT,2674.66,C30824129,17666,14991.34,M1087780249,0,0,0
180,CASH_OUT,125588.36,C1712115759,0,0,C908804055,879738.08,1005326.45,0
370,CASH_IN,85319.58,C382928212,834371.05,919690.63,C650888344,533022.49,447702.91,0
255,CASH_OUT,46052.39,C237744079,0,0,C1832208602,182975.96,229028.35,0
353,PAYMENT,4055.88,C405584576,114212.05,110156.17,M464165950,0,0,0
212,PAYMENT,2312.28,C1083204042,57280,54967.72,M22579246,0,0,0
204,PAYMENT,2475.56,C1905924988,60357,57881.44,M2016242654,0,0,0
188,CASH_IN,163500.48,C1993068399,57646,221146.48,C1246036409,8829.22,0,0
351,CASH_IN,577280.21,C761476334,2054,579334.21,C1100400142,4410000.95,3832720.74,0
17,PAYMENT,7428.87,C1774828753,0,0,M36589200,0,0,0
257,PAYMENT,23383.02,C1570148263,0,0,M996414442,0,0,0
11,CASH_OUT,390980.59,C1256704708,0,0,C1813397950,1786525.25,2177505.83,0
37,CASH_OUT,73960.23,C897042801,1360,0,C813639045,20534,94494.23,0
416,TRANSFER,130476.93,C342711497,0,0,C376200821,148017.18,278494.11,0
394,CASH_OUT,430956.46,C866920993,51293,0,C1771866738,115003.12,545959.57,0
131,PAYMENT,6215.34,C139511865,0,0,M239010931,0,0,0
373,PAYMENT,698.17,C1649847,0,0,M1996906505,0,0,0
301,CASH_OUT,162650.9,C1668954672,0,0,C461905695,5411288.65,5709327.36,0
401,PAYMENT,44897.46,C603848302,0,0,M661762057,0,0,0
205,CASH_OUT,144760.47,C1050832283,0,0,C1158261399,1651216.16,1795976.63,0
181,PAYMENT,8151.91,C1318556735,298000,289848.09,M1980359948,0,0,0
131,CASH_OUT,144184.85,C336678447,0,0,C1860577650,3092331.04,3236515.88,0
161,CASH_OUT,53509.12,C1278195852,0,0,C1220058962,625524.62,679033.74,0
282,CASH_IN,91932.14,C986778111,3575607.97,3667540.1,C791853505,246907.56,51233.6,0
178,PAYMENT,2018.08,C1719608022,191354.83,189336.76,M914254633,0,0,0
251,PAYMENT,1479.09,C1312332739,20085.88,18606.79,M1497556341,0,0,0
211,TRANSFER,926886.28,C895968887,0,0,C536120092,1513053.83,2439940.11,0
257,PAYMENT,5314.22,C256380202,264392,259077.78,M719250359,0,0,0
357,CASH_IN,91854.47,C1060537180,96477,188331.47,C1623369374,533571.01,441716.54,0
43,PAYMENT,8743.47,C401405970,102295.57,93552.1,M690069393,0,0,0
325,CASH_OUT,207818.56,C1214849419,0,0,C980367493,2629084.94,2836903.5,0
490,CASH_OUT,101717.72,C184318209,0,0,C963905418,206931.39,308649.1,0
181,CASH_IN,89539.06,C1603216444,7221,96760.06,C1146501364,229088.7,139549.64,0
522,CASH_OUT,468271.01,C1544382952,0,0,C1500789112,1692448.68,2160719.7,0
186,TRANSFER,636521.68,C986279646,3043,0,C1212741755,0,636521.68,0
376,CASH_IN,204164.75,C760323344,15448,219612.75,C1767459221,129651.02,0,0
36,CASH_OUT,129633.78,C1041119801,0,0,C529202333,1538674.3,1668308.08,0
211,CASH_OUT,56267.12,C911545608,73912,17644.88,C1861270623,0,56267.12,0
160,CASH_OUT,66281.04,C2078257889,0,0,C710429046,1068935.82,1135216.87,0
226,CASH_IN,68038.05,C1442805743,102,68140.05,C735879535,86078.99,18040.94,0
16,PAYMENT,7580.23,C428960392,0,0,M429340550,0,0,0
234,CASH_OUT,80226.7,C158491376,0,0,C1050977139,2001474.29,2081700.99,0
13,PAYMENT,3088.43,C1356829233,0,0,M633967950,0,0,0
493,CASH_OUT,119466.59,C1118014598,0,0,C1721246847,16981232.46,17100699.05,0
14,PAYMENT,4161.89,C1892789517,318607,314445.11,M1507141065,0,0,0
397,CASH_IN,68686.03,C103970105,837538.4,906224.43,C797282259,3496147.54,3427461.51,0
11,CASH_OUT,133516.26,C390271772,224.18,0,C1733234480,6514191.3,6647707.56,0
286,CASH_OUT,121634.18,C1954877587,0,0,C1180665378,732051.48,853685.66,0
178,PAYMENT,4843.07,C793526629,259704.37,254861.29,M569316401,0,0,0
44,TRANSFER,246345.12,C1722399047,280542.99,34197.87,C1652387800,8686217.88,8932563,0
307,CASH_OUT,212570.98,C217392311,10574,0,C42132163,153493.08,366064.06,0
236,PAYMENT,17642.43,C1974298995,255324,237681.57,M1632797604,0,0,0
347,CASH_IN,206208.97,C259322130,3719210.71,3925419.68,C782421678,296650.72,90441.75,0
182,CASH_OUT,180122.77,C1557487819,0,0,C1851948719,212516.29,381325.6,0
213,PAYMENT,13283.12,C380868196,0,0,M1343769281,0,0,0
15,CASH_OUT,313141.25,C286705488,0,0,C57222203,4915427.21,5228568.46,0
138,PAYMENT,637.66,C400580105,0,0,M232937557,0,0,0
163,PAYMENT,1905.8,C1099895321,0,0,M1779837440,0,0,0
330,CASH_OUT,133029.81,C732183577,0,0,C1000732532,840971.98,974001.79,0
23,PAYMENT,23553.86,C371130598,37841,14287.14,M973710482,0,0,0
177,TRANSFER,351641.55,C1555692225,21429,0,C189459581,0,351641.55,0
283,PAYMENT,18821.5,C566094655,10066,0,M608747527,0,0,0
279,PAYMENT,1139.95,C1606404532,103224,102084.05,M581729520,0,0,0
354,TRANSFER,74162.78,C1161995940,0,0,C1222286783,1269811.45,1343974.23,0
379,PAYMENT,4132.61,C618998323,26194.56,22061.95,M2007279180,0,0,0
157,PAYMENT,5782.05,C805826827,10908,5125.95,M1608021658,0,0,0
298,CASH_OUT,14105.04,C583244710,0,0,C1992550266,205425.4,219530.44,0
348,CASH_IN,98663.58,C822678165,19372130.05,19470793.63,C576901025,450916.82,352253.24,0
179,CASH_OUT,125237.96,C1544189973,0,0,C593319069,1091588.63,1216826.59,0
206,CASH_OUT,24676.02,C1195584159,0,0,C574885639,162156.6,186832.62,0
346,TRANSFER,195183.73,C377929381,0,0,C1579539648,8538851.64,8734035.37,0
260,CASH_OUT,108410.43,C283918663,701148,592737.57,C1849080048,0,108410.43,0
619,CASH_OUT,493106.32,C1491696483,40120.13,0,C1830855190,7424816.51,7917922.83,0
179,CASH_OUT,269407.28,C9238416,11539,0,C861317495,17412.75,293755.91,0
274,PAYMENT,3710.64,C522871740,202168.79,198458.16,M1425793207,0,0,0
235,CASH_IN,188816.14,C1787624519,21797941.08,21986757.22,C1127524183,362191.97,173375.83,0
405,PAYMENT,10718.87,C652627353,0,0,M1909993230,0,0,0
404,PAYMENT,25682.25,C1192566804,0,0,M714586951,0,0,0
