row_id,loan_id,credit_score,annual_income,employment_years,home_ownership,loan_purpose,loan_amount,term_months,verified_income,delinq_2yr,dti,interest_rate,loan_status
4095,LN103170,759,108900.0,2.6,MORTGAGE,credit_card,12600.0,36,Source Verified,0,2.8,8.83,Fully Paid
4096,LN100482,696,82200.0,7.3,RENT,credit_card,6200.0,36,Verified,1,5.1,12.05,Current
4097,LN102594,585,45000.0,5.5,MORTGAGE,debt_consolidation,11200.0,60,Verified,0,17.8,19.56,Fully Paid
4098,LN102127,656,51200.0,8.5,RENT,credit_card,5900.0,36,Verified,2,7.4,13.23,Fully Paid
4099,LN105010,741,31300.0,99.0,MORTGAGE,debt_consolidation,5000.0,60,Verified,0,32.8,13.91,Fully Paid
4100,LN104195,635,44000.0,11.2,RENT,credit_card,17800.0,60,Source Verified,0,13.6,16.25,Charged Off
4101,LN100902,680,32100.0,14.6,RENT,credit_card,7000.0,36,Verified,0,22.3,13.55,Fully Paid
4102,LN104150,664,53900.0,1.8,MORTGAGE,debt_consolidation,11700.0,36,Source Verified,0,3.8,14.66,Current
4103,LN101778,617,49700.0,1.0,MORTGAGE,credit_card,10100.0,36,Source Verified,0,4.1,11.48,Charged Off
4104,LN103016,649,-1.0,4.8,OTHER,credit_card,3900.0,36,Source Verified,1,0.0,13.74,Charged Off
4105,LN101363,746,60600.0,5.5,RENT,credit_card,6000.0,36,Source Verified,0,18.9,12.69,Charged Off
4106,LN102179,666,108900.0,1.8,RENT,medical,20500.0,60,Not Verified,1,7.5,17.87,Current
4107,LN104015,683,96300.0,6.9,RENT,debt_consolidation,12200.0,60,Verified,0,8.8,13.82,Charged Off
4108,LN104813,687,49200.0,5.8,OWN,credit_card,11300.0,36,Not Verified,0,13.3,13.06,Current
4109,LN100649,665,71200.0,2.8,RENT,home_improvement,19300.0,36,Verified,1,3.1,13.77,Current
4110,LN102272,731,62200.0,99.0,MORTGAGE,debt_consolidation,8900.0,36,Verified,0,11.7,11.56,Fully Paid
4111,LN103848,746,47100.0,2.5,RENT,major_purchase,6700.0,36,Source Verified,0,12.1,13.22,Charged Off
4112,LN104534,689,33800.0,6.6,RENT,small_business,10700.0,36,Verified,0,19.7,14.2,Charged Off
4113,LN105189,622,68300.0,10.8,MORTGAGE,major_purchase,3600.0,36,Verified,1,2.3,12.51,Current
4114,LN101125,672,48500.0,6.1,MORTGAGE,major_purchase,16600.0,36,Not Verified,0,5.6,11.48,Fully Paid
4115,LN104212,726,21100.0,7.0,MORTGAGE,small_business,15500.0,60,Source Verified,0,21.8,16.05,Fully Paid
4116,LN104035,701,52600.0,19.4,MORTGAGE,major_purchase,12200.0,36,Verified,1,1.4,10.27,Current
4117,LN103132,693,51400.0,11.8,MORTGAGE,medical,26400.0,36,Source Verified,1,13.4,13.46,Current
4118,LN100300,802,42300.0,3.1,OWN,other,12300.0,60,Verified,0,4.7,12.51,Current
4119,LN102271,619,54300.0,2.8,RENT,credit_card,35800.0,60,Not Verified,0,6.4,19.18,Current
4120,LN102304,714,55000.0,4.0,MORTGAGE,credit_card,12100.0,36,Source Verified,3,5.2,13.97,Fully Paid
4121,LN101079,783,108300.0,2.6,RENT,home_improvement,8800.0,60,Source Verified,2,1.9,13.79,Current
4122,LN105185,705,39800.0,16.7,MORTGAGE,home_improvement,15400.0,36,Not Verified,0,8.0,9.18,Fully Paid
4123,LN100479,850,37600.0,27.6,RENT,small_business,6100.0,36,Verified,1,18.4,9.78,Fully Paid
4124,LN103359,701,56400.0,3.9,RENT,other,18800.0,60,Verified,2,4.6,16.01,Current
4125,LN100608,580,111000.0,7.4,RENT,debt_consolidation,15300.0,36,Source Verified,0,15.5,17.07,Charged Off
4126,LN101339,676,71700.0,6.0,OWN,major_purchase,16300.0,36,Not Verified,1,4.5,13.32,Current
4127,LN103259,668,45900.0,7.4,MORTGAGE,debt_consolidation,6300.0,36,Not Verified,0,5.5,12.95,Fully Paid
4128,LN105139,720,49800.0,8.4,MORTGAGE,other,4400.0,36,Source Verified,0,19.7,7.55,Charged Off
4129,LN100512,696,47600.0,4.6,OWN,other,7600.0,36,Source Verified,1,16.6,13.01,Charged Off
4130,LN102967,646,50800.0,5.0,OWN,home_improvement,4600.0,36,Verified,0,18.7,11.93,Fully Paid
4131,LN102459,565,74700.0,3.2,MORTGAGE,home_improvement,6200.0,36,Source Verified,0,11.7,14.17,Current
4132,LN101435,685,40900.0,11.0,MORTGAGE,small_business,11900.0,60,Not Verified,0,15.1,17.05,Charged Off
4133,LN101899,620,51800.0,5.9,RENT,home_improvement,5100.0,36,Source Verified,0,13.4,11.75,Current
4134,LN101400,767,52600.0,3.9,MORTGAGE,debt_consolidation,8200.0,60,Verified,0,5.3,14.81,Fully Paid
4135,LN102310,744,42400.0,10.2,MORTGAGE,debt_consolidation,7100.0,60,Source Verified,0,30.8,14.36,Current
4136,LN103911,847,27100.0,3.2,RENT,credit_card,12900.0,60,Source Verified,0,10.7,12.44,Charged Off
4137,LN103730,642,45400.0,6.7,RENT,credit_card,4800.0,60,Not Verified,0,7.4,17.3,Fully Paid
4138,LN102884,690,65200.0,4.1,MORTGAGE,major_purchase,11800.0,36,Verified,0,9.6,11.39,Charged Off
4139,LN104243,641,44400.0,99.0,OWN,home_improvement,19000.0,60,Not Verified,0,3.9,15.92,Charged Off
4140,LN104092,640,36800.0,7.5,MORTGAGE,debt_consolidation,11400.0,36,Source Verified,0,11.9,14.69,Current
4141,LN103052,631,56900.0,4.4,MORTGAGE,debt_consolidation,7800.0,36,Verified,0,4.0,12.51,Fully Paid
4142,LN103438,672,85500.0,0.9,MORTGAGE,credit_card,9800.0,36,Source Verified,1,0.9,13.78,Current
4143,LN102177,723,40400.0,99.0,RENT,credit_card,9700.0,60,Not Verified,1,7.9,14.4,Fully Paid
4144,LN101814,701,29300.0,2.8,OTHER,debt_consolidation,9500.0,36,Verified,0,20.0,13.89,Charged Off
4145,LN104832,619,80700.0,4.1,MORTGAGE,debt_consolidation,7200.0,60,Verified,0,4.7,16.47,Current
4146,LN105098,628,61200.0,5.5,MORTGAGE,other,5300.0,60,Verified,1,1.3,15.6,Fully Paid
4147,LN100509,720,67300.0,99.0,MORTGAGE,home_improvement,7100.0,36,Source Verified,1,5.1,11.68,Charged Off
4148,LN102503,721,54500.0,7.4,RENT,other,10300.0,60,Source Verified,0,7.6,16.04,Fully Paid
4149,LN101855,645,55200.0,5.8,MORTGAGE,major_purchase,14200.0,36,Verified,0,2.6,10.0,Fully Paid
4150,LN100066,667,82800.0,16.4,RENT,debt_consolidation,2900.0,36,Source Verified,0,3.9,10.98,Fully Paid
4151,LN100760,771,66000.0,4.4,MORTGAGE,small_business,15600.0,60,Not Verified,1,23.5,13.72,Fully Paid
4152,LN101396,729,74100.0,4.7,MORTGAGE,debt_consolidation,5000.0,60,Source Verified,1,18.1,14.31,Charged Off
4153,LN101621,693,23400.0,3.5,RENT,other,17900.0,60,Source Verified,2,20.5,17.15,Current
4154,LN100678,715,103600.0,3.6,RENT,medical,4800.0,36,Verified,0,1.0,8.6,Current
4155,LN102158,734,62000.0,5.6,MORTGAGE,other,11500.0,60,Source Verified,0,2.2,12.51,Fully Paid
4156,LN102124,0,18600.0,1.7,RENT,debt_consolidation,7800.0,36,Source Verified,0,27.0,14.61,Fully Paid
4157,LN102118,704,40800.0,6.8,MORTGAGE,other,9300.0,36,Verified,0,8.1,10.76,Charged Off
4158,LN105142,658,46800.0,7.6,RENT,home_improvement,15600.0,36,Source Verified,0,4.5,11.74,Current
4159,LN105065,713,121500.0,16.2,OWN,major_purchase,8300.0,36,Source Verified,1,4.7,8.24,Fully Paid
4160,LN101152,708,42100.0,4.5,MORTGAGE,other,3900.0,60,Verified,0,34.3,14.53,Fully Paid
4161,LN101715,698,65200.0,5.4,RENT,debt_consolidation,6400.0,36,Verified,0,6.6,10.32,Fully Paid
4162,LN100242,576,49800.0,5.2,MORTGAGE,home_improvement,5900.0,36,Source Verified,0,31.5,14.71,Current
4163,LN104568,732,35500.0,11.4,MORTGAGE,small_business,9100.0,36,Not Verified,0,10.0,13.38,Charged Off
4164,LN100214,0,51200.0,1.9,MORTGAGE,credit_card,27700.0,60,Verified,0,9.9,16.29,Fully Paid
4165,LN100452,817,35100.0,11.3,RENT,credit_card,3800.0,36,Source Verified,1,30.6,9.68,Charged Off
4166,LN104514,696,-1.0,3.4,RENT,medical,6300.0,36,Verified,0,0.0,15.61,Fully Paid
4167,LN101379,786,29200.0,6.2,OWN,credit_card,7800.0,36,Verified,2,28.5,15.57,Fully Paid
4168,LN100423,594,58500.0,5.3,MORTGAGE,home_improvement,5100.0,36,Source Verified,1,33.8,14.21,Fully Paid
4169,LN102148,666,42200.0,9.6,OWN,home_improvement,5400.0,60,Not Verified,0,9.6,13.1,Current
4170,LN104057,736,65300.0,9.6,MORTGAGE,debt_consolidation,10000.0,36,Verified,1,19.3,14.24,Charged Off
4171,LN104392,620,26000.0,6.3,RENT,other,14500.0,36,Not Verified,0,35.4,16.72,Current
4172,LN102676,792,68700.0,11.4,MORTGAGE,major_purchase,7500.0,36,Source Verified,1,6.3,9.76,Current
4173,LN101719,603,55400.0,12.9,MORTGAGE,home_improvement,5200.0,36,Source Verified,0,3.6,13.12,Current
4174,LN104171,729,83000.0,0.4,MORTGAGE,other,23200.0,60,Source Verified,0,6.1,13.7,Charged Off
4175,LN100683,656,69200.0,0.6,MORTGAGE,debt_consolidation,3900.0,60,Source Verified,0,11.1,17.25,Fully Paid
4176,LN101505,722,67200.0,13.5,MORTGAGE,debt_consolidation,11300.0,60,Source Verified,0,6.2,13.21,Fully Paid
4177,LN102178,729,27600.0,16.2,OWN,small_business,7500.0,60,Not Verified,1,27.1,15.65,Fully Paid
4178,LN101993,753,46300.0,5.5,OWN,credit_card,6500.0,60,Source Verified,0,4.7,13.15,Current
4179,LN100665,579,50300.0,1.6,RENT,credit_card,13200.0,60,Source Verified,1,4.2,19.02,Fully Paid
4180,LN101445,709,107400.0,7.9,OWN,home_improvement,13300.0,36,Not Verified,0,6.4,10.93,Current
4181,LN101726,629,94100.0,2.9,MORTGAGE,other,22200.0,36,Verified,0,11.8,14.65,Charged Off
4182,LN101230,654,50800.0,1.6,MORTGAGE,credit_card,4300.0,36,Not Verified,0,7.5,13.76,Current
4183,LN103672,727,68600.0,2.4,RENT,credit_card,6700.0,36,Source Verified,1,22.6,10.82,Charged Off
4184,LN102555,665,-1.0,4.1,MORTGAGE,credit_card,9400.0,36,Not Verified,0,0.0,13.02,Current
4185,LN104233,782,52700.0,9.2,RENT,medical,12700.0,60,Not Verified,0,10.0,15.71,Fully Paid
4186,LN102218,648,42100.0,6.5,RENT,debt_consolidation,4300.0,36,Source Verified,0,30.9,13.94,Current
4187,LN100355,705,37800.0,1.8,MORTGAGE,debt_consolidation,3400.0,36,Source Verified,1,4.3,9.63,Current
4188,LN101319,767,25800.0,6.2,RENT,credit_card,7600.0,36,Source Verified,0,33.1,13.57,Charged Off
4189,LN101979,722,131600.0,13.4,MORTGAGE,credit_card,10400.0,36,Source Verified,1,14.2,11.62,Current
4190,LN100447,668,28900.0,1.9,RENT,debt_consolidation,20300.0,36,Source Verified,0,22.6,13.23,Fully Paid
4191,LN102007,0,45100.0,24.3,RENT,home_improvement,7800.0,60,Verified,1,2.0,15.8,Fully Paid
4192,LN103707,729,96300.0,1.1,RENT,medical,8400.0,36,Source Verified,0,6.4,12.71,Charged Off
4193,LN100814,0,52600.0,4.5,MORTGAGE,debt_consolidation,12600.0,60,Not Verified,0,3.2,16.85,Charged Off
4194,LN102684,0,61400.0,5.3,MORTGAGE,small_business,15100.0,60,Source Verified,0,11.5,15.16,Current
4195,LN104152,714,47700.0,6.5,MORTGAGE,debt_consolidation,9000.0,60,Verified,0,12.1,14.14,Fully Paid
4196,LN102963,642,18100.0,5.1,RENT,home_improvement,17400.0,36,Verified,0,65.0,17.74,Charged Off
4197,LN100931,719,30400.0,10.6,MORTGAGE,home_improvement,7300.0,60,Source Verified,2,4.9,13.58,Fully Paid
4198,LN104721,631,17500.0,6.8,RENT,major_purchase,6100.0,60,Not Verified,1,57.7,19.33,Current
4199,LN104896,730,39100.0,4.1,MORTGAGE,credit_card,16100.0,60,Source Verified,0,7.7,12.68,Fully Paid
4200,LN104889,767,52900.0,7.2,MORTGAGE,debt_consolidation,7800.0,60,Verified,2,3.0,12.57,Fully Paid
4201,LN103990,708,43800.0,1.3,MORTGAGE,credit_card,15400.0,36,Not Verified,0,39.3,14.49,Fully Paid
4202,LN102079,631,76000.0,1.8,RENT,other,7800.0,36,Verified,0,1.0,14.12,Current
4203,LN101602,772,46500.0,6.9,OTHER,other,5400.0,36,Source Verified,0,15.5,11.39,Current
4204,LN102169,650,67100.0,3.4,RENT,home_improvement,11900.0,36,Verified,0,19.7,10.98,Charged Off
4205,LN100742,624,84600.0,1.4,MORTGAGE,home_improvement,5200.0,36,Source Verified,2,2.2,12.23,Current
4206,LN104318,628,54100.0,4.9,MORTGAGE,credit_card,10100.0,36,Not Verified,0,2.5,15.97,Charged Off
4207,LN102885,710,59200.0,15.1,OTHER,credit_card,7400.0,36,Not Verified,1,22.1,14.55,Current
4208,LN100809,704,43700.0,99.0,MORTGAGE,home_improvement,6600.0,36,Source Verified,0,3.2,10.54,Current
4209,LN100594,607,86900.0,5.1,RENT,debt_consolidation,11900.0,36,Verified,0,5.2,15.26,Fully Paid
4210,LN101509,0,56100.0,9.8,RENT,small_business,4200.0,60,Verified,0,0.6,16.05,Current
4211,LN100380,697,46600.0,2.2,OWN,small_business,12600.0,60,Verified,1,2.4,14.91,Charged Off
4212,LN101883,697,55200.0,6.9,OWN,medical,5700.0,36,Verified,0,6.4,9.76,Fully Paid
4213,LN103685,707,42000.0,6.2,MORTGAGE,debt_consolidation,9000.0,60,Source Verified,2,27.7,13.7,Current
4214,LN102533,699,29100.0,3.9,MORTGAGE,credit_card,6000.0,60,Not Verified,0,24.3,15.78,Charged Off
4215,LN101826,746,49700.0,3.0,RENT,small_business,10600.0,36,Source Verified,0,13.2,13.01,Current
4216,LN101219,776,32300.0,3.2,MORTGAGE,debt_consolidation,6800.0,60,Source Verified,1,3.2,12.76,Fully Paid
4217,LN100306,668,64200.0,1.7,RENT,debt_consolidation,14000.0,36,Source Verified,0,7.3,15.02,Current
4218,LN104636,486,65600.0,6.0,MORTGAGE,home_improvement,16100.0,36,Verified,0,4.5,16.03,Fully Paid
4219,LN102103,740,41800.0,9.8,MORTGAGE,debt_consolidation,8300.0,60,Not Verified,2,38.3,15.88,Charged Off
4220,LN101281,549,49900.0,12.3,OTHER,debt_consolidation,6200.0,36,Verified,0,4.5,14.56,Current
4221,LN101239,791,93600.0,1.8,MORTGAGE,debt_consolidation,13500.0,36,Source Verified,0,1.4,11.52,Charged Off
4222,LN104874,622,25900.0,5.1,OTHER,major_purchase,9000.0,36,Verified,0,14.8,15.28,Current
4223,LN105054,692,86100.0,6.4,MORTGAGE,debt_consolidation,6200.0,36,Verified,0,8.6,10.71,Fully Paid
4224,LN102351,730,45000.0,3.3,MORTGAGE,small_business,10200.0,60,Verified,0,6.9,12.56,Fully Paid
4225,LN104132,713,35300.0,1.4,MORTGAGE,home_improvement,21900.0,36,Verified,0,19.6,13.43,Fully Paid
4226,LN101795,669,65900.0,6.9,RENT,other,6500.0,36,Not Verified,1,9.3,12.47,Fully Paid
4227,LN101798,653,93400.0,99.0,OWN,credit_card,6700.0,36,Source Verified,0,3.4,13.79,Fully Paid
4228,LN100453,825,50600.0,2.7,RENT,medical,6400.0,36,Not Verified,0,13.4,10.83,Charged Off
4229,LN101616,850,59500.0,99.0,RENT,credit_card,21400.0,60,Verified,0,3.1,10.03,Current
4230,LN104611,819,48600.0,1.8,OWN,debt_consolidation,14600.0,36,Source Verified,0,17.1,10.67,Fully Paid
4231,LN102973,652,60300.0,1.1,MORTGAGE,debt_consolidation,2700.0,36,Verified,1,3.7,13.1,Current
4232,LN101706,661,87300.0,5.1,MORTGAGE,credit_card,6400.0,60,Verified,0,1.6,12.89,Current
4233,LN104175,657,29400.0,17.3,RENT,debt_consolidation,8400.0,60,Not Verified,0,2.9,12.76,Current
4234,LN100065,742,31400.0,2.2,RENT,credit_card,7600.0,60,Source Verified,0,42.2,17.54,Fully Paid
4235,LN102750,715,53000.0,6.2,RENT,major_purchase,7100.0,36,Verified,0,6.1,9.72,Fully Paid
4236,LN105146,793,67900.0,4.3,RENT,credit_card,7900.0,36,Source Verified,0,16.7,8.36,Fully Paid
4237,LN103619,673,32000.0,16.5,OTHER,debt_consolidation,5500.0,36,Verified,0,8.2,14.74,Charged Off
4238,LN103938,694,25400.0,2.2,RENT,other,9600.0,60,Source Verified,0,16.9,17.28,Current
4239,LN105122,0,-1.0,15.2,OWN,debt_consolidation,10000.0,60,Verified,1,0.0,15.43,Fully Paid
4240,LN102106,781,63400.0,2.8,MORTGAGE,debt_consolidation,10500.0,36,Source Verified,0,1.8,10.67,Fully Paid
4241,LN102042,815,70100.0,2.5,RENT,home_improvement,10800.0,36,Source Verified,0,2.4,8.84,Fully Paid
4242,LN104809,686,24700.0,99.0,MORTGAGE,debt_consolidation,12700.0,60,Verified,0,23.0,14.82,Fully Paid
4243,LN100450,681,47100.0,5.0,RENT,medical,17300.0,60,Source Verified,0,8.9,15.58,Fully Paid
4244,LN102613,665,71800.0,3.5,MORTGAGE,major_purchase,12600.0,36,Verified,0,6.1,9.35,Fully Paid
4245,LN105106,748,66600.0,11.3,RENT,credit_card,10300.0,36,Source Verified,1,20.1,9.65,Fully Paid
4246,LN100868,652,54700.0,10.5,OWN,credit_card,2200.0,36,Source Verified,0,23.2,8.93,Fully Paid
4247,LN100254,674,60100.0,4.4,MORTGAGE,credit_card,9700.0,36,Source Verified,0,15.5,12.2,Current
4248,LN102275,491,47300.0,6.8,MORTGAGE,credit_card,13000.0,36,Source Verified,0,3.9,15.84,Current
4249,LN103089,753,61000.0,3.8,OWN,credit_card,13000.0,36,Verified,0,26.6,7.63,Fully Paid
4250,LN103916,669,52400.0,4.8,OWN,credit_card,28400.0,36,Verified,0,15.6,14.83,Fully Paid
4251,LN102497,547,94900.0,3.1,MORTGAGE,home_improvement,4400.0,60,Source Verified,1,1.8,13.74,Current
4252,LN103202,670,46200.0,7.4,OWN,other,5800.0,36,Not Verified,1,23.0,16.22,Fully Paid
4253,LN100099,631,34100.0,7.3,OWN,other,10800.0,60,Source Verified,0,13.1,12.72,Charged Off
4254,LN103421,683,24900.0,2.6,OTHER,debt_consolidation,13100.0,36,Verified,0,26.6,13.24,Charged Off
4255,LN102053,850,-1.0,3.2,RENT,medical,12700.0,60,Not Verified,0,0.0,13.94,Current
4256,LN102084,756,38700.0,11.3,MORTGAGE,debt_consolidation,11300.0,36,Verified,0,13.7,9.19,Current
4257,LN104829,567,62900.0,7.2,RENT,credit_card,5200.0,60,Source Verified,0,2.1,16.43,Fully Paid
4258,LN102401,754,47700.0,2.7,RENT,home_improvement,5800.0,36,Source Verified,0,6.9,11.3,Fully Paid
4259,LN104950,763,46100.0,8.9,OWN,debt_consolidation,7200.0,60,Source Verified,0,8.9,13.2,Fully Paid
4260,LN102597,709,113500.0,3.0,MORTGAGE,small_business,26600.0,60,Verified,1,8.5,17.62,Current
4261,LN101303,739,49200.0,5.9,MORTGAGE,home_improvement,8800.0,60,Source Verified,1,2.4,14.05,Charged Off
4262,LN101931,664,69200.0,0.5,OWN,debt_consolidation,26700.0,60,Source Verified,0,7.5,14.44,Fully Paid
4263,LN101922,565,143300.0,9.8,RENT,medical,24400.0,36,Source Verified,0,1.7,15.25,Current
4264,LN102895,611,58900.0,7.7,OWN,credit_card,9600.0,36,Verified,0,8.3,13.06,Charged Off
4265,LN104595,746,44200.0,8.7,RENT,small_business,13800.0,36,Not Verified,0,10.2,13.31,Charged Off
4266,LN103356,650,29600.0,7.3,OWN,major_purchase,8100.0,60,Verified,0,24.8,17.33,Charged Off
4267,LN103295,730,48000.0,8.7,RENT,home_improvement,23400.0,36,Verified,0,3.5,11.68,Fully Paid
4268,LN100393,720,27600.0,0.8,MORTGAGE,credit_card,21900.0,60,Source Verified,0,20.0,15.0,Fully Paid
4269,LN104298,799,75500.0,6.4,RENT,other,9100.0,36,Source Verified,0,3.6,9.5,Fully Paid
4270,LN100705,627,88900.0,5.8,OWN,credit_card,22400.0,36,Verified,0,13.1,14.16,Fully Paid
4271,LN104665,748,49600.0,6.0,MORTGAGE,debt_consolidation,7000.0,60,Source Verified,0,15.0,13.14,Fully Paid
4272,LN103643,648,26300.0,8.6,MORTGAGE,medical,12600.0,60,Verified,0,12.3,15.46,Charged Off
4273,LN101536,739,33800.0,9.2,MORTGAGE,debt_consolidation,19900.0,60,Source Verified,1,29.6,14.8,Current
4274,LN102664,663,109300.0,5.0,MORTGAGE,home_improvement,20700.0,60,Verified,0,5.6,12.82,Fully Paid
4275,LN100615,607,107700.0,1.1,RENT,major_purchase,4500.0,36,Source Verified,0,2.3,13.88,Fully Paid
4276,LN100679,679,64600.0,5.1,OWN,credit_card,11100.0,60,Verified,1,2.9,15.2,Fully Paid
4277,LN104898,710,124500.0,4.4,MORTGAGE,credit_card,7600.0,36,Verified,0,7.7,12.97,Fully Paid
4278,LN103095,616,133800.0,11.9,MORTGAGE,medical,17600.0,60,Not Verified,0,1.2,15.58,Charged Off
4279,LN102247,642,27800.0,3.1,MORTGAGE,home_improvement,13800.0,60,Not Verified,0,19.9,17.86,Charged Off
4280,LN102703,767,95700.0,3.6,RENT,debt_consolidation,10800.0,60,Source Verified,2,1.6,11.69,Fully Paid
4281,LN102951,739,68400.0,8.5,MORTGAGE,major_purchase,9800.0,36,Source Verified,0,5.2,7.62,Fully Paid
4282,LN105197,614,69200.0,3.9,RENT,debt_consolidation,11200.0,36,Source Verified,0,12.2,11.85,Current
4283,LN102002,718,-1.0,5.1,MORTGAGE,debt_consolidation,3900.0,36,Verified,0,0.0,11.0,Fully Paid
4284,LN101401,669,67500.0,15.3,MORTGAGE,credit_card,18200.0,36,Source Verified,0,3.7,13.64,Charged Off
4285,LN102451,664,79800.0,2.1,MORTGAGE,debt_consolidation,13100.0,36,Verified,0,2.6,11.02,Fully Paid
4286,LN100225,705,86000.0,3.3,MORTGAGE,debt_consolidation,2900.0,36,Source Verified,1,2.9,11.22,Charged Off
4287,LN100534,588,81100.0,4.8,RENT,small_business,10900.0,36,Source Verified,0,9.7,15.14,Charged Off
4288,LN102831,754,31400.0,17.3,MORTGAGE,debt_consolidation,9400.0,36,Source Verified,0,14.6,10.49,Current
4289,LN103248,0,42200.0,2.3,RENT,other,7900.0,36,Source Verified,0,6.7,15.72,Fully Paid
4290,LN101641,723,88200.0,2.2,OWN,credit_card,19000.0,36,Verified,0,7.1,11.86,Current
4291,LN102132,665,66800.0,9.7,RENT,credit_card,8700.0,36,Not Verified,0,8.1,13.31,Fully Paid
4292,LN102808,708,32200.0,1.6,MORTGAGE,major_purchase,21500.0,36,Verified,0,19.8,11.51,Charged Off
4293,LN101073,586,32500.0,8.9,MORTGAGE,debt_consolidation,23400.0,60,Verified,0,26.5,17.7,Current
4294,LN101412,588,125800.0,5.1,RENT,credit_card,4400.0,36,Verified,0,1.8,10.72,Fully Paid
4295,LN102865,608,68600.0,99.0,RENT,credit_card,8200.0,60,Not Verified,0,22.5,17.47,Charged Off
4296,LN105038,583,-1.0,5.6,MORTGAGE,credit_card,5600.0,60,Not Verified,0,0.0,16.84,Current
4297,LN103064,671,85900.0,17.9,RENT,debt_consolidation,10600.0,36,Source Verified,0,5.7,12.5,Fully Paid
4298,LN101503,711,113800.0,13.0,RENT,small_business,9600.0,36,Source Verified,0,2.7,13.66,Charged Off
4299,LN104620,618,50700.0,18.2,MORTGAGE,debt_consolidation,10700.0,36,Not Verified,0,11.1,13.75,Fully Paid
4300,LN103960,775,75400.0,6.5,MORTGAGE,debt_consolidation,16700.0,36,Not Verified,0,4.1,7.86,Fully Paid
4301,LN100213,659,31400.0,2.2,MORTGAGE,home_improvement,26000.0,60,Source Verified,1,14.2,16.04,Fully Paid
4302,LN101031,703,137800.0,2.2,OWN,home_improvement,16600.0,36,Source Verified,0,4.3,12.82,Charged Off
4303,LN103434,607,29300.0,2.0,RENT,credit_card,6400.0,36,Verified,0,16.5,17.32,Charged Off
4304,LN102145,645,24200.0,8.6,RENT,credit_card,10600.0,60,Not Verified,0,51.2,17.43,Fully Paid
4305,LN101516,644,51700.0,8.9,RENT,credit_card,15800.0,60,Source Verified,0,9.4,16.55,Current
4306,LN101637,753,63000.0,7.1,RENT,debt_consolidation,6100.0,60,Not Verified,0,1.3,11.12,Charged Off
4307,LN104389,794,59700.0,16.7,OTHER,debt_consolidation,13700.0,60,Verified,0,8.5,15.71,Charged Off
4308,LN102044,600,38400.0,2.7,MORTGAGE,credit_card,7200.0,36,Source Verified,0,13.4,16.14,Fully Paid
4309,LN102654,689,49800.0,3.3,RENT,major_purchase,11900.0,36,Source Verified,0,8.6,11.2,Charged Off
4310,LN103494,784,64600.0,6.9,OWN,debt_consolidation,4300.0,36,Verified,0,5.6,9.91,Current
4311,LN104804,660,51500.0,2.2,MORTGAGE,credit_card,7700.0,60,Verified,1,5.0,13.65,Charged Off
4312,LN101527,679,48800.0,5.1,RENT,medical,6500.0,36,Verified,1,4.2,13.8,Charged Off
4313,LN101714,624,52100.0,9.9,RENT,credit_card,8000.0,36,Not Verified,0,18.9,14.9,Current
4314,LN101707,707,39700.0,1.6,OWN,credit_card,30600.0,60,Source Verified,0,7.4,15.85,Current
4315,LN100406,682,160300.0,19.2,MORTGAGE,medical,7400.0,36,Verified,0,3.6,11.63,Fully Paid
4316,LN104348,716,70800.0,0.9,RENT,medical,9600.0,36,Source Verified,0,3.7,12.33,Fully Paid
4317,LN104275,665,125700.0,14.1,OTHER,credit_card,5100.0,36,Verified,1,2.1,12.86,Current
4318,LN100578,674,48500.0,7.0,MORTGAGE,other,9500.0,36,Verified,0,10.0,12.21,Fully Paid
4319,LN104633,613,62100.0,13.2,MORTGAGE,major_purchase,17600.0,36,Source Verified,0,23.6,12.47,Fully Paid
